ObjID,population,obs_ra_deg,obs_dec_deg,obs_vlam,obs_vbeta,pm_deg_day,sorcha_ecl_lon_footprint,sorcha_ecl_lat_footprint,obs_ecl_lon,obs_ecl_lat,foff_arcsec,dt_days
S100bKt1a,MBA,299.7779470188865,-19.880576703368238,-0.13129007453917116,-0.04690996074473804,0.13941889430623808,297.83925188159714,0.7257622527388891,297.84488312320036,0.7264023247664375,20.401388453511608,0.18560169827833306
S000019Qa,NEO,349.2623934098649,-12.01706365683052,-0.5514925611726869,-0.5075738803516878,0.7495167036458088,345.4064196896882,-6.813660712742374,345.41683337231024,-6.807625777389146,43.100908636567716,0.25529933689540485
STR000J1a,TNO,298.98661044888286,-19.285519684331238,-0.02050663331665202,-0.000610245748219251,0.020515711292978422,297.22560117742995,1.4555042091975863,297.2297039005708,1.4555429256581538,14.765695528548765,0.18687691783998162
S100u2Kea,MBA,3.8883213998612405,-6.864755078771525,-0.15346724952322285,-0.03517922909997737,0.15744768920594499,0.8170971438393438,-7.842534887117007,0.8227805592382939,-7.842112856816802,20.32579878335228,0.23822733435372356
S102jjjMa,MBA,334.52883098334235,-13.20715582664608,-0.22975527240905536,-0.040851237025314784,0.23335875549517676,331.60431613439016,-2.469404707292067,331.6109742167826,-2.468908102165063,24.01348432935327,0.14693244702357333
S100yzNVa,MBA,268.81623547053806,-14.084401900210628,0.085970084331408,-0.10658485366023512,0.13693497153657694,268.8335401579779,9.348807074535253,268.83636414329476,9.350107665369205,11.070194747648607,0.1024464827060001
S100r0XMa,MBA,17.51823177250077,3.5163531634808103,-0.06757102657614053,0.08203100823688779,0.10627760791866668,17.49193581367824,-3.6246493725806204,17.49661359507088,-3.6256251047307226,17.16947652102675,0.2969623471581144
S1022YO6a,MBA,2.714905195113545,-5.250106706182813,-0.1529690286093223,-0.146097148439876,0.21152754075047256,0.3904853757343466,-5.897249557368936,0.39614604176736995,-5.895533013743803,21.191588007111452,0.30166653374180896
S00002c6a,NEO,22.44309988154049,-8.604530399999357,0.5338942961429595,-0.7187246524765668,0.8953257762019073,17.426639529102705,-16.711904003431187,17.424137218541016,-16.703330161626987,32.04906094583315,0.28849122684187023
S101lWhYa,MBA,292.3184926081843,-23.109384038053758,-0.04085114380634001,0.01788777582152728,0.04459583471724111,290.44404862614226,-1.2402915069501799,290.44842351385364,-1.2405246403464054,15.768256485711861,0.19070492791797733
S100BMxoa,MBA,269.28953600486955,-23.69194452063448,0.07940452727977748,0.024755664335755684,0.08317404564664108,269.3464793269293,-0.2539750533430727,269.3494108384691,-0.25425799325695536,10.602379007804943,0.10414414855767973
S100do1oa,MBA,327.80154037610623,-10.12528419172403,-0.21939839759620636,0.0015413538846940598,0.21940381181643337,326.5016707450806,2.714638510661379,326.50814345795607,2.7146274948143523,23.275651173024677,0.14564712590072304
S0000lGoa,NEO,300.4899662806287,-14.335130779692285,0.2473210231825985,-0.5492044807460124,0.6023232107262549,299.62409121358456,6.016566724922294,299.6248345465949,6.023536645362578,25.23244524787818,0.18645231012487784
S1009f9Ca,MBA,5.426819868074858,0.5110902182441943,-0.14574002050701385,0.01709375011623887,0.14673905366473247,5.17836620845122,-1.686496783787019,5.183981182491327,-1.6866867751028316,20.216722472340532,0.29867771782301133
S100lEPXa,MBA,259.56232292742516,-34.964620072941415,0.1671254097733639,0.005927668001785214,0.16723049913174984,261.272967601096,-11.840875229957625,261.2748650437382,-11.84092999672745,6.688349349325439,0.1105149187715142
S100coXka,MBA,251.72073491345978,-29.251779429591636,0.1782032521986933,0.02325289711396987,0.17971392911620387,253.9983133130253,-6.822014577627922,254.0019937133049,-6.822030839032742,13.155764060523477,0.055348663809127174
S000021Oa,NEO,318.9462644049094,-12.125212064372802,-0.19134808727204194,-0.03311028425469681,0.19419161008162997,317.61672285111274,3.5945449253041653,317.62286859659116,3.5949495366215927,22.129143766242056,0.1435003255828633
S100QBMBa,MBA,10.002359329551552,3.345578741563875,-0.12088327545686031,0.006894512522369708,0.12107972822937901,10.499606514158929,-0.883979567543202,10.504920251858508,-0.8840556081005913,19.129137517405564,0.29781908111908706
S100w3B0a,MBA,277.3830009207168,-4.61238983689098,0.13583172576926122,-0.20980873126206498,0.24993991565825013,277.7659789284386,18.62552942633598,277.76823515257286,18.628031910157922,11.84922158465861,0.09949016610335093
S100RoJ5a,MBA,13.915356332507713,-15.142030028302994,-0.14675645760017272,-0.03763419831806481,0.1515050848334627,6.634790316120065,-19.390508798532874,6.640405017201288,-19.390056724569444,19.135758406946838,0.2850565795597504
S00005Tka,NEO,269.1991351617317,-49.91191511486165,3.779781422428504,1.9613878147804042,4.258378771469806,269.4672153433977,-26.449708099675792,269.4238629219317,-26.474225769920093,165.26170527247075,0.012126576228183694
S0000uQ8a,NEO,326.85006490671,-3.314470641978388,-0.8274139274370399,-0.5098916888589738,0.9719070643246934,327.908708870616,9.439351866430126,327.92241407737794,9.445424330469399,53.35439578790715,0.1528634401547606
S100fNYia,MBA,346.3068230206694,-9.056324776904301,-0.1913982403536949,-0.03681780991959411,0.19490725368176046,343.8851164857027,-2.9483396114855114,343.8912993608066,-2.9478859291854875,22.28881223675482,0.25316129427665146
S102IaRFa,MBA,320.61221060885526,-6.428393566402471,-0.20782893408727135,0.06543035564003598,0.21788528468676577,320.9416092765686,8.517960226774928,320.9479491550605,8.517192077384347,22.74059334127849,0.1537168683789787
S100bdOTa,MBA,348.2223524395128,-15.354561553990763,-0.26007619767475865,-0.013656729525106335,0.2604345116498235,343.14278334562755,-9.476942372506603,343.1497920312968,-9.47676078859522,24.89550127713693,0.25443908322631614
S100aRLVa,MBA,296.05847203423036,-18.47770742055405,-0.09774931151046887,0.0026397374800149706,0.09778494830358135,294.64812764489346,2.7591222824584793,294.65321627175945,2.7591016072308845,18.297971528467652,0.18815026576339733
S100bIFda,MBA,43.794624417446414,-9.477097544165376,0.02620250039844034,-0.0833037444342628,0.08732745767454379,38.223194150942625,-24.999894980089007,38.2266964967131,-24.998907460615722,11.967419607234717,0.33647804523207014
S0000n6Ea,NEO,24.383881667910487,-7.8646027684632065,-1.2280379633798142,-0.3370705488425765,1.2734574175837516,19.558341154454403,-16.75426944054508,19.572858356320488,-16.75132398015683,51.15484703215438,0.31275799059221754
S100uP4xa,MBA,300.54548375321974,-22.24513742836219,-0.1408295915966715,-0.09683597286954515,0.17090985785166568,298.06940395216037,-1.7341116624886619,298.0740276498559,-1.733591062252365,16.742915942267615,0.18560169827833306
