tracklet_uid,center_label,magnitude_bin,population,mean_mag_V,vlam,vbeta,P_NEO_new,new_vdp_valid,new_vdp_reason,p_k10,valid_k10,rhoO_k10,reason_k10,p_k30,valid_k30,rhoO_k30,reason_k30
T2:ce42815d485102ed197af260ca38a742,dlon-120_lat+08,V024.00_024.25,MBA,24.022650251200464,0.28600421864826575,0.011327960521188481,0.0006231627088871806,True,ok,0.0006233922869922572,True,1810730.0961054931,ok,0.0005914168574517161,True,1908689.746900317,ok
T2:bde2f00bb26be296a0dbb2675dd077b1,dlon-130_lat+08,V022.25_022.50,MBA,22.474571821436342,0.30710285403208004,-0.025087482297745076,0.00031823699921593765,True,ok,0.0003184240801840422,True,653845.0787203334,ok,0.0003314062478847216,True,628223.8652854874,ok
T2:1ad6befcf278cac87b8868712ac8da2c,dlon+130_lat+08,V019.75_020.00,MBA,19.923256617228454,0.48153269362003953,-0.06838775938156402,,False,missing_population_density:TNO,0.001464696328573261,True,8940.821757228327,ok,0.0011774335091334174,True,11125.346862032822,ok
T2:52143fd39ca7d81931da45338a9cdced,dlon-130_lat+08,V021.00_021.25,MBA,21.12027229094957,0.26950411912811945,-0.0051503830384767935,8.207548008166685e-05,True,ok,8.22345992498882e-05,True,358279.72553850943,ok,0.00010511103300858815,True,280297.0795943908,ok
T2:1fbdaa6f33af2bbda2388d75bf05185b,dlon-120_lat+08,V024.00_024.25,MBA,24.248509816780548,0.2795028021181423,-0.038357486989467934,0.0003467611283529735,True,ok,0.00034693444568529555,True,1820351.6939809637,ok,0.0004479540978892563,True,1409695.5212891113,ok
T2:0ebe91938c442858dc152666f7c521ff,dlon+130_lat+08,V020.75_021.00,MBA,20.80651699144886,0.27699244384793165,-0.0186135639313398,,False,missing_population_density:TNO,0.00018571452028709256,True,113020.46269379565,ok,0.00018814636493197424,True,111559.370103208,ok
T2:e77b142f0d2df74ca4be3dbe21d88051,dlon+130_lat+08,V023.00_023.25,MBA,23.23522240581734,0.29651843699012925,-0.00821192190891217,0.0003369716628258999,True,ok,0.0003371808524399963,True,1189090.0796163362,ok,0.00031963046965643695,True,1254403.0802190737,ok
T2:93170316a60c5099ddf4b0770fb754d5,dlon+130_lat+08,V021.75_022.00,MBA,21.791466116222875,0.4363108761578225,0.021658304475230858,0.0003829012295367416,True,ok,0.000382985903307266,True,359759.7518527732,ok,0.0003917764569694909,True,351684.4859708375,ok
T2:b5a498f0dce901049237f6e1161803d6,dlon+130_lat+08,V021.25_021.50,MBA,21.320177069482046,0.3694771408677822,0.018001070756376185,,False,missing_population_density:TNO,0.0001080340398954926,True,664458.0725870314,ok,0.00014642483732408063,True,490226.4881310002,ok
T2:aca4f26241a7cd897d73d2a04bf3cb86,dlon-120_lat+08,V022.50_022.75,MBA,22.585514178112497,0.27926681919212093,-0.0397927581344292,0.0003651493221437523,True,ok,0.0003656149113598125,True,548139.0839927933,ok,0.00030273230631769414,True,662038.4583987199,ok
T2:6b5bcc5205b27e926e1159da166ed97f,dlon-130_lat+08,V021.50_021.75,MBA,21.530135629185303,0.41582959417146,0.0010705271259482405,0.00017450259636154437,True,ok,0.0001745251602081378,True,657563.3884547262,ok,0.00018252935120092767,True,628723.1956387525,ok
T2:f2c5825f6c0fff337aee923ec6aea8d3,dlon+130_lat+08,V020.50_020.75,MBA,20.636477208908865,0.3810498860343183,0.013323684185572098,,False,missing_population_density:TNO,7.336113038997747e-05,True,373169.1445616864,ok,9.054695471907464e-05,True,302336.39376498846,ok
T2:9dc498a2ae99566306fed69be23db0e4,dlon-120_lat+08,V019.25_019.50,MBA,19.271952619560174,0.3173425686088486,-0.017339205441169115,,False,missing_population_density:TNO,3.875448137801217e-05,True,75496.28650797514,ok,4.3227196798186936e-05,True,67684.3875946232,ok
T2:78033b093e2fd84bfeac5c9d7dcd70b3,dlon-130_lat+08,V022.00_022.25,MBA,22.219942170566846,0.4263130528976956,0.017437051140784338,0.0003825822807856142,True,ok,0.00038265122370926923,True,467571.3550530126,ok,0.00041784663602371653,True,428172.5310167582,ok
T2:df014d9ad48f9b1b4758eb82518cb281,dlon-130_lat+08,V024.00_024.25,MBA,24.220356815451606,0.3806961203508022,0.03420354794718589,0.0005680775609932236,True,ok,0.00056812455849642,True,1616787.4031529895,ok,0.0005059564300300082,True,1815559.030859696,ok
T2:3bb47983626931df80a545d9c2f39cf4,dlon-130_lat+08,V024.25_024.50,MBA,24.374127200647706,0.2732038746104933,-0.023958095365470666,0.000590842569066841,True,ok,0.000591274030836445,True,1583954.648559533,ok,0.0005699857037238215,True,1643148.5789942704,ok
T2:c4c217fbfd0395b53e86b2589a21adc3,dlon-120_lat+08,V023.00_023.25,MBA,23.104822601741798,0.36620314788580466,-0.0319365066873096,0.0004787030377641142,True,ok,0.0004788181558243505,True,693848.0021077537,ok,0.0004312763163513299,True,770371.1297030407,ok
T2:60f4770ed101bd6745fcd7f5267089ee,dlon+130_lat+08,V024.50_024.75,MBA,24.572604846490794,0.2741824871076246,0.004587035993159559,0.0005677733756897082,True,ok,0.0005681181887543462,True,3440898.289563589,ok,0.0007186925476958953,True,2719580.7088687033,ok
T2:5b6b77c585133e0fe31b6b01eb531dd6,dlon-120_lat+08,V023.50_023.75,MBA,23.728031881342503,0.3327893553889012,-0.026148643644132614,0.00046015322920139965,True,ok,0.0004602555934706225,True,1190652.4669964162,ok,0.00038374292390774503,True,1428160.292377208,ok
T2:05a1ef45271b280f9da9b092f4a599ad,dlon-120_lat+08,V021.00_021.25,MBA,21.223343405397845,0.29962126220133595,-0.052082553465902987,0.00016336441167016496,True,ok,0.00016359082786691345,True,226373.97081159742,ok,0.00019846863717702957,True,186585.71947865697,ok
T2:10fdb2ea07e4fd2e0108259739b1bb7f,dlon-130_lat+08,V019.75_020.00,MBA,19.812768577756827,0.5043079604049705,-0.003945854095042772,,False,missing_population_density:TNO,0.0002808407483308709,True,56426.74134841222,ok,0.0002986109708214106,True,53067.86465353586,ok
T2:82170ee5acd28ff293b81896640977ad,dlon-120_lat+08,V020.25_020.50,MBA,20.425377162159883,0.29266027911439757,0.000713800979879501,,False,missing_population_density:TNO,2.444387393162877e-05,True,435504.9809964007,ok,3.468606380069487e-05,True,306904.80989919533,ok
T2:4eb04f3f354c8eb3a03294952e1ef7b2,dlon+130_lat+08,V021.75_022.00,MBA,21.831397871803947,0.4136299804045763,-0.0028070011710520752,0.0003043759539048399,True,ok,0.00030443648129634734,True,486094.7246067878,ok,0.00025675761637167574,True,576388.0640866344,ok
T2:075e2006716647fd2fa3ca13ddfcb28e,dlon+130_lat+08,V021.75_022.00,MBA,21.93037936691687,0.3033895712180226,0.022521518972208186,0.0003664636181903327,True,ok,0.0003669499607789989,True,352815.28292507963,ok,0.0003529001610304742,True,366866.8596986978,ok
T2:beba0ffe9dfdf4ae2e2aa1bb08d5f539,dlon+130_lat+08,V020.50_020.75,MBA,20.54013269066822,0.32535215443483073,0.04542434060340762,,False,missing_population_density:TNO,0.0001614369860343525,True,114530.42098935142,ok,0.00015216056556543453,True,121513.85905163322,ok
T2:78d3e0a13eb2453775c841f31132bf9c,dlon-120_lat+08,V020.50_020.75,MBA,20.628571427028074,0.47761860319218674,-0.03728036016671748,,False,missing_population_density:TNO,0.0007674245027757129,True,40579.19289891149,ok,0.0006862921353017121,True,45380.08502921772,ok
T2:0c6e5866b36ebe17d05af6e002029833,dlon-130_lat+08,V021.00_021.25,MBA,21.10283632381709,0.4456413581110671,-0.06084925864204851,0.0006879094296544616,True,ok,0.0006884607195537064,True,81149.07630505742,ok,0.0008430472068894561,True,66258.81519718045,ok
T2:a594825574fa6fab4760c3fa473a6e8d,dlon-130_lat+08,V019.75_020.00,MBA,19.808843591390993,0.5606971702526341,0.0007209950585865555,,False,missing_population_density:TNO,0.001210235214687524,True,14862.829313645663,ok,0.001331634197011288,True,13506.211505475767,ok
T2:55b0c0669dba53c572130184b19db223,dlon-130_lat+08,V021.25_021.50,MBA,21.464852932397026,0.32468774559048086,0.018881600542521016,0.00011806350967404086,True,ok,0.00011813199637319758,True,436747.2915919997,ok,0.00011728627273747109,True,439896.94532378804,ok
T2:d7291c64ce428ab407d1a1ca38e3c2c7,dlon+130_lat+08,V021.25_021.50,MBA,21.453810054777048,0.3508071653143175,0.013629079913999366,,False,missing_population_density:TNO,0.00013020406377235716,True,510309.11620940693,ok,0.00011673868180337552,True,569179.0801366587,ok
T2:3bfd74605aa5c860a2be924e7701105f,dlon-120_lat+08,V022.75_023.00,MBA,22.93327003066823,0.23648806778512116,-0.04707827575621244,0.00038940589119453413,True,ok,0.0003947278342087302,True,435222.57936839166,ok,0.00040142932989131524,True,427954.0671949397,ok
T2:f80f4c51cbd6f35f97306a13901379aa,dlon+130_lat+08,V023.25_023.50,MBA,23.42345725623357,0.2566464552141135,0.004228246440047311,0.0006014650673331914,True,ok,0.0006049482838337174,True,694865.6757919651,ok,0.0005383021861504306,True,780947.6555101876,ok
T2:74f98673ed1b126637dadc2d75fa7009,dlon-130_lat+08,V024.75_025.00,MBA,24.82783146486286,0.28588717908302436,-0.03938974223869668,0.0008818390985547166,True,ok,0.0008823234403390292,True,1588834.7975585551,ok,0.0008052069335187047,True,1741135.5129276866,ok
T2:eda6a9fa0c95ebe4b24e668136d71028,dlon-120_lat+08,V021.50_021.75,MBA,21.514505142940138,0.38446278642023035,-0.008941900134558926,0.00016417655345702317,True,ok,0.00016420845545179588,True,588161.9291335002,ok,0.00018185168113561885,True,531089.1659200027,ok
T2:d14bda1f728b66000e0ac5451d9c3c87,dlon+130_lat+08,V021.50_021.75,MBA,21.674767632555117,0.3272796128167457,0.023551158626347917,0.00014710369434650278,True,ok,0.0001471570784217338,True,730432.3448273003,ok,0.00017860096152671185,True,601815.9621541746,ok
T2:8a1e9cd5e8ba63c831829a7e4061906e,dlon-120_lat+08,V022.00_022.25,MBA,22.146662142622336,0.3358995241486877,-0.00805103121576403,0.00011852403657420095,True,ok,0.00011854548267343597,True,1314168.3480286165,ok,0.000108258626944935,True,1439056.8982234097,ok
T2:0c9b18b1bff992b225b468acaa38d7a9,dlon-130_lat+08,V021.75_022.00,MBA,21.854826154059435,0.31824929930672574,-0.03685645118772637,0.0003147110366086504,True,ok,0.00031492285673386563,True,417502.6600904181,ok,0.00026943807363927886,True,488004.9463994795,ok
T2:8464e49d5bd72c960f87993e60fc474b,dlon-120_lat+08,V023.75_024.00,MBA,23.95672967269374,0.29886117019751524,-0.04226509617599221,0.0004690363324775779,True,ok,0.0004692812642639888,True,1091011.4192716456,ok,0.0004746425998842681,True,1078682.0905699737,ok
T2:ae9b62e4d91e6c23375ba4d8747fd803,dlon+130_lat+08,V020.50_020.75,MBA,20.584919118995924,0.32650601981220123,-0.011651960982480312,,False,missing_population_density:TNO,4.994479018772667e-05,True,382098.4683130131,ok,7.623577720225949e-05,True,250319.82060844908,ok
T2:17174310464ed3fd94926b26673890fa,dlon-120_lat+08,V021.50_021.75,MBA,21.700108712870236,0.34835271304824933,-0.048340135624273646,0.0004670433503894098,True,ok,0.0004674619316073588,True,186089.91031876218,ok,0.00043338353923408563,True,200729.62380627368,ok
T2:65a12fa2c553ca7d2118df73db31b8a4,dlon-120_lat+08,V022.25_022.50,MBA,22.448269693070426,0.3588470171720604,-0.05240504964724607,0.00041528145362370006,True,ok,0.000415473485359465,True,354258.8704549279,ok,0.000541248578592779,True,271902.14168751216,ok
T2:53115379be12e2d767c14cf2486dfd56,dlon-130_lat+08,V021.75_022.00,MBA,21.819805786418648,0.3313640249007496,-0.034809271743922794,0.0004293548196307124,True,ok,0.0004296524227191347,True,329067.486133413,ok,0.0003374541994756972,True,419012.9620284965,ok
T2:c4883b64f94c95ca34f86822fc2b9a6a,dlon-120_lat+08,V022.25_022.50,MBA,22.296822061510948,0.3482977197011672,0.005018066146031567,0.00024746654232373177,True,ok,0.0002475191556160868,True,905703.0562611357,ok,0.0002452285107773745,True,914165.1949656734,ok
T2:25965d477d0c71561adf8ae44f75faab,dlon-120_lat+08,V023.75_024.00,MBA,23.842306075607627,0.3126940383789889,-0.03157213567858361,0.0003405973552341082,True,ok,0.0003406776796595174,True,1771189.6109361188,ok,0.0003287339809386865,True,1835563.133779313,ok
T2:3ce5852a9f7a15ffcff7dea253baa20d,dlon-130_lat+08,V023.50_023.75,MBA,23.649734429627294,0.33372197466038744,-0.019512815618833657,0.00033733607503625334,True,ok,0.00033738320605749476,True,1898100.2400561552,ok,0.0003311121660534872,True,1934061.1047011528,ok
T2:cc6316daae42d0f3fd7a678d2cbdd629,dlon+130_lat+08,V023.50_023.75,MBA,23.59068243959786,0.3216815087735498,0.04399402649684861,0.0004935073993445134,True,ok,0.0004937217475504498,True,880078.8805829297,ok,0.0004788509394567384,True,907423.4002003904,ok
T2:2e8f1479555af7ef14c272827682c7c7,dlon+130_lat+08,V023.00_023.25,MBA,23.080417957283856,0.2754459448132692,0.03549793864865837,0.0005173696244879962,True,ok,0.0005190310410932501,True,543032.101842476,ok,0.0005028173135795499,True,560551.6790590261,ok
T2:0632c84d43d7af53b3ba5d1ec9982601,dlon-120_lat+08,V022.25_022.50,MBA,22.48914859097741,0.4655672593364208,-0.08478054059230983,0.00281348641567289,True,ok,0.002817379282285857,True,42782.59244061528,ok,0.003241152108481767,True,37173.06743623344,ok
T2:078bb9a8dcf19cfdff69a904e1df32d2,dlon-120_lat+08,V021.00_021.25,MBA,21.231591658148524,0.370027873010622,-0.09402293200798495,0.0017618273139231643,True,ok,0.0017716981490426267,True,19861.575242426174,ok,0.001757510059818484,True,20022.1990447465,ok
T2:3a8d2af4175838b13bdd5b70b8b88bcf,dlon-120_lat+08,V022.25_022.50,MBA,22.263737930473198,0.28173410480971817,-0.0015678857164189513,0.00015744141353413513,True,ok,0.00015754284161667378,True,1064588.198342952,ok,0.0001749577105013838,True,958604.9576571422,ok
T2:9aa0685e9a7c4602e2f1e8f8b6334470,dlon-120_lat+08,V023.50_023.75,MBA,23.58760365678129,0.31846954006569356,-0.0027348359139964325,0.0003750272888678406,True,ok,0.0003750954658609,True,1832508.5084037445,ok,0.00030643550744468694,True,2243254.545110721,ok
T2:0bd9abeaddb6829a3343b888363a37b6,dlon-130_lat+08,V022.00_022.25,MBA,22.11515001353925,0.3188930561956621,-0.03993400407570051,0.00023813093208726905,True,ok,0.00023827059783363677,True,532174.9060922023,ok,0.00028429187663013545,True,446005.6951522676,ok
T2:47ab645f6d32730ce4f9806a04ba7146,dlon+130_lat+08,V021.25_021.50,MBA,21.461649545909996,0.2960932670806502,0.032067864840670125,,False,missing_population_density:TNO,0.00020687078480739152,True,212886.23887320957,ok,0.00021687151845783574,True,203067.2496816705,ok
T2:68636ac76c538c681dab46bc6815857d,dlon+130_lat+08,V020.00_020.25,MBA,20.029783695205694,0.30751534515863904,0.01556009786354846,,False,missing_population_density:TNO,7.441359793146975e-05,True,117223.70099184054,ok,7.956069074544906e-05,True,109639.47610674115,ok
T2:ee455b4dd33ac80e99110872483dd787,dlon+130_lat+08,V022.75_023.00,MBA,22.998675611073498,0.34971928121497875,0.00916724651622497,0.00014537425829833675,True,ok,0.000145390022298461,True,2221599.006756853,ok,0.00015223708870264706,True,2121665.0946925487,ok
T2:70b9adad9670153dc4e6136be709eff1,dlon-130_lat+08,V023.25_023.50,MBA,23.392883569114566,0.3266441908756818,-0.054381526874877587,0.0006747052721906549,True,ok,0.0006751676564309622,True,427013.56129910157,ok,0.0006006090464827094,True,480058.1298827721,ok
T2:0c3d518b4ff9fc12e3791e2af397862f,dlon-120_lat+08,V023.75_024.00,MBA,23.963584435776816,0.3160509502869498,-0.03934134315886188,0.00044294635277935564,True,ok,0.00044308507259087506,True,1247487.5524722931,ok,0.0003673799880393185,True,1504668.1766935077,ok
T2:22ff46ef3d63307ed0b49701a077de93,dlon+130_lat+08,V021.00_021.25,MBA,21.158713340077696,0.5569082866773671,-0.06252936225055651,0.0037984129119549848,True,ok,0.0038081415794761937,True,13050.140563098057,ok,0.004544022567195706,True,10928.658791784252,ok
T2:18f51172aea7d6e011c91de10014f48c,dlon+130_lat+08,V020.25_020.50,MBA,20.281314054134974,0.32696469764990693,0.03895363941891668,,False,missing_population_density:TNO,0.00010996714226882035,True,100053.92960213893,ok,0.00012373506220072778,True,88919.76950779573,ok
T2:596688c41006513086dd253edcc4ab76,dlon-130_lat+08,V024.75_025.00,MBA,24.834899088522075,0.34695576292563013,0.0014524388360807176,0.0002889747138221038,True,ok,0.00028898327541990664,True,7715599.667837287,ok,0.0002627422799736241,True,8486406.48920539,ok
T2:96c0a493cb340760e86d89f90fa5d29d,dlon-130_lat+08,V022.00_022.25,MBA,22.162612363302948,0.37432816563882276,-0.009445557693902741,0.00011923106763621915,True,ok,0.00011924096531414543,True,1729497.5380025709,ok,0.00013208944209967702,True,1561247.4596266167,ok
T2:496a16d9bffaaf8d93734eb42c714590,dlon-130_lat+08,V021.25_021.50,MBA,21.42339205031305,0.39863068784605626,-0.018674019045639433,0.00018240328113669239,True,ok,0.0001824502249193714,True,409520.1456497317,ok,0.00016318568085728187,True,457874.01163328823,ok
T2:9c23f0f2a40657adb93b604f9cbcde26,dlon+130_lat+08,V019.75_020.00,MBA,19.947690255335196,0.44790392519555244,0.017141450486163126,,False,missing_population_density:TNO,0.0001633684573271373,True,85589.31193977015,ok,0.0001837457601726754,True,76095.95382253255,ok
T2:1851e8dd55436e0028153de68408db94,dlon-130_lat+08,V021.00_021.25,MBA,21.09811011843197,0.3426084279373903,0.003605732409086607,8.621636650934581e-05,True,ok,8.624206573560601e-05,True,609980.7349544031,ok,9.806233618682923e-05,True,536448.3329298209,ok
T2:f22dfa04620e96b9f879509f34cb7689,dlon-130_lat+08,V024.50_024.75,MBA,24.748024304875933,0.3961690589700521,-0.016760409744713038,0.0005838636376134575,True,ok,0.0005838898320260778,True,2777821.0945641045,ok,0.000532304046733988,True,3047178.0559688066,ok
T2:b68e5577cb72c474156c1521c2d6948f,dlon+130_lat+08,V022.50_022.75,MBA,22.622393496794846,0.3945591260199122,0.005899634802101607,0.00016479419923891498,True,ok,0.0001648057543474922,True,1726870.075303223,ok,0.000201211158811429,True,1414373.6584186344,ok
T2:9e719b4eb9b1d11ac2124a4b41e4c0f8,dlon-130_lat+08,V021.50_021.75,MBA,21.598970407249485,0.41183972699969856,-0.037727520397687266,0.0004035948492494743,True,ok,0.0004037397839513413,True,243815.7701151001,ok,0.00033516769216375446,True,293718.283374181,ok
T2:a04084a688c3ed5c5120fd0bf6e4a286,dlon-130_lat+08,V024.75_025.00,MBA,24.85517537691163,0.3024932674129584,-0.037652073526245236,0.0005527735453696327,True,ok,0.0005528990627706957,True,2407390.9755116524,ok,0.0005649563586929564,True,2355984.0258991867,ok
T2:7fcfa7ad7eb7298d5e0c0167767a6436,dlon+130_lat+08,V022.25_022.50,MBA,22.27388104827035,0.30961321745051446,0.0099245175765272,0.000199749898797956,True,ok,0.0001998638085053071,True,812213.5113602668,ok,0.0002047182923132851,True,792949.6464121474,ok
T2:742f07908a3767be78876b579895a618,dlon-130_lat+08,V023.50_023.75,MBA,23.611074108272504,0.2593054823442995,-0.028303242315481984,0.0005348696569343014,True,ok,0.0005360724728381163,True,847292.9221635945,ok,0.0006135846417053246,True,740199.7302645921,ok
T2:50774b5049ac8534114a0c74ca90cdc8,dlon-120_lat+08,V024.75_025.00,MBA,24.959645649889044,0.2777076660944888,-0.036941397421728604,0.0008960156035813179,True,ok,0.0008966481473041387,True,1534941.04417524,ok,0.0007998991430745436,True,1720761.086883502,ok
T2:88ddbc6ad3d64d7a69849af94a2fadad,dlon-130_lat+08,V022.75_023.00,MBA,22.75788143325378,0.3558168601818199,-0.002812215405067639,0.00014299703868402732,True,ok,0.00014300732276643124,True,2511528.183337675,ok,0.00015955430080949074,True,2251026.614464025,ok
T2:ae40556fedf84c2db8886d71568a94f0,dlon-120_lat+08,V024.25_024.50,MBA,24.371833058947253,0.3044672198769508,-0.017924035104675322,0.0003156746353705943,True,ok,0.0003157179545428695,True,3432143.285330144,ok,0.00037253549363798786,True,2908521.9795901543,ok
T2:4f979ca96fe630b12fdd25d058d9a804,dlon-130_lat+08,V024.00_024.25,MBA,24.135459037679748,0.308930769646153,-0.007145151762904939,0.0004106576533844227,True,ok,0.0004107110006268183,True,3223560.6995238992,ok,0.0003930025375464364,True,3368872.1287498926,ok
T2:c9dada107cc83de34051f7e74c7797cd,dlon-130_lat+08,V022.75_023.00,MBA,22.996432353752354,0.28740149932727926,-0.04396834613342851,0.00034363728604428737,True,ok,0.0003440007745172488,True,589778.1361955157,ok,0.00036860053118378404,True,550403.8270786123,ok
T2:a754f096e3201bf56cf30e876f981e3b,dlon-130_lat+08,V022.00_022.25,MBA,22.117453460675527,0.33053894469936246,-0.05043484828878267,0.0004184001683983671,True,ok,0.0004187935253338218,True,268566.0654746157,ok,0.0004227349500848083,True,266061.00543641276,ok
T2:7322bbf98769c60660fac3750199065a,dlon-130_lat+08,V024.50_024.75,MBA,24.663127204217513,0.4799665123162348,0.009185629574030064,0.000727011379016434,True,ok,0.0007270390844622389,True,1567309.9922155358,ok,0.0006472366117229383,True,1760695.5507425873,ok
T2:2cc6919caebecabad95999a38f3da18d,dlon-130_lat+08,V023.00_023.25,MBA,23.16150736246842,0.3667833690883983,0.020960459564927383,0.00025968493912731757,True,ok,0.00025971223972066915,True,1520252.4577551049,ok,0.0002674570412219332,True,1476218.7986542003,ok
T2:eca945e6d641daabbef3f413318e62de,dlon-130_lat+08,V023.00_023.25,MBA,23.07553411462485,0.3295493443987999,-0.06520074752804152,0.0006003281320958308,True,ok,0.0006008318660973095,True,330242.7451986469,ok,0.0008384268275397757,True,236601.6762887966,ok
T2:5841e85de8cbb2116c6e1ec4ee89b40e,dlon-130_lat+08,V023.00_023.25,MBA,23.029715873608676,0.4000386057025608,-0.00391597530571305,0.0002552479197085112,True,ok,0.0002552649096762822,True,1712159.6538661257,ok,0.00026750804095318075,True,1633778.6541259023,ok
T2:9854bde74951cd4c977b47151543f6ea,dlon+130_lat+08,V021.25_021.50,MBA,21.417703004005496,0.3489835685155045,0.015070454942841162,,False,missing_population_density:TNO,0.00014464250714189586,True,453671.0141262915,ok,0.00012976854727538833,True,505677.920040957,ok
T2:18c69014fd18fe55e195228d52fb7d4a,dlon-120_lat+08,V021.25_021.50,MBA,21.288137750919702,0.44401987524920833,-0.0690881790508727,0.0008551050253076733,True,ok,0.0008559623906810373,True,68598.03026999297,ok,0.0010562215793028333,True,55580.728870721425,ok
T2:0a78c2327bc9e7c7623551747169da6f,dlon-130_lat+08,V024.50_024.75,MBA,24.689214443289156,0.23980072383861412,-0.03927972287533807,0.0009349661123866332,True,ok,0.0009483802667421583,True,720066.6279004395,ok,0.0009638898766898383,True,708469.2926389232,ok
T2:ea7911b85e2cff2017f6c1dd11caf0a1,dlon+130_lat+08,V022.00_022.25,MBA,22.060708015844508,0.44080231412221715,0.001977314673483882,0.0002479014721244214,True,ok,0.00024792879515498517,True,737825.2517258625,ok,0.0003275829155579633,True,558373.2924269099,ok
T2:7c597998f578d7985d277fd45efc703e,dlon-120_lat+08,V024.50_024.75,MBA,24.568871924379913,0.4567707933175124,-0.013712039702668273,0.0008294781888631867,True,ok,0.000829519145384398,True,1415702.3749355786,ok,0.0008339400671586102,True,1408191.1571258584,ok
T2:f1aeade9806c7aef71cbd8d85030dc7f,dlon-120_lat+08,V023.75_024.00,MBA,23.781418910663827,0.316943411780326,-0.002475109609868989,0.00024017447618692524,True,ok,0.00024020101646285552,True,3313728.428258854,ok,0.00026723243128770727,True,2978453.669693459,ok
T2:77d222809309f0b107acb04ddd5e8eda,dlon-120_lat+08,V023.00_023.25,MBA,23.007295649439406,0.18762323761605745,-0.02718204477330103,0.00029877797804473793,True,ok,0.00027798830851279616,True,751987.5534217258,ok,0.0003790209300468943,True,551480.4205188162,ok
T2:6c0bc6a3e047fbc35ae682c563733659,dlon+130_lat+08,V024.00_024.25,MBA,24.044219646481384,0.4530267096440161,0.06612356925350096,0.0015582237161121633,True,ok,0.0015585624964030813,True,334647.5518196137,ok,0.0018630224077560455,True,279873.21936550125,ok
T2:8948cccc5bf09336ccc0a24e8c032ae0,dlon-130_lat+08,V022.75_023.00,MBA,22.96326040297447,0.3989315053835929,-0.015153822332727386,0.00017900812941149986,True,ok,0.000179017260619046,True,2172197.920821171,ok,0.00028365358343606604,True,1370757.317202041,ok
T2:6d12396fca293d2a33b16059b98fd733,dlon-130_lat+08,V023.25_023.50,MBA,23.29651238861798,0.33585003416825115,-0.05804244797665645,0.0006864312053419908,True,ok,0.0006868278572911962,True,431001.2128699929,ok,0.0007409135650726028,True,399517.0716630315,ok
T2:b4390821f6cd13d82f6dbbba13d4bceb,dlon-120_lat+08,V024.00_024.25,MBA,24.07338436885298,0.31692894523977183,-0.08471761840586582,0.0024880681628097895,True,ok,0.002493332503159385,True,155215.05850130232,ok,0.0022696120467505837,True,170553.17790571926,ok
T2:21a1a3344dba0b84f7f468565446c293,dlon+130_lat+08,V024.50_024.75,MBA,24.66507278279214,0.33269612978933694,0.04564529405817224,0.0006235810988803458,True,ok,0.0006237006067909531,True,1635109.2117107732,ok,0.0006554845160479639,True,1555774.6193773523,ok
T2:adf6272ab7f7c3d5ba5c252d8feacc11,dlon+130_lat+08,V024.25_024.50,MBA,24.49002791356349,0.3141890548316953,0.05564807086325431,0.0006550451569650204,True,ok,0.0006553426679341595,True,895701.4886140932,ok,0.0006640284562495466,True,883977.6305819167,ok
T2:07aae06d8496e435658e4c3b3fb7a842,dlon-120_lat+08,V022.75_023.00,MBA,22.849855086539296,0.33290130588311195,-0.02029314756029153,0.00016856814042498375,True,ok,0.00016859029818554587,True,1891212.4437626926,ok,0.0002513415180365794,True,1268448.1396589163,ok
T2:65e8bd9a23062a8f352970e531e2fa17,dlon+130_lat+08,V024.00_024.25,MBA,24.12998161813051,0.48291879207773264,0.06524697934326674,0.0014309915595105012,True,ok,0.0014312147819301594,True,374766.41184486554,ok,0.0025118708178882353,True,213303.47126696954,ok
T2:e17a78606acff5d6b298ea6abd5a5024,dlon-120_lat+08,V023.25_023.50,MBA,23.30693177200033,0.3839975436774014,-0.01212769490143144,0.00039807796765751075,True,ok,0.00039811861619810815,True,1305296.3684448267,ok,0.0003916493370774295,True,1326865.8923160012,ok
T2:0913069b43460de260a5af78fe66af58,dlon+130_lat+08,V022.75_023.00,MBA,22.876233437295205,0.3134819860890544,-0.005074211838228273,0.00023051642757095526,True,ok,0.0002305929338249348,True,1490528.6888719527,ok,0.00021418890274926488,True,1604709.7602147073,ok
T2:107edf1cc706fa6949c1ced34a89c3f2,dlon-130_lat+08,V024.00_024.25,MBA,24.21418860483374,0.35835198633866894,-0.04220186692881295,0.0005847896569980308,True,ok,0.0005848840226509936,True,1173022.557213579,ok,0.0005037066496753494,True,1362177.527944491,ok
T2:61365b2dae26890465ec943bf029a32d,dlon-120_lat+08,V023.00_023.25,MBA,23.1498579668806,0.2659206149578761,-0.04170557390843495,0.00040079039818341207,True,ok,0.0004016689097671581,True,671460.8161385781,ok,0.0004379813584766796,True,615768.5279706791,ok
T2:b3004ecdaa6709189777adf856d6cd88,dlon+130_lat+08,V024.50_024.75,MBA,24.70034178357757,0.32017285579936255,0.020521482805800306,0.00029745897917678963,True,ok,0.0002974874503443839,True,4612358.919096383,ok,0.0003597390714920218,True,3813968.405436435,ok
T2:b7060f77362ef9ef51a49c06478d6bc5,dlon-130_lat+08,V023.25_023.50,MBA,23.39066464068343,0.26790286930813506,-0.021768445414147283,0.00044681081837984063,True,ok,0.00044744130879364915,True,987775.1615382256,ok,0.0005592169029049277,True,790251.4838976194,ok
