tracklet_uid,center_label,magnitude_bin,vlam,vbeta,population,w_phys,mean_mag_V,P_NEO_new,new_vdp_valid,new_vdp_reason,n_pops_new,rho_NEO_new,rho_MBA_new,rho_TNO_new,rho_Trojans_new,p_NEO_vs_OTHER,rho_NEO_pilot,rho_OTHER_pilot,total_density_pilot,pilot_reason,pilot_valid,score_diff_old_minus_new
T2:86a48e3fa119b030d0ecaed91733ad93,dlon-060_lat-05,V023.50_023.75,-0.0027031025232958743,-0.13189846146728326,NEO,0.09999946940672212,23.56021861006672,,False,missing_population_density:Trojans,3,,,,,0.0012381332812851646,132.214114875971,106652.82823430849,106785.04234918446,ok,True,
T2:4e0109dec79ef4f0daa63a2f5bf80fc1,dlon-060_lat+00,V024.00_024.25,-0.05645678888895189,-0.005534767805200435,NEO,0.09999946940672212,24.123871235333638,,False,missing_population_density:Trojans,3,,,,,0.0006953442910302395,700.4369587097584,1006623.5142769774,1007323.9512356871,ok,True,
T2:da63e5ed7356fa182b6bc9793ca3eef3,dlon-060_lat+00,V023.50_023.75,0.7323022202251059,0.08174232908384792,NEO,0.09999946940672212,23.536411099711216,,False,missing_population_density:Trojans,3,,,,,0.46037199479798846,42.66445002499669,50.009410477134594,92.67386050213128,ok,True,
T2:06bd912cd113d9b27fc203ff7ad2d4e9,dlon-060_lat+00,V024.00_024.25,0.21385440805982606,-0.6462384905796893,NEO,0.09999946940672212,24.213400943512127,,False,missing_population_density:Trojans,3,,,,,0.24915838251911948,24.86703473856567,74.93709180595253,99.8041265445182,ok,True,
T2:ebba3874dee157e3c33555121e2dbf48,dlon-060_lat-05,V024.75_025.00,2.011800887083892,-1.719558456731164,NEO,0.09999946940672212,24.83870965647804,,False,missing_population_density:Trojans,3,,,,,0.830722188696482,3.4092004062290333,0.6946991315677605,4.103899537796794,ok,True,
T2:41c65183eac9132b088d3179f11e74f2,dlon-060_lat-05,V024.50_024.75,0.23234935948549612,0.20984760063209854,NEO,0.09999946940672212,24.64702269524652,0.018813124411772783,True,ok,4,188.64096811329995,9764.652039318074,30.766555058035554,43.03450144253147,0.01895261879384601,188.64096811329995,9764.652039318074,9953.293007431374,ok,True,-0.00013949438207322765
T2:602ed7ec858e9f8342cb734d58daebeb,dlon-060_lat-05,V024.00_024.25,1.729434064112151,0.4877585987444609,NEO,0.09999946940672212,24.182906704206363,,False,missing_population_density:Trojans,3,,,,,0.829610004505257,8.562593539967827,1.7586338963794261,10.321227436347252,ok,True,
T2:17b0c0841b0c1e38519c8c333d5bd243,dlon-060_lat-05,V024.25_024.50,0.2815116664503911,0.11532061305454838,NEO,0.09999946940672212,24.49008895169262,,False,missing_population_density:Trojans,3,,,,,0.0025524913364625987,145.54291002563374,56874.39989900115,57019.94280902679,ok,True,
T2:09756fce6c33aae3e609f4c641895159,dlon-060_lat+00,V024.00_024.25,0.5222493575345172,0.6094110006708323,NEO,0.09999946940672212,24.005836307085396,,False,missing_population_density:Trojans,3,,,,,0.4250004601727575,22.264558315192993,30.122580997886153,52.387139313079146,ok,True,
T2:c3bfe5eb313e9ba7bdd3e4575dc95488,dlon-060_lat+00,V022.75_023.00,-0.07795906332127363,0.10292545839854997,NEO,0.09999946940672212,22.923648914602364,,False,missing_population_density:Trojans,3,,,,,0.0005981438485887868,113.74610690698455,190051.3908837151,190165.1369906221,ok,True,
T2:76674f1a309bef07e516e14025be57d8,dlon-060_lat+00,V024.75_025.00,0.3463900445431363,0.08890311175161605,NEO,0.09999946940672212,24.891268615577573,,False,missing_population_density:Trojans,3,,,,,0.011033850017506041,241.50658006831827,21646.28233179379,21887.78891186211,ok,True,
T2:1b54c21f18be73d28543e913e9e20537,dlon-060_lat+00,V024.75_025.00,-1.2369017066017407,-1.4165986640862052,NEO,0.09999946940672212,24.872644910754886,,False,missing_population_density:Trojans,3,,,,,0.7528948196689028,4.1116973233468705,1.3494869163787444,5.461184239725615,ok,True,
T2:6282bab8f458b09d02eb698c5b2d0654,dlon-060_lat-05,V024.00_024.25,0.16457004969918185,0.48180059149896753,NEO,0.09999946940672212,24.22693664005369,,False,missing_population_density:Trojans,3,,,,,0.08372138162152164,32.98097917591674,360.9563703653689,393.93734954128564,ok,True,
T2:cb8a8152ac34335b227310baef6c86bd,dlon-060_lat-05,V024.25_024.50,2.8424880068336575,0.4395712874249231,NEO,0.09999946940672212,24.27518997297465,,False,missing_population_density:Trojans,3,,,,,0.9074382995397988,5.203077464890426,0.5307310679091388,5.733808532799565,ok,True,
T2:5b0126a140beb078d7464283fe4df278,dlon-060_lat-05,V023.50_023.75,-0.054558399769449914,0.017737599911534153,NEO,0.09999946940672212,23.505098426663405,,False,missing_population_density:Trojans,3,,,,,0.0006735490783955316,348.13367657021604,516516.46867654857,516864.60235311877,ok,True,
T2:a85576502d764b49d2f1ff26ae4a9f6d,dlon-060_lat+00,V022.00_022.25,2.6788160799907694,0.001897149259769058,NEO,0.09999946940672212,22.062990567916742,,False,missing_population_density:Trojans,3,,,,,0.40406427298651026,0.41390804215722504,0.6104538473460407,1.0243618895032658,ok,True,
T2:9e3974fee7be011c9eaa39e66c81e22e,dlon-060_lat+00,V024.25_024.50,-0.9165505267296729,-0.0013849917499026742,NEO,0.09999946940672212,24.30187248079975,,False,missing_population_density:Trojans,3,,,,,0.8125893089338109,24.259308693412695,5.595020457487726,29.85432915090042,ok,True,
T2:916f228615bc5ec676e68ab6b289bb1e,dlon-060_lat+00,V024.75_025.00,1.3219053304869277,0.10872104099767939,NEO,0.09999946940672212,24.764698114673088,,False,missing_population_density:Trojans,3,,,,,0.9286781074374577,64.84745199631476,4.980243388096944,69.8276953844117,ok,True,
T2:8a112df300dfc282780aa8129ecee2ed,dlon-060_lat-05,V024.25_024.50,3.2059644409643804,0.8420443141679447,NEO,0.09999946940672212,24.425726224504196,,False,missing_population_density:Trojans,3,,,,,0.8887757447566407,3.0055517809224037,0.3761244165365696,3.3816761974589733,ok,True,
T2:8b68e947b199bc8822fbda6a2789b761,dlon-060_lat+00,V023.50_023.75,1.2315925187332115,0.023030414949749507,NEO,0.09999946940672212,23.684810062572712,,False,missing_population_density:Trojans,3,,,,,0.7651823832804765,19.667158302950412,6.035417622326013,25.702575925276424,ok,True,
T2:b70811093fc71ffe5d7c6d0516a4b80d,dlon-060_lat+00,V024.00_024.25,-0.17532320841823842,0.04103946336339635,NEO,0.09999946940672212,24.153933029532865,,False,missing_population_density:Trojans,3,,,,,0.024271779192530273,525.0047414503275,21105.24894888893,21630.253690339257,ok,True,
T2:1b52468d2faffb03aa0e980f18c65c89,dlon-060_lat-05,V022.75_023.00,4.5928910380221675,0.8483871027293269,NEO,0.09999946940672212,22.864623568496192,,False,missing_population_density:Trojans,3,,,,,0.6414904520251945,0.2965002670941621,0.16570500214734657,0.4622052692415087,ok,True,
T2:e94d600dca59af2db9dcb9a13985cb33,dlon-060_lat+00,V024.25_024.50,-0.03576186412084958,-0.031872426871241394,NEO,0.09999946940672212,24.275253361106508,,False,missing_population_density:Trojans,3,,,,,0.0007394049251500371,677.6051373948461,915741.9565220695,916419.5616594644,ok,True,
T2:1d458625907bba7735bfcc785896c8de,dlon-060_lat-05,V023.75_024.00,-0.5544818942244187,-2.001439932332369,NEO,0.09999946940672212,23.9158011996084,,False,missing_population_density:Trojans,3,,,,,0.6057286053473342,1.6208664452458432,1.0550290481103164,2.6758954933561596,ok,True,
T2:9e493f6b118f8c7b2f0d0ea49b413e8f,dlon-060_lat+00,V019.00_019.25,1.2620468555798456,-0.013058709881785383,NEO,0.09999946940672212,19.05231489918585,,False,"missing_population_density:TNO,Trojans",2,,,,,0.086919535107281,0.3527079931114011,3.705159926638388,4.057867919749789,ok,True,
T2:7a8256327f4e458b32348270e2bb7cf3,dlon-060_lat+00,V024.00_024.25,-0.024008971594554188,1.027605847832244,NEO,0.09999946940672212,24.20364076881275,,False,missing_population_density:Trojans,3,,,,,0.5470385183000698,9.599544747426208,7.948661505502624,17.548206252928832,ok,True,
T2:71c8e3ad761774b3bd052120cd2e0e5f,dlon-060_lat-05,V021.50_021.75,0.46965639727281333,-0.6385192711743095,NEO,0.09999946940672212,21.552533876307052,,False,missing_population_density:Trojans,3,,,,,0.12498477695275954,2.4253148018945763,16.97956682469961,19.404881626594186,ok,True,
T2:ce30cacac8b5ac62ebc433e3f02731bd,dlon-060_lat-05,V024.75_025.00,-2.8133234537966123,1.2652202757853561,NEO,0.09999946940672212,24.835619132731082,,False,missing_population_density:Trojans,3,,,,,0.730955007199006,0.991823881634344,0.3650638499853879,1.3568877316197319,ok,True,
T2:432222e906fdb5341b70285144ec8474,dlon-060_lat-05,V022.50_022.75,-0.034942964589126574,0.10711853888973087,NEO,0.09999946940672212,22.657880116930873,,False,missing_population_density:Trojans,3,,,,,0.0010345236490951972,100.23326060990914,96788.08891314993,96888.32217375984,ok,True,
T2:2aa3fc8afcea62b0d25b66f676b857d8,dlon-060_lat+00,V024.00_024.25,-0.19394150004368427,0.003687348620020002,NEO,0.09999946940672212,24.06390236545159,,False,missing_population_density:Trojans,3,,,,,0.06973988044648184,458.1573206931559,6111.359543402193,6569.516864095349,ok,True,
T2:21aa202c6ec132af61f7a400b50551a0,dlon-060_lat-05,V023.50_023.75,-0.05505120715565244,0.19079430984964604,NEO,0.09999946940672212,23.652488743790197,,False,missing_population_density:Trojans,3,,,,,0.0031898197998140574,102.49214378022843,32028.521585021303,32131.013728801532,ok,True,
T2:2901edf2108c71e9ef251982142993ea,dlon-060_lat-05,V023.50_023.75,0.7603118896130028,0.019219789306905728,NEO,0.09999946940672212,23.56805538043463,,False,missing_population_density:Trojans,3,,,,,0.5058782628900081,42.14401485406178,41.164595034212944,83.30860988827473,ok,True,
T2:134069fc1f9e00a87053a81c32a33ae5,dlon-060_lat-05,V023.50_023.75,-0.36468901827974176,2.179700540638836,NEO,0.09999946940672212,23.55373221819649,,False,missing_population_density:Trojans,3,,,,,0.5697011340908227,1.195862524444199,0.9032425200852586,2.0991050445294577,ok,True,
T2:b44ffc75d229e8f7f8e1df639e669234,dlon-060_lat-05,V024.25_024.50,0.0500259771209975,0.06977922561911537,NEO,0.09999946940672212,24.29096718172315,,False,missing_population_density:Trojans,3,,,,,0.0005041032966117499,504.2024727130673,999692.5351840013,1000196.7376567144,ok,True,
T2:e9580ab8709a34ccfbcd4060d6d01b82,dlon-060_lat+00,V024.25_024.50,1.9398208192359774,0.5261038969491865,NEO,0.09999946940672212,24.37377622406804,,False,missing_population_density:Trojans,3,,,,,0.887012643590012,10.368440742023122,1.3207283097942963,11.689169051817418,ok,True,
T2:1e47382eb3d7035bd0d8fb4c08a2aa78,dlon-060_lat-05,V023.50_023.75,-0.413486313717119,-0.5645477995595244,NEO,0.09999946940672212,23.73076292946207,,False,missing_population_density:Trojans,3,,,,,0.3253100497762021,10.144453113355892,21.039499304759676,31.183952418115567,ok,True,
T2:682c1287ecd88c8dd4ff596f747792fc,dlon-060_lat+00,V024.75_025.00,-0.2938819871218768,0.07175526030279626,NEO,0.09999946940672212,24.8498156831316,,False,missing_population_density:Trojans,3,,,,,0.4654983113945818,216.6688018974246,248.7868111386542,465.45561303607883,ok,True,
T2:1144b17b9c0612152d176bb654c666f9,dlon-060_lat+00,V024.75_025.00,-1.1430958489726677,0.0036739584716265782,NEO,0.09999946940672212,24.78122809837757,,False,missing_population_density:Trojans,3,,,,,0.8987790667380959,28.903889904379675,3.255170062692592,32.15905996707227,ok,True,
T2:76c2ac71dcaef25e5cbf1a740d250ecb,dlon-060_lat+00,V024.75_025.00,-0.8350709593994196,0.6307134489797701,NEO,0.09999946940672212,24.83868168669383,,False,missing_population_density:Trojans,3,,,,,0.7721961736017322,17.52734483898902,5.1707018985864,22.69804673757542,ok,True,
T2:e8e825563ed438a7a154de3ef2c3795f,dlon-060_lat-05,V024.00_024.25,2.242529438595179,2.743231904736598,NEO,0.09999946940672212,24.040450065687054,,False,missing_population_density:Trojans,3,,,,,0.6784485929950507,0.6681653395182267,0.31667764846494834,0.984842987983175,ok,True,
T2:125778aa1f88b6184f3b0a954c0660c3,dlon-060_lat+00,V022.75_023.00,2.10189865975887,-0.4636347162878394,NEO,0.09999946940672212,22.937650015639726,,False,missing_population_density:Trojans,3,,,,,0.6409173273394111,1.8919698131447262,1.060001888102156,2.9519717012468822,ok,True,
T2:27fc6d3223f3fe2b845fd83ee34b1df0,dlon-060_lat+00,V024.25_024.50,-0.08626054408009946,-0.07122157916591032,NEO,0.09999946940672212,24.381753088838284,,False,missing_population_density:Trojans,3,,,,,0.00127519580100397,543.1532881823304,425394.01475667965,425937.168044862,ok,True,
T2:1f7f2f9f776ae3e88c28cc32d0365e66,dlon-060_lat+00,V023.25_023.50,6.585391572950032,0.05579092234352879,NEO,0.09999946940672212,23.29379402252468,,False,missing_population_density:Trojans,3,,,,,,,,,outside_velocity_grid,False,
T2:2abe0afa89ae0056cce733b6eebafe49,dlon-060_lat+00,V023.25_023.50,2.1698770164022068,1.1640775151396174,NEO,0.09999946940672212,23.45302879998432,,False,missing_population_density:Trojans,3,,,,,0.6222753244703614,1.278614998956228,0.7761266060471499,2.054741605003378,ok,True,
T2:604d403a3af8c7ac663ebe0bbc750327,dlon-060_lat+00,V024.75_025.00,2.1410363058825843,0.015674782776292442,NEO,0.09999946940672212,24.795985671734687,,False,missing_population_density:Trojans,3,,,,,0.9629550140793413,31.057562003100674,1.194787846070712,32.25234984917139,ok,True,
T2:7c05836da8a45d3b9e49e9faecc1bdd2,dlon-060_lat-05,V023.50_023.75,-0.505142735322596,0.26127861127073576,NEO,0.09999946940672212,23.724741552411395,,False,missing_population_density:Trojans,3,,,,,0.3389009174075762,14.905565134551537,29.076508589449308,43.98207372400084,ok,True,
T2:0122ae3174a1cf213e2f786e64ccb348,dlon-060_lat+00,V024.50_024.75,0.00578527675025202,-0.012305006671028062,NEO,0.09999946940672212,24.602519646455775,0.0006805120067259821,True,ok,4,892.3769422445488,1259827.8456910057,49920.05957085422,691.3819319511267,0.0007078310684829442,892.3769422445488,1259827.8456910057,1260720.2226332503,ok,True,-2.7319061756962107e-05
T2:a590fd79f4d7fdc9d22cf5499d810cab,dlon-060_lat+00,V021.25_021.50,-0.08247250783804337,0.03821719452332027,NEO,0.09999946940672212,21.267864323674093,,False,missing_population_density:Trojans,3,,,,,0.0002360368699300148,37.58210615331481,159183.7554944425,159221.3376005958,ok,True,
T2:ba907e5946be3a71e123f859355448bd,dlon-060_lat-05,V022.50_022.75,6.385829489277448,-1.6240915478402795,NEO,0.09999946940672212,22.72966129676666,,False,missing_population_density:Trojans,3,,,,,,,,,outside_velocity_grid,False,
T2:6511b8987320df5fce025001207a0696,dlon-060_lat-05,V023.50_023.75,0.7259391635360145,1.503549349099622,NEO,0.09999946940672212,23.590127375668654,,False,missing_population_density:Trojans,3,,,,,0.5980577066706626,2.970493705397648,1.9964077696023796,4.966901475000028,ok,True,
T2:eeaf24c11f20c11c11f971a797b86abb,dlon-060_lat+00,V024.50_024.75,2.3944164942099926,1.3203736498969816,NEO,0.09999946940672212,24.536920012043797,0.7288076887690321,True,ok,4,3.7691041878835922,0.6035911172730929,0.3913043143277765,0.4076035976134118,0.861963600216717,3.7691041878835922,0.6035911172730929,4.372695305156685,ok,True,-0.1331559114476849
T2:68ab6c15731c0bd61babfd329ea8b9c7,dlon-060_lat-05,V024.50_024.75,0.18197324095629983,0.033000620241707204,NEO,0.09999946940672212,24.636697625664308,0.0006565140315087216,True,ok,4,412.8884918739192,628177.304594004,89.94475818954004,230.24648552353855,0.0006568484465959692,412.8884918739192,628177.304594004,628590.1930858778,ok,True,-3.3441508724761475e-07
T2:1eebe5be20617dcb793d05767c694ad2,dlon-060_lat-05,V022.50_022.75,-1.208266000316669,-5.262238163220378,NEO,0.09999946940672212,22.596012070234544,,False,missing_population_density:Trojans,3,,,,,,,,,outside_velocity_grid,False,
T2:bea7b862ba7cfb40c2c3579dfc40906b,dlon-060_lat-05,V023.25_023.50,1.7597308767616104,0.1328118210544545,NEO,0.09999946940672212,23.373105269011116,,False,missing_population_density:Trojans,3,,,,,0.7839186576421409,6.756131668060416,1.8622774005302092,8.618409068590624,ok,True,
T2:38ccfede9cdb4db761d3ad1557cc7412,dlon-060_lat+00,V024.50_024.75,0.0029251905044701664,0.19863836609821292,NEO,0.09999946940672212,24.593083252155843,0.005473415662172462,True,ok,4,173.9283229434396,31456.889570430947,79.34886969232348,66.75895910755462,0.005498698248326732,173.9283229434396,31456.889570430947,31630.817893374387,ok,True,-2.5282586154269822e-05
T2:3dd86645089b52ebd9b21a1f37aac856,dlon-060_lat-05,V024.00_024.25,0.6167865037952523,-0.05842185436593151,NEO,0.09999946940672212,24.200838548549015,,False,missing_population_density:Trojans,3,,,,,0.453270300310574,93.00953707428525,112.18709065657755,205.19662773086282,ok,True,
T2:edb8045c4ff8c972a1c70268ebe7cfbd,dlon-060_lat-05,V023.75_024.00,0.2702173156451057,0.2684410625277827,NEO,0.09999946940672212,23.931590372412547,,False,missing_population_density:Trojans,3,,,,,0.01424979255831297,54.71782658217729,3785.185551537969,3839.903378120146,ok,True,
T2:46850e0f3d2cba5532bdcea79fd1f552,dlon-060_lat-05,V024.75_025.00,0.6963066219697207,-0.06443695737469378,NEO,0.09999946940672212,24.813872501640198,,False,missing_population_density:Trojans,3,,,,,0.6566760009801355,204.60499937276404,106.97178897853334,311.5767883512974,ok,True,
T2:e9ad5b29c8cad50ef66d9e2006547af8,dlon-060_lat-05,V021.25_021.50,-0.046225349066793514,0.01580138344105469,NEO,0.09999946940672212,21.402372519594383,,False,missing_population_density:Trojans,3,,,,,0.00022430435906052262,41.69365597646119,185838.13565760033,185879.8293135768,ok,True,
T2:e54559340a5ad9761604644bb6a69d6f,dlon-060_lat+00,V021.75_022.00,-0.18262110893402672,-0.014176562875393438,NEO,0.09999946940672212,21.78381556676437,,False,missing_population_density:Trojans,3,,,,,0.011683720487073453,75.51409868669467,6387.675325456188,6463.189424142883,ok,True,
T2:c5f6a14c8abb629f7b46800b80a93b76,dlon-060_lat-05,V024.00_024.25,-1.2801352993368207,2.5984539356182315,NEO,0.09999946940672212,24.196712969627733,,False,missing_population_density:Trojans,3,,,,,0.6284495400605119,0.7804991500957538,0.46144487300051784,1.2419440230962717,ok,True,
T2:a2388f9171f6d67c9959ead1c54bfb31,dlon-060_lat-05,V024.50_024.75,0.9463055179977974,-0.005584960325632293,NEO,0.09999946940672212,24.647645673302474,0.8558693909778825,True,ok,4,144.98108747961905,17.3078194234541,3.288973046658175,3.8183959399454857,0.8933518023274926,144.98108747961905,17.3078194234541,162.28890690307315,ok,True,-0.037482411349610056
T2:c6c9c62eb7644041cc51e6bbc6b943da,dlon-060_lat+00,V022.50_022.75,0.02744350064865856,0.20621647874500404,NEO,0.09999946940672212,22.609329833411238,,False,missing_population_density:Trojans,3,,,,,0.0076352098719186445,38.278916157986586,4975.193771576727,5013.472687734714,ok,True,
T2:8797697feff17adde57f8d0cce487710,dlon-060_lat-05,V024.50_024.75,-0.03753855046186871,-0.5757621748955275,NEO,0.09999946940672212,24.660381657231696,0.309162490000165,True,ok,4,41.56193208862023,75.30256266404078,8.932794264148956,8.636652463600697,0.35564208082689597,41.56193208862023,75.30256266404078,116.86449475266102,ok,True,-0.046479590826730977
T2:5ab1301393671ed0cd97d6e385e4ea78,dlon-060_lat-05,V023.00_023.25,1.5056940619861379,0.14765796977316997,NEO,0.09999946940672212,23.232168481331048,,False,missing_population_density:Trojans,3,,,,,0.6672417998345223,5.596291562833619,2.7909101445856606,8.38720170741928,ok,True,
T2:940b94822ea537b48c57d17dbca3df15,dlon-060_lat-05,V024.00_024.25,-0.13521912824622664,0.006786105850552322,NEO,0.09999946940672212,24.2107448744914,,False,missing_population_density:Trojans,3,,,,,0.0007367767537448369,702.3202704247748,952531.1617240475,953233.4819944723,ok,True,
T2:757325fe1df86691647f1d91bcf7a7e3,dlon-060_lat-05,V021.25_021.50,0.5419028146303342,-0.20621602702064848,NEO,0.09999946940672212,21.462645413878885,,False,missing_population_density:Trojans,3,,,,,0.07049280671319069,5.653187673594694,74.54205404227902,80.19524171587372,ok,True,
T2:d653ed39af81f162136cc88361563738,dlon-060_lat-05,V024.50_024.75,-0.07086937225008276,0.07234004282367444,NEO,0.09999946940672212,24.65387610233311,0.0010752557818439503,True,ok,4,578.3720233105973,536816.4709354414,381.9753542397956,115.68417488156003,0.0010762515325346926,578.3720233105973,536816.4709354414,537394.8429587521,ok,True,-9.957506907423697e-07
T2:e6ac669ffe60ebea49cdd943bcb1a460,dlon-060_lat-05,V024.00_024.25,-1.357952385614653,0.8508615226772888,NEO,0.09999946940672212,24.113179801806652,,False,missing_population_density:Trojans,3,,,,,0.612419868606028,2.671326046134869,1.6905932564103965,4.361919302545266,ok,True,
T2:c2b9f632b506398e5fe58efc976d57cf,dlon-060_lat+00,V023.75_024.00,-0.1369986308709783,0.0027216257248041664,NEO,0.09999946940672212,23.96321915206168,,False,missing_population_density:Trojans,3,,,,,0.00101002424695757,493.4234983614699,488032.96569256857,488526.38919093006,ok,True,
T2:4b824c52bfc9d025ac2fef9b2ca74649,dlon-060_lat+00,V022.25_022.50,-0.06728947681658873,0.5410001547945661,NEO,0.09999946940672212,22.383110106309665,,False,missing_population_density:Trojans,3,,,,,0.12450567651773557,6.631895063538082,46.63390974973388,53.26580481327196,ok,True,
T2:ea2ea0d9f0ecd8c1c4c562a75825546d,dlon-060_lat-05,V023.75_024.00,0.31309462283918443,1.118429057390908,NEO,0.09999946940672212,23.942889735811654,,False,missing_population_density:Trojans,3,,,,,0.5240644839235805,6.545065546328447,5.943980643801953,12.489046190130399,ok,True,
T2:8f332792561a5db1f73106a6cb2cf28f,dlon-060_lat-05,V023.75_024.00,1.057045211937913,1.188350302250802,NEO,0.09999946940672212,23.758204556250178,,False,missing_population_density:Trojans,3,,,,,0.6784344559252928,5.182726341385806,2.456517650603469,7.639243991989275,ok,True,
T2:d1079ddf6046245e053cbadbe389afb4,dlon-060_lat+00,V023.75_024.00,-2.505962951353568,1.878232068124479,NEO,0.09999946940672212,23.975679122114222,,False,missing_population_density:Trojans,3,,,,,0.5866245062321757,0.5248017321879997,0.36981096573480476,0.8946126979228045,ok,True,
T2:cc7402aede6bbe2f1a963e2d9439d33c,dlon-060_lat+00,V024.75_025.00,-0.02681971141185952,0.015521577283736038,NEO,0.09999946940672212,24.91293702332753,,False,missing_population_density:Trojans,3,,,,,0.0006450604561169757,1072.4680841927725,1661512.912902625,1662585.3809868179,ok,True,
T2:1e57b71104817c63402ff62e6248a130,dlon-060_lat-05,V024.00_024.25,-0.0032380343701385187,-0.027106289658093523,NEO,0.09999946940672212,24.056872531350876,,False,missing_population_density:Trojans,3,,,,,0.0007554980192552737,532.2798901426033,704009.461552534,704541.7414426766,ok,True,
T2:37af6ed162cd650e7a1da5b981abd23d,dlon-060_lat+00,V018.75_019.00,0.007865359451149655,-0.03901411114353941,MBA,1.0,18.761040926181376,,False,"missing_population_density:NEO,TNO,Trojans",1,,,,,,,,,missing_population_density:NEO,False,
T2:c146ce768bf21f99d66917e71db3fa71,dlon-060_lat+00,V023.75_024.00,-0.012077815586003333,-0.03365345155952059,MBA,1.0,23.7588619905794,,False,missing_population_density:Trojans,3,,,,,0.0006052620380704782,375.2074526523975,619533.9047205241,619909.1121731765,ok,True,
T2:d172b23faf5fd3c949fd83794f4bb522,dlon-060_lat-05,V021.25_021.50,0.03038623133240392,-0.03598186742883987,MBA,1.0,21.45586376567143,,False,missing_population_density:Trojans,3,,,,,0.0003087516651311628,36.0050922375356,116579.04934719374,116615.05443943127,ok,True,
T2:598459255d225059ef78b4db0c2e352a,dlon-060_lat+00,V016.75_017.00,0.14876970089301225,-0.018318438148953373,MBA,1.0,16.859781138281317,,False,"missing_population_density:NEO,TNO,Trojans",1,,,,,,,,,missing_population_density:NEO,False,
T2:e80ebae075033a26f729d27f1f1f3bff,dlon-060_lat-05,V021.00_021.25,0.03076809791525979,0.07078220400109002,MBA,1.0,21.160752633205423,,False,missing_population_density:Trojans,3,,,,,0.000516573694715707,30.10167539793809,58241.69130566811,58271.79298106604,ok,True,
T2:d484f0f739bc0c69647948c7d1d2b9f0,dlon-060_lat-05,V019.25_019.50,0.05430362073021646,0.03012032832480054,MBA,1.0,19.28696758026775,,False,"missing_population_density:TNO,Trojans",2,,,,,5.4093313163061637e-05,1.4309021946644012,26451.047435580964,26452.47833777563,ok,True,
T2:4abc2e80ff7ffcbaf819d8914551732c,dlon-060_lat-05,V023.50_023.75,0.005206000299584507,-0.006567674709470241,MBA,1.0,23.71182629952627,,False,missing_population_density:Trojans,3,,,,,0.00023796415073874949,427.9676742920105,1798026.4338118278,1798454.4014861197,ok,True,
T2:0a3a20246f12bbb765bf965475a8c93e,dlon-060_lat+00,V022.00_022.25,0.03619813383987089,0.009438330305779537,MBA,1.0,22.11127364017508,,False,missing_population_density:Trojans,3,,,,,0.0003020188357755705,83.40889236856833,276087.7516062081,276171.16049857665,ok,True,
T2:48c774d5840bfcd78bce7113a3121d92,dlon-060_lat-05,V024.75_025.00,0.07097352825602646,-0.023565516339053776,MBA,1.0,24.76128212641009,,False,missing_population_density:Trojans,3,,,,,0.0007569909657279091,885.658820998647,1169087.1164115474,1169972.775232546,ok,True,
T2:b12ea7aca3d4e795e9ff9756f5463bd1,dlon-060_lat-05,V023.50_023.75,0.06411995465381938,-0.021405503859489007,MBA,1.0,23.723049946062343,,False,missing_population_density:Trojans,3,,,,,0.0003896154031407682,360.6490441013755,925293.319444082,925653.9684881833,ok,True,
T2:9a6a1786b8a293290ccc050fdc0db6aa,dlon-060_lat-05,V022.50_022.75,0.008162674972510262,0.0582596851335689,MBA,1.0,22.7436924337629,,False,missing_population_density:Trojans,3,,,,,0.0004346896800216732,125.5624568643975,288729.8271123959,288855.3895692603,ok,True,
T2:d02a130aeb50b9870494f39c33836058,dlon-060_lat-05,V022.00_022.25,-0.005121003274486052,-0.014069663291877428,MBA,1.0,22.02740980647601,,False,missing_population_density:Trojans,3,,,,,0.00033033405517581113,95.67021872917717,289520.9080001267,289616.5782188559,ok,True,
T2:113ef8e285b960fd0c9dd59529552cc9,dlon-060_lat+00,V023.25_023.50,0.011470825430121562,-0.03140227674601577,MBA,1.0,23.250389686333833,,False,missing_population_density:Trojans,3,,,,,0.0007267394635443043,298.14962365782316,409958.3984434433,410256.5480671011,ok,True,
T2:aa235d3a0f81d6486bde6f280cbb96bd,dlon-060_lat+00,V022.00_022.25,0.01196243787655525,0.0003835611468094976,MBA,1.0,22.08022415118518,,False,missing_population_density:Trojans,3,,,,,0.00029359200133266685,92.50019645583552,314971.248257046,315063.74845350184,ok,True,
T2:6cef9698ac02ad635d89e55a25925671,dlon-060_lat-05,V024.50_024.75,0.05480619648355141,-0.07408704573080543,MBA,1.0,24.6758402638332,0.0007290757366158689,True,ok,4,461.1020173350305,631022.9460112628,379.2224789582626,584.079167410677,0.0007301879101689496,461.1020173350305,631022.9460112628,631484.0480285978,ok,True,-1.1121735530807055e-06
T2:a1a3994f3470052514120c63a22a7342,dlon-060_lat+00,V023.50_023.75,0.0840877430297758,0.009710483355525391,MBA,1.0,23.695307487540767,,False,missing_population_density:Trojans,3,,,,,0.0005070678018747803,305.6878967774865,602548.3991646915,602854.087061469,ok,True,
T2:e89f6ae03f6a391f7884a835db711407,dlon-060_lat+00,V020.00_020.25,-0.0029732831304409724,-0.010884379536844567,MBA,1.0,20.10826758409524,,False,"missing_population_density:TNO,Trojans",2,,,,,8.3203523794359e-05,7.246076422957808,87081.33013420473,87088.5762106277,ok,True,
