snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T14:00:00Z,21 20 14.0,320.0583333333333,-30 56 53,-30.948055555555555,149.8,21.5,0.49,153.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T15:00:00Z,21 20 15.0,320.0625,-30 57 19,-30.955277777777777,149.8,21.5,0.49,153.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T16:00:00Z,21 20 16.0,320.06666666666666,-30 57 45,-30.9625,149.8,21.5,0.49,153.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T17:00:00Z,21 20 17.0,320.0708333333333,-30 58 11,-30.96972222222222,149.9,21.5,0.49,153.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T18:00:00Z,21 20 18.0,320.075,-30 58 37,-30.97694444444444,149.9,21.5,0.48,154.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T19:00:00Z,21 20 19.0,320.07916666666665,-30 59 03,-30.984166666666667,149.9,21.5,0.48,154.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T20:00:00Z,21 20 20.0,320.0833333333333,-30 59 29,-30.99138888888889,149.9,21.5,0.48,154.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T21:00:00Z,21 20 20.9,320.0870833333333,-30 59 56,-30.99888888888889,150.0,21.5,0.48,154.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T22:00:00Z,21 20 21.9,320.09124999999995,-31 00 22,-31.00611111111111,150.0,21.5,0.48,154.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260708T150002Z,2026-07-08T15:00:02.036346Z,20260708T150002Z_batch01,P12nXcB,2026-07-08T23:00:00Z,21 20 22.9,320.09541666666667,-31 00 48,-31.013333333333332,150.0,21.5,0.48,154.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
