snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-10T22:00:00Z,14 56 32.5,224.13541666666669,+14 06 50,14.113888888888889,148.0,20.2,38.42,342.2,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-10T23:00:00Z,14 55 44.7,223.93625,+14 42 52,14.714444444444444,147.4,20.3,37.29,342.2,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T00:00:00Z,14 54 58.1,223.74208333333334,+15 17 51,15.2975,146.8,20.3,36.19,342.1,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T01:00:00Z,14 54 12.6,223.5525,+15 51 47,15.863055555555555,146.2,20.4,35.14,342.1,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T02:00:00Z,14 53 28.1,223.3670833333333,+16 24 43,16.411944444444444,145.6,20.4,34.12,342.0,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T03:00:00Z,14 52 44.7,223.18625,+16 56 42,16.945,145.0,20.5,33.14,342.0,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T04:00:00Z,14 52 02.3,223.00958333333332,+17 27 45,17.4625,144.5,20.5,32.2,341.9,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T05:00:00Z,14 51 20.9,222.83708333333334,+17 57 55,17.96527777777778,143.9,20.6,31.29,341.9,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T06:00:00Z,14 50 40.4,222.66833333333335,+18 27 14,18.453888888888887,143.4,20.6,30.41,341.8,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T07:00:00Z,14 50 00.8,222.50333333333333,+18 55 42,18.928333333333335,142.9,20.7,29.56,341.8,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T233016Z,2026-05-10T23:30:16.322287Z,20260510T233016Z_batch01,ST26E34,2026-05-11T08:00:00Z,14 49 22.1,222.34208333333333,+19 23 23,19.389722222222222,142.4,20.7,28.75,341.7,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
