snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T01:00:00Z,14 44 10.5,221.04375,+07 34 02,7.567222222222222,154.4,21.2,0.37,215.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T02:00:00Z,14 44 09.6,221.04,+07 33 43,7.561944444444444,154.3,21.2,0.37,215.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T03:00:00Z,14 44 08.8,221.03666666666666,+07 33 25,7.5569444444444445,154.3,21.2,0.37,215.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T04:00:00Z,14 44 07.9,221.03291666666667,+07 33 07,7.551944444444445,154.3,21.2,0.37,215.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T05:00:00Z,14 44 07.0,221.02916666666664,+07 32 49,7.546944444444445,154.3,21.2,0.37,215.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T06:00:00Z,14 44 06.2,221.0258333333333,+07 32 31,7.541944444444444,154.3,21.2,0.37,215.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T07:00:00Z,14 44 05.3,221.0220833333333,+07 32 12,7.536666666666666,154.3,21.2,0.37,214.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T08:00:00Z,14 44 04.5,221.01875,+07 31 54,7.531666666666666,154.3,21.2,0.37,214.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T09:00:00Z,14 44 03.6,221.015,+07 31 36,7.526666666666666,154.2,21.2,0.37,214.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260510T022943Z,2026-05-10T02:29:43.524067Z,20260510T022943Z_batch01,P22n4ou,2026-05-10T10:00:00Z,14 44 02.7,221.01125,+07 31 17,7.521388888888889,154.2,21.2,0.37,214.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
