snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T10:00:00Z,18 17 12.0,274.3,+09 46 36,9.776666666666667,142.2,19.0,1.0,269.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T11:00:00Z,18 17 08.0,274.28333333333336,+09 46 36,9.776666666666667,142.1,19.0,1.0,269.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T12:00:00Z,18 17 03.9,274.26625,+09 46 35,9.77638888888889,142.1,19.0,1.0,269.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T13:00:00Z,18 16 59.9,274.2495833333333,+09 46 35,9.77638888888889,142.1,19.0,1.0,269.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T14:00:00Z,18 16 55.8,274.23249999999996,+09 46 34,9.776111111111112,142.0,19.0,1.0,269.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T15:00:00Z,18 16 51.8,274.2158333333333,+09 46 34,9.776111111111112,142.0,19.0,1.0,269.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T16:00:00Z,18 16 47.7,274.19874999999996,+09 46 33,9.775833333333335,142.0,19.0,1.0,269.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T17:00:00Z,18 16 43.7,274.1820833333333,+09 46 33,9.775833333333335,142.0,19.0,1.0,269.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T18:00:00Z,18 16 39.6,274.16499999999996,+09 46 32,9.775555555555556,141.9,19.0,0.99,269.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260717T110001Z,2026-07-17T11:00:01.761940Z,20260717T110001Z_batch01,ST26G55,2026-07-17T19:00:00Z,18 16 35.6,274.1483333333333,+09 46 31,9.775277777777779,141.9,19.0,0.99,269.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
