snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-11T22:00:00Z,22 54 13.8,343.55749999999995,+06 57 05,6.951388888888889,120.8,18.7,97.39,102.7,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-11T23:00:00Z,23 01 45.2,345.4383333333333,+06 31 41,6.5280555555555555,119.4,18.4,135.7,102.9,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T00:00:00Z,23 12 32.7,348.13624999999996,+05 54 28,5.9077777777777785,117.4,18.0,201.1,103.2,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T01:00:00Z,23 29 12.8,352.30333333333334,+04 55 18,4.921666666666667,114.2,17.6,325.5,103.6,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T02:00:00Z,23 57 54.0,359.475,+03 09 37,3.1602777777777775,108.6,17.1,598.5,104.1,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T03:00:00Z,00 55 29.4,13.872499999999999,-00 30 41,-0.5113888888888889,96.8,16.7,1302.0,104.4,Map/Offsets   ***,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T04:00:00Z,03 05 38.2,46.409166666666664,-08 17 15,-8.2875,70.2,17.1,2740.0,101.8,Map/Offsets   ***,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T05:00:00Z,06 09 52.2,92.4675,-14 13 37,-14.226944444444445,40.6,20.0,2188.0,92.4,Map/Offsets   ***,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T06:00:00Z,07 52 24.2,118.10083333333334,-13 51 45,-13.862499999999999,36.5,21.4,956.1,86.0,Map/Offsets   ***,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T07:00:00Z,08 38 17.0,129.57083333333333,-12 49 16,-12.821111111111112,39.2,21.8,468.5,83.4,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T08:00:00Z,09 02 19.6,135.58166666666668,-12 04 10,-12.069444444444445,41.6,22.1,268.7,82.1,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T09:00:00Z,09 16 49.4,139.20583333333335,-11 33 05,-11.551388888888889,43.3,22.3,172.2,81.3,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T10:00:00Z,09 26 26.7,141.61124999999998,-11 10 53,-11.181388888888888,44.5,22.6,119.2,80.8,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T11:00:00Z,09 33 16.5,143.31875,-10 54 23,-10.90638888888889,45.4,22.8,87.16,80.5,Map/Offsets   !!,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T12:00:00Z,09 38 22.0,144.59166666666664,-10 41 41,-10.694722222222222,46.1,23.0,66.43,80.3,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T13:00:00Z,09 42 18.2,145.57583333333332,-10 31 39,-10.527500000000002,46.6,23.2,52.27,80.1,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260711T230001Z,2026-07-11T23:00:01.605601Z,20260711T230001Z_batch01,P12o4vO,2026-07-12T14:00:00Z,09 45 26.3,146.35958333333335,-10 23 31,-10.391944444444444,47.1,23.4,42.18,80.0,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
