snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T09:00:00Z,15 51 22.7,237.8445833333333,+03 25 31,3.4252777777777776,156.0,22.6,2.98,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T10:00:00Z,15 51 24.5,237.85208333333333,+03 22 34,3.3761111111111113,156.0,22.6,2.98,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T11:00:00Z,15 51 26.3,237.85958333333332,+03 19 37,3.326944444444444,156.0,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T12:00:00Z,15 51 28.1,237.8670833333333,+03 16 39,3.2775,156.1,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T13:00:00Z,15 51 29.8,237.87416666666667,+03 13 42,3.2283333333333335,156.1,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T14:00:00Z,15 51 31.6,237.88166666666666,+03 10 45,3.1791666666666667,156.2,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T15:00:00Z,15 51 33.4,237.88916666666665,+03 07 48,3.13,156.2,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T16:00:00Z,15 51 35.2,237.89666666666668,+03 04 51,3.0808333333333335,156.2,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T17:00:00Z,15 51 36.9,237.90374999999997,+03 01 53,3.031388888888889,156.3,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T18:00:00Z,15 51 38.7,237.91125,+02 58 56,2.9822222222222226,156.3,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T19:00:00Z,15 51 40.5,237.91875,+02 55 59,2.9330555555555553,156.3,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T20:00:00Z,15 51 42.3,237.92624999999998,+02 53 01,2.883611111111111,156.4,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T21:00:00Z,15 51 44.0,237.93333333333334,+02 50 04,2.8344444444444448,156.4,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T22:00:00Z,15 51 45.8,237.94083333333333,+02 47 07,2.7852777777777775,156.5,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-23T23:00:00Z,15 51 47.6,237.94833333333332,+02 44 09,2.7358333333333333,156.5,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-24T00:00:00Z,15 51 49.4,237.95583333333332,+02 41 12,2.686666666666667,156.5,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-24T01:00:00Z,15 51 51.1,237.96291666666664,+02 38 14,2.6372222222222224,156.6,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-24T02:00:00Z,15 51 52.9,237.97041666666667,+02 35 17,2.5880555555555556,156.6,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-24T03:00:00Z,15 51 54.7,237.97791666666666,+02 32 19,2.538611111111111,156.6,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-24T04:00:00Z,15 51 56.5,237.98541666666665,+02 29 22,2.4894444444444446,156.7,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-24T05:00:00Z,15 51 58.2,237.9925,+02 26 24,2.4400000000000004,156.7,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260523T104313Z,2026-05-23T10:43:13.246609Z,20260523T104313Z_batch01,C1EYRR5,2026-05-24T06:00:00Z,15 52 00.0,238.0,+02 23 27,2.390833333333333,156.8,22.6,2.99,171.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
