snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T06:00:00Z,20 11 31.7,302.8820833333333,-18 13 17,-18.22138888888889,165.5,19.0,7.18,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T07:00:00Z,20 11 32.3,302.88458333333335,-18 20 29,-18.341388888888886,165.6,19.0,7.19,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T08:00:00Z,20 11 32.9,302.8870833333333,-18 27 41,-18.461388888888887,165.7,19.0,7.2,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T09:00:00Z,20 11 33.5,302.88958333333335,-18 34 53,-18.58138888888889,165.8,19.0,7.22,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T10:00:00Z,20 11 34.1,302.89208333333335,-18 42 06,-18.701666666666664,165.8,19.0,7.23,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T11:00:00Z,20 11 34.7,302.89458333333334,-18 49 20,-18.822222222222223,165.9,18.9,7.24,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T12:00:00Z,20 11 35.3,302.89708333333334,-18 56 34,-18.942777777777778,166.0,18.9,7.25,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T13:00:00Z,20 11 35.9,302.89958333333334,-19 03 49,-19.06361111111111,166.1,18.9,7.26,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T14:00:00Z,20 11 36.5,302.90208333333334,-19 11 05,-19.184722222222224,166.1,18.9,7.27,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260709T070002Z,2026-07-09T07:00:02.072412Z,20260709T070002Z_batch01,A11EshI,2026-07-09T15:00:00Z,20 11 37.1,302.90458333333333,-19 18 21,-19.305833333333332,166.2,18.9,7.28,178.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
