snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T10:00:00Z,16 33 17.4,248.32250000000002,-10 40 49,-10.680277777777777,136.4,19.8,3.33,329.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T11:00:00Z,16 33 10.6,248.29416666666668,-10 37 57,-10.6325,136.4,19.8,3.3,329.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T12:00:00Z,16 33 03.9,248.26625,-10 35 06,-10.585,136.3,19.8,3.28,329.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T13:00:00Z,16 32 57.2,248.23833333333334,-10 32 16,-10.537777777777778,136.2,19.8,3.26,329.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T14:00:00Z,16 32 50.6,248.21083333333334,-10 29 28,-10.49111111111111,136.1,19.8,3.23,329.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T15:00:00Z,16 32 44.0,248.18333333333334,-10 26 41,-10.444722222222222,136.0,19.8,3.21,329.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T16:00:00Z,16 32 37.5,248.15625000000006,-10 23 55,-10.39861111111111,136.0,19.8,3.18,330.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T17:00:00Z,16 32 31.1,248.12958333333336,-10 21 10,-10.352777777777778,135.9,19.8,3.16,330.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T18:00:00Z,16 32 24.7,248.1029166666667,-10 18 27,-10.307500000000001,135.8,19.8,3.14,330.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T19:00:00Z,16 32 18.3,248.07625000000004,-10 15 44,-10.262222222222222,135.7,19.9,3.11,330.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T20:00:00Z,16 32 12.0,248.05000000000004,-10 13 03,-10.2175,135.6,19.9,3.09,330.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T21:00:00Z,16 32 05.8,248.02416666666667,-10 10 23,-10.173055555555555,135.6,19.9,3.07,330.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T22:00:00Z,16 31 59.6,247.99833333333333,-10 07 44,-10.12888888888889,135.5,19.9,3.05,330.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-13T23:00:00Z,16 31 53.5,247.97291666666663,-10 05 06,-10.085,135.4,19.9,3.02,330.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T00:00:00Z,16 31 47.4,247.9475,-10 02 29,-10.04138888888889,135.3,19.9,3.0,330.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T01:00:00Z,16 31 41.3,247.9220833333333,-09 59 53,-9.998055555555554,135.3,19.9,2.98,330.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T02:00:00Z,16 31 35.3,247.8970833333333,-09 57 18,-9.955,135.2,19.9,2.96,330.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T03:00:00Z,16 31 29.4,247.8725,-09 54 44,-9.912222222222223,135.1,19.9,2.94,330.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T04:00:00Z,16 31 23.5,247.84791666666663,-09 52 12,-9.870000000000001,135.0,19.9,2.92,330.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T05:00:00Z,16 31 17.7,247.82375,-09 49 40,-9.827777777777778,135.0,19.9,2.9,330.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T06:00:00Z,16 31 11.9,247.79958333333332,-09 47 10,-9.786111111111111,134.9,20.0,2.88,330.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T07:00:00Z,16 31 06.1,247.77541666666667,-09 44 40,-9.744444444444444,134.8,20.0,2.86,330.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T08:00:00Z,16 31 00.4,247.75166666666664,-09 42 12,-9.703333333333333,134.7,20.0,2.84,330.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T09:00:00Z,16 30 54.8,247.7283333333333,-09 39 44,-9.662222222222223,134.7,20.0,2.82,330.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,P12o4vT,2026-07-14T10:00:00Z,16 30 49.2,247.70499999999998,-09 37 18,-9.621666666666668,134.6,20.0,2.8,330.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260713T110002Z,2026-07-13T11:00:02.132115Z,20260713T110002Z_batch01,A11ECdO,2026-07-13T10:00:00Z,20 52 46.2,313.1925,-46 52 20,-46.87222222222222,149.8,17.9,20.79,307.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
