snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T05:00:00Z,15 26 04.3,231.51791666666665,-24 25 50,-24.430555555555557,174.3,18.9,16.14,47.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T06:00:00Z,15 26 56.5,231.73541666666665,-24 14 55,-24.248611111111114,174.5,18.9,16.13,47.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T07:00:00Z,15 27 48.5,231.95208333333335,-24 04 00,-24.066666666666666,174.7,18.8,16.13,47.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T08:00:00Z,15 28 40.4,232.16833333333335,-23 53 04,-23.884444444444444,174.9,18.8,16.12,47.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T09:00:00Z,15 29 32.1,232.38374999999996,-23 42 06,-23.701666666666664,175.1,18.8,16.12,47.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T10:00:00Z,15 30 23.6,232.59833333333333,-23 31 09,-23.519166666666667,175.3,18.8,16.11,47.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T11:00:00Z,15 31 15.0,232.8125,-23 20 10,-23.33611111111111,175.4,18.8,16.1,47.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T12:00:00Z,15 32 06.2,233.02583333333334,-23 09 11,-23.153055555555554,175.6,18.8,16.09,46.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T13:00:00Z,15 32 57.2,233.23833333333332,-22 58 10,-22.96944444444444,175.7,18.8,16.08,46.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T14:00:00Z,15 33 48.1,233.45041666666668,-22 47 10,-22.78611111111111,175.9,18.8,16.07,46.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T15:00:00Z,15 34 38.8,233.66166666666666,-22 36 09,-22.602500000000003,176.0,18.8,16.06,46.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T16:00:00Z,15 35 29.3,233.87208333333334,-22 25 07,-22.41861111111111,176.1,18.8,16.05,46.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T17:00:00Z,15 36 19.6,234.08166666666665,-22 14 05,-22.234722222222224,176.2,18.8,16.04,46.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T18:00:00Z,15 37 09.8,234.29083333333332,-22 03 02,-22.050555555555555,176.3,18.8,16.02,46.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T19:00:00Z,15 37 59.8,234.49916666666667,-21 51 59,-21.866388888888892,176.4,18.8,16.01,46.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T20:00:00Z,15 38 49.6,234.70666666666665,-21 40 55,-21.681944444444447,176.4,18.8,15.99,46.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T21:00:00Z,15 39 39.2,234.91333333333336,-21 29 52,-21.497777777777777,176.5,18.8,15.98,46.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T22:00:00Z,15 40 28.7,235.1195833333333,-21 18 47,-21.313055555555557,176.5,18.8,15.96,46.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-15T23:00:00Z,15 41 18.0,235.32500000000002,-21 07 43,-21.128611111111113,176.5,18.8,15.94,46.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-16T00:00:00Z,15 42 07.1,235.5295833333333,-20 56 39,-20.944166666666668,176.5,18.8,15.93,45.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-16T01:00:00Z,15 42 56.0,235.73333333333332,-20 45 34,-20.759444444444444,176.5,18.8,15.91,45.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-16T02:00:00Z,15 43 44.8,235.93666666666667,-20 34 30,-20.575,176.4,18.8,15.89,45.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-16T03:00:00Z,15 44 33.3,236.13875,-20 23 25,-20.390277777777776,176.4,18.8,15.87,45.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-16T04:00:00Z,15 45 21.7,236.34041666666667,-20 12 20,-20.205555555555556,176.3,18.8,15.85,45.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,6EE3C21,2026-05-16T05:00:00Z,15 46 10.0,236.54166666666669,-20 01 15,-20.020833333333332,176.2,18.8,15.83,45.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T05:00:00Z,15 58 33.3,239.63875,-53 03 24,-53.056666666666665,145.2,17.9,4.74,17.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T06:00:00Z,15 58 42.9,239.67874999999998,-52 58 52,-52.98111111111111,145.2,17.9,4.77,17.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T07:00:00Z,15 58 52.4,239.71833333333333,-52 54 18,-52.905,145.3,17.9,4.8,17.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T08:00:00Z,15 59 02.0,239.75833333333333,-52 49 42,-52.82833333333333,145.4,17.8,4.84,17.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T09:00:00Z,15 59 11.6,239.79833333333332,-52 45 04,-52.75111111111111,145.5,17.8,4.87,17.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T10:00:00Z,15 59 21.2,239.8383333333333,-52 40 24,-52.67333333333333,145.6,17.8,4.91,17.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T11:00:00Z,15 59 30.9,239.87875,-52 35 42,-52.595,145.7,17.8,4.94,17.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T12:00:00Z,15 59 40.6,239.91916666666665,-52 30 57,-52.51583333333333,145.8,17.8,4.98,17.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T13:00:00Z,15 59 50.3,239.9595833333333,-52 26 11,-52.436388888888885,145.8,17.8,5.02,17.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T14:00:00Z,16 00 00.0,240.0,-52 21 22,-52.35611111111111,145.9,17.8,5.05,17.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T15:00:00Z,16 00 09.8,240.04083333333332,-52 16 31,-52.275277777777774,146.0,17.8,5.09,17.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260515T063416Z,2026-05-15T06:34:16.386623Z,20260515T063416Z_batch01,A11Cr0m,2026-05-15T16:00:00Z,16 00 19.6,240.08166666666665,-52 11 38,-52.193888888888885,146.1,17.8,5.13,17.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
