snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T08:00:00Z,16 48 08.9,252.03708333333336,+10 33 22,10.556111111111111,146.0,19.9,27.61,37.5,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T09:00:00Z,16 49 17.0,252.32083333333335,+10 55 08,10.918888888888889,145.6,20.0,27.3,37.6,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T10:00:00Z,16 50 24.6,252.60249999999996,+11 16 38,11.277222222222223,145.1,20.0,27.0,37.6,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T11:00:00Z,16 51 31.5,252.88125000000002,+11 37 53,11.631388888888889,144.7,20.0,26.69,37.7,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T12:00:00Z,16 52 37.9,253.15791666666667,+11 58 53,11.981388888888889,144.3,20.0,26.39,37.8,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T13:00:00Z,16 53 43.7,253.4320833333333,+12 19 37,12.326944444444445,143.9,20.0,26.08,37.8,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T14:00:00Z,16 54 48.8,253.70333333333332,+12 40 05,12.668055555555554,143.4,20.1,25.78,37.9,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T15:00:00Z,16 55 53.5,253.97291666666666,+13 00 19,13.005277777777778,143.0,20.1,25.49,37.9,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T16:00:00Z,16 56 57.5,254.23958333333331,+13 20 18,13.338333333333335,142.6,20.1,25.19,38.0,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T17:00:00Z,16 58 01.0,254.50416666666666,+13 40 01,13.666944444444443,142.2,20.1,24.9,38.1,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T18:00:00Z,16 59 03.9,254.76625,+13 59 30,13.991666666666665,141.8,20.2,24.61,38.1,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T19:00:00Z,17 00 06.3,255.02625,+14 18 44,14.312222222222223,141.5,20.2,24.32,38.2,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T20:00:00Z,17 01 08.1,255.28375,+14 37 44,14.62888888888889,141.1,20.2,24.03,38.3,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260520T094115Z,2026-05-20T09:41:15.176036Z,20260520T094115Z_batch01,ST26EB8,2026-05-20T21:00:00Z,17 02 09.3,255.53875000000002,+14 56 29,14.94138888888889,140.7,20.2,23.75,38.3,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
