snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T08:00:00Z,15 25 36.7,231.40291666666664,-07 58 07,-7.9686111111111115,169.6,18.6,71.52,80.2,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T09:00:00Z,15 30 24.0,232.6,-07 45 41,-7.761388888888889,169.1,18.6,72.93,80.0,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T10:00:00Z,15 35 16.6,233.81916666666666,-07 32 49,-7.546944444444445,168.4,18.6,74.32,79.8,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T11:00:00Z,15 40 14.3,235.0595833333333,-07 19 30,-7.325,167.7,18.6,75.67,79.7,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T12:00:00Z,15 45 17.0,236.32083333333333,-07 05 44,-7.095555555555555,166.9,18.6,76.99,79.5,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T13:00:00Z,15 50 24.6,237.6025,-06 51 31,-6.85861111111111,166.0,18.6,78.26,79.4,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T14:00:00Z,15 55 36.7,238.90291666666664,-06 36 52,-6.614444444444444,165.0,18.7,79.48,79.2,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T15:00:00Z,16 00 53.3,240.22208333333333,-06 21 48,-6.363333333333333,164.0,18.7,80.64,79.1,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T16:00:00Z,16 06 14.0,241.55833333333334,-06 06 18,-6.1049999999999995,162.9,18.7,81.74,78.9,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T17:00:00Z,16 11 38.6,242.9108333333333,-05 50 25,-5.840277777777778,161.8,18.7,82.77,78.8,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T18:00:00Z,16 17 06.8,244.27833333333336,-05 34 08,-5.568888888888889,160.6,18.7,83.72,78.7,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260512T093110Z,2026-05-12T09:31:10.875814Z,20260512T093110Z_batch01,C469P61,2026-05-12T19:00:00Z,16 22 38.3,245.65958333333333,-05 17 29,-5.291388888888889,159.5,18.8,84.58,78.5,Map/Offsets   !,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
