snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T14:00:00Z,23 19 28.7,349.8695833333333,+22 41 10,22.68611111111111,111.2,21.0,1.41,6.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T15:00:00Z,23 19 29.3,349.87208333333336,+22 42 34,22.709444444444443,111.2,21.0,1.41,6.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T16:00:00Z,23 19 30.0,349.875,+22 43 57,22.732499999999998,111.2,21.0,1.41,6.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T17:00:00Z,23 19 30.6,349.8775,+22 45 21,22.75583333333333,111.2,21.0,1.41,6.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T18:00:00Z,23 19 31.3,349.88041666666663,+22 46 45,22.779166666666665,111.2,21.0,1.4,6.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T19:00:00Z,23 19 31.9,349.8829166666667,+22 48 09,22.802500000000002,111.3,21.0,1.4,6.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T20:00:00Z,23 19 32.5,349.8854166666667,+22 49 33,22.825833333333332,111.3,21.0,1.4,5.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T21:00:00Z,23 19 33.2,349.8883333333333,+22 50 57,22.849166666666665,111.3,21.0,1.4,5.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T22:00:00Z,23 19 33.8,349.8908333333333,+22 52 20,22.872222222222224,111.3,21.0,1.4,5.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-16T23:00:00Z,23 19 34.4,349.8933333333333,+22 53 44,22.895555555555553,111.3,21.0,1.4,5.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T00:00:00Z,23 19 35.0,349.8958333333333,+22 55 08,22.91888888888889,111.4,21.0,1.4,5.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T01:00:00Z,23 19 35.7,349.89874999999995,+22 56 32,22.942222222222224,111.4,21.0,1.4,5.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T02:00:00Z,23 19 36.3,349.90125,+22 57 56,22.965555555555554,111.4,21.0,1.4,5.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T03:00:00Z,23 19 36.9,349.90375,+22 59 20,22.98888888888889,111.4,21.0,1.4,5.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T04:00:00Z,23 19 37.5,349.90625,+23 00 43,23.011944444444445,111.4,21.0,1.4,5.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T05:00:00Z,23 19 38.1,349.90875,+23 02 07,23.03527777777778,111.5,21.0,1.4,5.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T06:00:00Z,23 19 38.7,349.91125,+23 03 31,23.058611111111112,111.5,21.0,1.4,5.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T07:00:00Z,23 19 39.3,349.91375,+23 04 55,23.081944444444446,111.5,21.0,1.4,5.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T08:00:00Z,23 19 39.9,349.91625,+23 06 19,23.10527777777778,111.5,21.0,1.4,5.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T09:00:00Z,23 19 40.4,349.91833333333335,+23 07 43,23.128611111111113,111.5,21.0,1.4,5.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260716T150002Z,2026-07-16T15:00:02.317255Z,20260716T150002Z_batch01,P22ooQf,2026-07-17T10:00:00Z,23 19 41.0,349.9208333333333,+23 09 06,23.151666666666664,111.6,21.0,1.4,5.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
