snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T09:00:00Z,10 46 54.6,161.72750000000002,-33 27 39,-33.46083333333333,114.4,19.6,2.29,45.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T10:00:00Z,10 47 02.5,161.76041666666669,-33 26 03,-33.43416666666666,114.4,19.6,2.28,45.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T11:00:00Z,10 47 10.3,161.79291666666666,-33 24 27,-33.4075,114.4,19.6,2.27,45.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T12:00:00Z,10 47 18.1,161.82541666666668,-33 22 52,-33.38111111111111,114.4,19.6,2.26,45.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T13:00:00Z,10 47 25.8,161.8575,-33 21 18,-33.355000000000004,114.4,19.6,2.25,45.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T14:00:00Z,10 47 33.5,161.88958333333332,-33 19 44,-33.32888888888889,114.4,19.6,2.24,45.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T15:00:00Z,10 47 41.2,161.92166666666668,-33 18 10,-33.30277777777778,114.4,19.6,2.23,45.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T16:00:00Z,10 47 48.9,161.95374999999999,-33 16 37,-33.276944444444446,114.4,19.6,2.22,45.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T17:00:00Z,10 47 56.5,161.98541666666665,-33 15 04,-33.25111111111111,114.3,19.6,2.21,45.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260518T103628Z,2026-05-18T10:36:28.780715Z,20260518T103628Z_batch01,A11CDyX,2026-05-18T18:00:00Z,10 48 04.1,162.01708333333335,-33 13 32,-33.22555555555556,114.3,19.6,2.2,45.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
