tracklet_id,source_file,source_file_index,ObjID,night,n_det,night_span_min,dt_min,mean_ra,mean_dec,mean_dra,mean_ddec,mean_mag,ra0,dec0,mjd0_tai,mjd0_utc,mag0,filter0,snr0,ra1,dec1,mjd1_tai,mjd1_utc,mag1,filter1,snr1,H_r,H_filter,range_km,obj_sun_km,ecl_lon,ecl_lat,prob_map,prob_map_file,prob_map_obstime_str,prob_map_center_lon_deg,prob_map_center_lat_deg,prob_map_dist_deg,population,a_au,e,q_au,n_det_per_night,P_NEO_vdp,vlam,vbeta,mag_bin_label,digest2_id,P_NEO_d2,mean_mag_V,mag_bin_label_Vband,P_NEO_vdp_Vband,observationId0,observationStartMJD0,visitExposureTime0,visitTime0,fieldRA0,fieldDec0,rotSkyPos0,band0,visit_match_error_s0,observationId1,observationStartMJD1,visitExposureTime1,visitTime1,fieldRA1,fieldDec1,rotSkyPos1,band1,visit_match_error_s1,field_key,on_sensor0,detector0,on_sensor1,detector1,field_label
inst00535_part011:S101knKha:61642,inst00535_part011.h5,8571,S101knKha,61642,2,36.45291106891818,36.45291106891818,307.82700755233714,-23.36568439827156,-0.15706159825571736,-0.06714463733036025,22.67399005772315,307.8289776835272,-23.364840887327542,61642.20517481482,61642.20474657408,22.8864290201416,i,11.99135517879998,307.8250374211471,-23.366527909215577,61642.2304893364,61642.23006109566,22.4615510953047,z,8.808566960497703,20.171378259741832,19.586494843298937,199007693.6771062,340492748.38400924,304.3703056244777,-4.326922474503199,grid_dlon-030_lat-04,prob_maps_grid_dlon-030_lat-04.npz,2026-01-01T00:00:00,70.20000624993276,-4.0,1.1837790938699966,MBA,2.4185616288823266,0.12971,2.10485,2,0.002305876485267404,-0.15667323671985559,-0.029830914985966305,mag22,D091994,0.0,23.527495214424214,mag23,0.0014108865474854043,373905,61642.20499541667,30.0,31.0,308.8151615658631,-22.414323129384417,73.50827098113933,i,0.0,373961,61642.23030993825,30.0,31.0,308.8151615658631,-22.414323129384417,71.32351469269727,z,0.0,373905-373961,True,25,True,25,H
inst00018_part004:S100091wa:61642,inst00018_part004.h5,292,S100091wa,61642,2,36.52327183401212,36.52327183401212,297.6497961481953,-25.491829442270785,-0.1364879405371825,0.02977346102091815,20.527624188353492,297.6515290804172,-25.49220571754921,61642.19621749138,61642.19578925064,20.631464683168016,i,81.5052121867877,297.6480632159734,-25.491453166992358,61642.2215808746,61642.22115263386,20.42378369353897,z,51.48852447999298,16.289526254646525,15.696330838413783,326342411.3318832,456524820.56166744,294.83887399014463,-4.405781646144913,grid_dlon-040_lat-04,prob_maps_grid_dlon-040_lat-04.npz,2026-01-01T00:00:00,60.200006249932756,-4.0,1.6653323445469024,MBA,2.9875067780067233,0.0779,2.75478,2,0.0004615191855951709,-0.11590063662875259,0.052068292879267286,mag20,D093278,0.08,21.48129334993971,mag21,0.0013368938866842514,373884,61642.19603809323,30.0,31.0,297.722561514484,-24.817875390727316,67.88522708467251,i,0.0,373940,61642.22140147645,30.0,31.0,297.722561514484,-24.817875390727316,68.13687199255678,z,0.0,373884-373940,True,100,True,100,X
inst00438_part013:S100ZzFBa:61642,inst00438_part013.h5,7021,S100ZzFBa,61642,2,34.27103605354205,34.27103605354205,350.9938806642644,-1.6343563559595395,-0.19613646088081366,-0.10736108426408694,22.55546592060862,350.9962069895398,-1.6330812331291775,61642.24252131733,61642.24209307659,22.879569547826748,g,25.34639140277344,350.991554338989,-1.6356314787899018,61642.26632064792,61642.26589240718,22.231362293390493,r,27.826145981569084,19.266344532861464,19.57686126563758,192123787.34892374,338356228.4528835,351.0787504196841,2.067395196727852,grid_dlon+020_lat+02,prob_maps_grid_dlon+020_lat+02.npz,2026-01-01T00:00:00,120.20000624993276,2.0,2.191657760570792,MBA,2.227381625994727,0.16937,1.85013,2,0.0010615615231996936,-0.2226225079507285,-0.021641138571051835,mag22,D096587,0.0,22.50860465497104,mag22,0.0011743265354184117,373980,61642.24234191918,30.0,31.0,351.51746422492533,-2.161525241498186,143.23632355643025,g,0.0,374032,61642.26614124977,30.0,31.0,351.51746422492533,-2.161525241498186,127.70107224370017,r,0.0,373980-374032,True,49,True,49,L
inst00383_part010:S100Pcu6a:61642,inst00383_part010.h5,6138,S100Pcu6a,61642,2,34.3652157462202,34.3652157462202,10.41201306375629,2.4128082059084663,-0.09058001665228967,-0.016331630650419003,23.44410940423932,10.413094362672325,2.413031441319385,61642.29824732186,61642.29781908112,23.632499070968347,r,6.327049970069174,10.410931764840257,2.4125849704975475,61642.322112055015,61642.321683814276,23.255719737510294,i,7.131725444422121,20.51805039098328,20.297611723026392,200990759.80621806,332393355.8146149,10.512238045035094,-1.902551064657444,grid_dlon+040_lat-02,prob_maps_grid_dlon+040_lat-02.npz,2026-01-01T00:00:00,140.20000624993276,-2.0,2.813748418649641,MBA,2.3393293240524575,0.07049,2.17443,2,0.002235263386648852,-0.08972041070670891,0.020397072240906144,mag23,D097023,0.0,23.93649768121293,mag23,0.001192308959216893,374107,61642.29806792371,30.0,31.0,10.459801237058713,1.9451247494775845,140.96344844814226,r,0.0,374159,61642.321932656865,30.0,31.0,10.459801237058713,1.9451247494775845,127.24220479209438,i,0.0,374107-374159,True,51,True,90,C
inst00376_part000:S100NSfXa:61642,inst00376_part000.h5,6016,S100NSfXa,61642,2,34.360883255722,34.360883255722,6.962101525276525,2.296265565864954,-0.10468970539003267,-0.055770744124392355,22.840593711089728,6.963351861202227,2.2969408869343004,61642.298680903965,61642.298252663226,23.053855834356153,r,11.728643448821138,6.960851189350819,2.2955902447956076,61642.32254262845,61642.32211438771,22.627331587823303,i,13.721022958369536,18.749752101295154,18.498144958623676,278831827.46726406,411130273.19595903,7.2962787391929576,-0.6541369313186307,grid_dlon+030_lat-01,prob_maps_grid_dlon+030_lat-01.npz,2026-01-01T00:00:00,130.20000624993276,-1.0,3.9865849850842197,MBA,3.126160312218553,0.16725,2.60331,2,0.0011782800369102983,-0.11813496428786607,-0.009933030475161283,mag22,D097800,0.0,23.442448752466053,mag23,0.0010982892776750619,374108,61642.298501505815,30.0,31.0,5.612435850997294,2.863202976914128,133.06386966920232,r,0.0,374160,61642.3223632303,30.0,31.0,5.612435850997294,2.863202976914128,120.3423953691796,i,0.0,374108-374160,True,167,True,174,D
inst00240_part011:S100s8e0a:61642,inst00240_part011.h5,3851,S100s8e0a,61642,2,34.3652157462202,34.3652157462202,9.246916681117169,1.3650860565025775,-0.12430863926304858,-0.0062850282444174,22.84968009271467,9.248392953534108,1.3651700243212368,61642.29824732186,61642.29781908112,23.193296220636622,r,12.133059502071871,9.245440408700233,1.365002088683918,61642.322112055015,61642.321683814276,22.50606396479272,i,14.499639998512842,19.51604182531308,19.26136644974248,217911032.0162446,350123832.68417025,9.029109480361031,-2.4096172236095255,grid_dlon+040_lat-02,prob_maps_grid_dlon+040_lat-02.npz,2026-01-01T00:00:00,140.20000624993276,-2.0,4.314676218427505,MBA,2.2682280615229335,0.12813,1.9776,2,0.0018029176196071846,-0.11684955425694382,0.0430544554893911,mag22,D098155,0.0,23.44831364297219,mag23,0.0024724993978863683,374107,61642.29806792371,30.0,31.0,10.459801237058713,1.9451247494775845,140.96344844814226,r,0.0,374159,61642.321932656865,30.0,31.0,10.459801237058713,1.9451247494775845,127.24220479209438,i,0.0,374107-374159,True,109,True,66,C
inst00333_part000:S100GqiBa:61642,inst00333_part000.h5,5328,S100GqiBa,61642,2,36.45291106891818,36.45291106891818,309.4475676892341,-23.363192792551757,-0.16194685211334275,-0.10306139736169545,22.7806896210659,309.4496208550421,-23.36189215974416,61642.20517481482,61642.20474657408,22.793215393720644,i,11.46632977524705,309.4455145234262,-23.364493425359356,61642.2304893364,61642.23006109566,22.768163848411156,z,7.738695850732454,19.823181080727696,19.203510930966512,232617819.30361786,374464783.8857431,305.8161689855771,-4.69513589310995,grid_dlon-030_lat-05,prob_maps_grid_dlon-030_lat-05.npz,2026-01-01T00:00:00,70.20000624993276,-5.0,2.6015336262958746,MBA,2.8563659781519823,0.16148,2.39512,2,0.0010665899494291969,-0.1705164070669222,-0.06199206090364613,mag22,D099234,0.01,23.76717869009939,mag23,0.0011087923139102148,373905,61642.20499541667,30.0,31.0,308.8151615658631,-22.414323129384417,73.50827098113933,i,0.0,373961,61642.23030993825,30.0,31.0,308.8151615658631,-22.414323129384417,71.32351469269727,z,0.0,373905-373961,True,114,True,114,H
inst00000_part005:S00001pva:61642,inst00000_part005.h5,5,S00001pva,61642,2,34.19528196332976,34.19528196332976,337.44210708078276,-9.561049678369809,-0.2580260433754047,-0.08368535394243586,23.62111678330217,337.4451713226547,-9.560054670421101,61642.149480002925,61642.149051762186,23.687403410382522,r,5.845756265717821,337.4390428389109,-9.562044686318517,61642.17322672651,61642.17279848577,23.55483015622182,i,6.923534011323546,19.771521254676447,19.531882273499757,302685815.97771317,453650169.8025677,335.5936822776229,-0.10990248545508445,grid_dlon+000_lat+00,prob_maps_grid_dlon+000_lat+00.npz,2026-01-01T00:00:00,100.20000624993276,0.0,2.418514368545426,NEO,2.2899007335776056,0.441800168644,1.278222203305,2,0.0015001233010445854,-0.2673943765175807,0.01563342647266883,mag23,D099926,0.0,24.21323450980241,mag24+,0.010577398071258216,373779,61642.149300604775,30.0,31.0,336.49956488075304,-9.032870978565633,179.0276305438203,r,0.0,373831,61642.17304732836,30.0,31.0,336.49956488075304,-9.032870978565633,165.7758240074947,i,0.0,373779-373831,True,126,True,130,K
inst00041_part004:S1002Bl4a:61642,inst00041_part004.h5,660,S1002Bl4a,61642,2,34.38103106687777,34.38103106687777,271.5269284903289,-25.432599324211058,0.06869008487634236,0.0614061434163157,21.921182437155153,271.52611254386727,-25.433330768066043,61642.094557400014,61642.094129159275,22.087146824232367,i,24.640877148187084,271.5277444367905,-25.431867880356073,61642.11843311603,61642.118004875294,21.755218050077943,z,21.48213042000907,18.223208585318805,17.62646348331898,266688960.5884022,366588336.50953907,271.37589830502054,-2.0006311021937586,grid_dlon-060_lat-02,prob_maps_grid_dlon-060_lat-02.npz,2026-01-01T00:00:00,40.200006249932756,-2.0,1.747633154479376,MBA,2.457848328373884,0.08592,2.24667,2,0.0027543332276659055,0.0627194158700873,0.0607447668880239,mag21,D101356,0.01,22.78471895383617,mag22,0.0019983596072421705,373658,61642.094378001864,30.0,31.0,270.45866431300607,-26.63108025372794,65.10267945919445,i,0.0,373710,61642.11825371788,30.0,31.0,270.45866431300607,-26.63108025372794,64.98675224524713,z,0.0,373658-373710,True,166,True,166,E
inst00646_part008:S101PrAKa:61642,inst00646_part008.h5,10344,S101PrAKa,61642,2,34.27103605354205,34.27103605354205,352.2458104576911,-2.043977061349227,-0.17628922428774013,-0.10425861435125675,24.479739751661835,352.2479036974321,-2.042772117580481,61642.24252131733,61642.24209307659,24.757625895506404,g,4.039493857082162,352.2437172179501,-2.0451820051179723,61642.26632064792,61642.26589240718,24.201853607817267,r,5.183917916367569,21.30824278231108,21.702270141628286,182606385.09502357,328486208.4136367,352.06813492557865,1.1982415374874875,grid_dlon+020_lat+01,prob_maps_grid_dlon+020_lat+01.npz,2026-01-01T00:00:00,120.20000624993276,1.0,1.2174859792243495,MBA,2.465643884440078,0.12461,2.1584,2,0.0008469588646385217,-0.20305496349656815,-0.026361476878925687,mag24+,D101996,0.0,24.43746961003355,mag24+,0.0007471399715025132,373980,61642.24234191918,30.0,31.0,351.51746422492533,-2.161525241498186,143.23632355643025,g,0.0,374032,61642.26614124977,30.0,31.0,351.51746422492533,-2.161525241498186,127.70107224370017,r,0.0,373980-374032,True,88,True,128,L
inst00074_part012:S1006pKEa:61642,inst00074_part012.h5,1196,S1006pKEa,61642,2,34.34539839159697,34.34539839159697,272.6872785502159,-22.77645726826203,0.036663891474062814,-0.012222986224344999,22.271592042254312,272.6868358277038,-22.776312516471222,61642.09502691247,61642.094598671734,22.364788576287864,i,19.113649422058863,272.687721272728,-22.776602020052838,61642.11887788358,61642.11844964284,22.178395508220763,z,15.594422505643871,18.121868427083463,17.5110226238182,305433985.2572959,404932408.2831582,272.473880992269,0.6397136931566698,grid_dlon-060_lat+01,prob_maps_grid_dlon-060_lat+01.npz,2026-01-01T00:00:00,40.200006249932756,1.0,0.7432674497209999,MBA,2.8591672629027265,0.06357,2.67741,2,0.0011788464834684175,0.0335731696285166,-0.012851349421911847,mag22,D102567,0.0,23.220569418436114,mag23,0.0014893308001542515,373659,61642.094847514316,30.0,31.0,272.320612345032,-21.213523687699524,77.52003801990354,i,6.28642737865448e-07,373711,61642.11869848543,30.0,31.0,272.320612345032,-21.213523687699524,73.83158954872613,z,0.0,373659-373711,True,113,True,113,F
inst00085_part013:S1007IbSa:61642,inst00085_part013.h5,1373,S1007IbSa,61642,3,34.18834700714797,34.18834700714797,337.3415566171714,-14.867124232926663,-0.1813511820428279,-0.1025799129635899,22.258260500722507,337.34370911319473,-14.86590676627589,61642.14821419839,61642.14778595765,22.531743497249636,r,20.56475436831356,337.3394041211481,-14.868341699577439,61642.17195610603,61642.17152786529,21.984777504195378,i,24.86960976403179,17.778757017918174,17.52512396479998,353231697.5718675,503989676.42800355,333.54867390812404,-5.008158643835144,grid_dlon+000_lat-05,prob_maps_grid_dlon+000_lat-05.npz,2026-01-01T00:00:00,100.20000624993276,-5.0,0.37234433544286893,MBA,3.1703331933051806,0.09542,2.86782,3,0.0002769327600300853,-0.20151475726047574,-0.030774152856998912,mag22,D105367,0.01,22.873136535922526,mag22,0.0005107156031447707,373776,61642.14803480024,30.0,31.0,338.53272863894745,-13.867824161971438,188.3313940349604,r,0.0,373828,61642.17177670788,30.0,31.0,338.53272863894745,-13.867824161971438,176.4169057759705,i,0.0,373776-373828,True,182,True,159,J
inst00043_part003:S1002OCGa:61642,inst00043_part003.h5,691,S1002OCGa,61642,2,36.431736872764304,36.431736872764304,316.49387208065457,-17.0684394553723,-0.1922387374317062,-0.0617602644311417,17.670251117489187,316.49630406418976,-17.06766043404835,61642.207303253446,61642.20687501271,17.776817384016724,i,492.2992808162474,316.4914400971195,-17.069218476696246,61642.23260307072,61642.23217482998,17.563684850961653,z,392.4736873171637,14.308412209495229,13.702706182813401,265676031.95303303,412412945.60294247,313.8939448232228,-0.43044970582121694,grid_dlon-020_lat+00,prob_maps_grid_dlon-020_lat+00.npz,2026-01-01T00:00:00,80.20000624993276,0.0,0.7873594923261952,MBA,2.7832435339360546,0.01447,2.74297,2,9.372018947294407e-05,-0.19378097358940322,-0.006112838810130975,16_18,D105944,0.12,18.62754493467579,18_20,0.0006042393500036166,373910,61642.207123855296,30.0,31.0,317.51308485366314,-17.84516531742886,88.53112261378887,i,0.0,373966,61642.23242367257,30.0,31.0,317.51308485366314,-17.84516531742886,80.808015289907,z,0.0,373910-373966,True,37,True,36,I
inst00015_part013:S00015Jwa:61642,inst00015_part013.h5,253,S00015Jwa,61642,2,36.56775874318555,36.56775874318555,307.68632495334145,-13.888964765461754,0.21070097865261228,-0.4370883748533685,22.670068354067155,307.68364707822565,-13.883409580199775,61642.18475161897,61642.18432337823,22.762593670725174,i,11.909617220545748,307.6890028284573,-13.894519950723735,61642.21014589587,61642.20971765513,22.57754303740914,z,7.772094429171068,24.565073030455093,23.945738558639956,41055013.00332257,189172976.64331192,306.5542497685154,4.89624094377812,grid_dlon-030_lat+05,prob_maps_grid_dlon-030_lat+05.npz,2026-01-01T00:00:00,70.20000624993276,5.0,3.3434286704151868,NEO,2.4897411757901313,0.519922989882,1.195267499641,2,1.0,0.09201193405083821,-0.4737917344333228,mag22,D106452,0.86,23.6523297954272,mag23,0.5120961496184946,373857,61642.184572220816,30.0,31.0,307.55006857284826,-14.514477456298348,92.2770262254423,i,0.0,373913,61642.20996649772,30.0,31.0,307.55006857284826,-14.514477456298348,84.45627244608112,z,0.0,373857-373913,True,85,True,88,R
inst00444_part005:S1010EDya:61642,inst00444_part005.h5,7109,S1010EDya,61642,2,36.45291106891818,36.45291106891818,309.223111053798,-21.49692528242145,-0.17490000844113657,-0.025564727254936248,23.393483805616594,309.22533962940855,-21.496605571239325,61642.20517481482,61642.20474657408,23.699948746369977,i,6.790361673292947,309.22088247818743,-21.49724499360358,61642.2304893364,61642.23006109566,23.08701886486321,z,5.1086649370765524,19.362838885947976,18.65857420331328,321221444.7617308,462350882.8755275,306.08762393588796,-2.8370101133427266,grid_dlon-030_lat-03,prob_maps_grid_dlon-030_lat-03.npz,2026-01-01T00:00:00,70.20000624993276,-3.0,2.859711817952055,MBA,3.0955746215375677,0.17363,2.55809,2,0.0012182086201041767,-0.16412778057778626,0.016242017297789013,mag23,D109197,0.0,24.424909602303316,mag24+,0.0012613947627615537,373905,61642.20499541667,30.0,31.0,308.8151615658631,-22.414323129384417,73.50827098113933,i,0.0,373961,61642.23030993825,30.0,31.0,308.8151615658631,-22.414323129384417,71.32351469269727,z,0.0,373905-373961,True,130,True,130,H
inst00413_part003:S100UzDka:61642,inst00413_part003.h5,6611,S100UzDka,61642,2,34.173501619370654,34.173501619370654,330.3303059993946,-11.285369162923768,-0.24296646633632477,-0.1570354779893145,21.161864151678337,330.33319256341804,-11.28350407754266,61642.14693033903,61642.146502098294,21.38184745247031,r,57.09639415263787,330.3274194353712,-11.287234248304877,61642.17066193738,61642.17023369664,20.941880850886367,i,60.44233098804309,19.20540953333602,18.996631366665813,171403880.13231027,322531971.7053609,328.44475364397334,0.7760800090247152,grid_dlon+000_lat+01,prob_maps_grid_dlon+000_lat+01.npz,2026-01-01T00:00:00,100.20000624993276,1.0,4.735695423512208,MBA,2.3085972258571053,0.2358,1.76423,2,0.01185442506606618,-0.2778879231670696,-0.06499653779259887,mag21,D112577,0.01,21.655232785012522,mag21,0.12963505937833547,373773,61642.14675094088,30.0,31.0,330.4153278564736,-10.669984224775128,173.57048323698308,r,0.0,373825,61642.17048253923,30.0,31.0,330.4153278564736,-10.669984224775128,156.47074690898765,i,0.0,373773-373825,True,140,True,137,N
inst00249_part005:S100tpgoa:61642,inst00249_part005.h5,3989,S100tpgoa,61642,2,34.167453416157514,34.167453416157514,326.0946172553016,-15.174668803167505,-0.2097127880714162,-0.0544037999264583,23.07575072679306,326.0971154287271,-15.174024836337571,61642.14565229184,61642.1452240511,23.269084685040564,r,11.58515314837341,326.09211908187615,-15.175312769997438,61642.16937969004,61642.168951449305,22.882416768545557,i,13.123068406017545,19.608111714557428,19.365245376627612,254837450.1730863,405094853.50808597,323.2498075668592,-1.4904355350009348,grid_dlon-010_lat-01,prob_maps_grid_dlon-010_lat-01.npz,2026-01-01T00:00:00,90.20000624993276,-1.0,0.4962657944115284,MBA,2.925935089663185,0.07041,2.71992,2,0.00034942366551790117,-0.20908217744591082,0.015491580629469781,mag23,D114513,0.0,23.670505350165445,mag23,0.0004983980550169146,373770,61642.14547289369,30.0,31.0,326.7487961931708,-14.202079732179511,172.52492961637122,r,0.0,373822,61642.16920029189,30.0,31.0,326.7487961931708,-14.202079732179511,150.5092126177087,i,0.0,373770-373822,True,151,True,146,Q
inst00129_part014:S100d7lKa:61642,inst00129_part014.h5,2078,S100d7lKa,61642,2,34.312762225745246,34.312762225745246,247.42081215772487,-29.379757906478204,0.2658690302913027,-0.02916327639625465,20.642902527568197,247.41764872173692,-29.379408563257225,61642.05831489474,61642.057886654,20.89290462654993,r,71.10811915600834,247.42397559371284,-29.380107249699186,61642.08214320184,61642.0817149611,20.39290042858646,i,80.05635083605179,16.20120866657924,15.949157370738961,313065940.63462496,368202311.5993432,250.27489717347905,-7.473263164512481,grid_dlon-080_lat-08,prob_maps_grid_dlon-080_lat-08.npz,2026-01-01T00:00:00,20.200006249932756,-8.0,2.861804828319875,MBA,3.07921528401077,0.2201,2.40148,2,0.0002965928410444865,0.2354016329470627,0.006871747645862883,mag20,D115093,0.15,21.243745156829238,mag21,0.0008694971725279027,373577,61642.05813549659,30.0,31.0,247.8261477933222,-30.764583262605335,58.24793538934472,r,0.0,373629,61642.08196380369,30.0,31.0,247.8261477933222,-30.764583262605335,60.83513165254162,i,0.0,373577-373629,True,118,True,118,T
inst00087_part004:S1007Syna:61642,inst00087_part004.h5,1396,S1007Syna,61642,2,34.360883255722,34.360883255722,6.64563615427025,3.2374599646739446,-0.13464399416640707,-0.009614568594973099,22.101263393231903,6.647245747818658,3.237584714899233,61642.298680903965,61642.298252663226,22.345691556942473,r,21.970634953713198,6.644026560721841,3.2373352144486565,61642.32254262845,61642.32211438771,21.856835229521337,i,25.40836663822748,17.474309021344244,17.22682515009629,332578032.7628817,463676190.8360284,7.377643441094059,0.33537890757718875,grid_dlon+030_lat+00,prob_maps_grid_dlon+030_lat+00.npz,2026-01-01T00:00:00,130.20000624993276,0.0,4.066771157099284,MBA,3.071009951069328,0.09055,2.79293,2,0.0015665214668862124,-0.1272920601973005,0.044282186733260946,mag22,D116061,0.0,22.674438243135615,mag22,0.0013164856349189694,374108,61642.298501505815,30.0,31.0,5.612435850997294,2.863202976914128,133.06386966920232,r,0.0,374160,61642.3223632303,30.0,31.0,5.612435850997294,2.863202976914128,120.3423953691796,i,0.0,374108-374160,True,126,True,129,D
inst00268_part012:S100wiyVa:61642,inst00268_part012.h5,4300,S100wiyVa,61642,3,34.314723999705166,34.314723999705166,10.602143044623574,-3.4101334969097286,-0.16075890678442478,0.01840599086306945,21.345063178032177,10.604055519035057,-3.4103521602213753,61642.30340807013,61642.302979829394,21.590171106879023,r,47.08916513378348,10.60023057021209,-3.409914833598082,61642.32723773958,61642.32680949884,21.099955249185335,i,50.35753826725694,18.099332376945178,17.856187651343188,216038430.2707514,348403571.75035894,8.393659026193182,-7.332733906663235,grid_dlon+040_lat-08,prob_maps_grid_dlon+040_lat-08.npz,2026-01-01T00:00:00,140.20000624993276,-8.0,4.980627539432918,MBA,2.575885941130906,0.17376,2.1283,3,0.002947481174959456,-0.1413794904848088,0.08017610726050275,mag21,D118184,0.02,21.91887552668899,mag21,0.0014949245035894931,374119,61642.30322867198,30.0,31.0,9.08702925754262,-4.299216293602096,134.79862427186353,r,0.0,374171,61642.32705834143,30.0,31.0,9.08702925754262,-4.299216293602096,118.99293609916184,i,0.0,374119-374171,True,117,True,124,S
inst00053_part009:S1003YkNa:61642,inst00053_part009.h5,857,S1003YkNa,61642,2,36.440662667155266,36.440662667155266,312.6624172751858,-17.78323165270747,-0.17384401045699382,-0.060168064992676545,23.598592511860044,312.66462526814945,-17.78247294694008,61642.2064495027,61642.20602126196,23.701338448581573,i,7.080926529270851,312.66020928222224,-17.783990358474867,61642.23175551844,61642.2313272777,23.495846575138515,z,4.745055968429822,20.126491863334167,19.52419877835299,253305931.78882062,398061698.606874,310.1841648805839,-0.09635986836955407,grid_dlon-020_lat+00,prob_maps_grid_dlon-020_lat+00.npz,2026-01-01T00:00:00,80.20000624993276,0.0,3.05117443680684,MBA,3.0940947599623465,0.20325,2.46522,2,0.0011735789811183307,-0.1756291547043506,-0.013317650101216825,mag23,D118652,0.0,24.534393733507056,mag24+,0.0008038900057419,373908,61642.20627010455,30.0,31.0,312.23052900564977,-17.803267454871637,83.7253105327916,i,0.0,373964,61642.23157612029,30.0,31.0,312.23052900564977,-17.803267454871637,78.47421536379193,z,0.0,373908-373964,True,136,True,136,O
inst00443_part007:S1010tKGa:61642,inst00443_part007.h5,7095,S1010tKGa,61642,2,34.17127062915824,34.17127062915824,321.4260658801567,-13.473672686856727,-0.19609639342171936,-0.14870783961717104,20.47261818515736,321.42839359701867,-13.471911189743714,61642.14436164236,61642.14393340162,20.74412755004868,r,104.01594760288825,321.42373816329484,-13.47543418396974,61642.168091691405,61642.167663450666,20.20110882026604,i,92.6809505949511,19.01580505782905,18.76129766032324,135803194.1589715,285488018.91961855,319.5108499245925,1.5715395834037598,grid_dlon-010_lat+02,prob_maps_grid_dlon-010_lat+02.npz,2026-01-01T00:00:00,90.20000624993276,2.0,3.6867513608087688,MBA,2.2505919634337412,0.15113,1.91046,2,0.000606116939834663,-0.22758490430291822,-0.08200179183120947,mag20,D120152,0.01,21.08132052483412,mag21,0.0003121252724431472,373767,61642.14418224421,30.0,31.0,321.102050420575,-13.536656576810467,159.46952532922018,r,0.0,373819,61642.167912293255,30.0,31.0,321.102050420575,-13.536656576810467,134.67718928161105,i,0.0,373767-373819,True,93,True,96,P
inst00279_part003:S100xQgpa:61642,inst00279_part003.h5,4467,S100xQgpa,61642,2,36.440662667155266,36.440662667155266,310.90664126199124,-17.097142264189827,-0.18776874395597395,0.0085676775115251,22.76871150605964,310.9090283456624,-17.09724156972749,61642.2064495027,61642.20602126196,22.922281105658705,i,12.391352848841446,310.90425417832006,-17.09704295865216,61642.23175551844,61642.2313272777,22.615141906460575,z,8.396553816090575,19.694297472123985,19.0861425915787,234983333.46599934,379032722.3464834,308.75080892036175,1.009161884480139,grid_dlon-020_lat+01,prob_maps_grid_dlon-020_lat+01.npz,2026-01-01T00:00:00,80.20000624993276,1.0,4.483018143609518,MBA,2.7497977153736315,0.1596,2.31093,2,0.0017701805056083977,-0.17106810261528319,0.055026883029223914,mag22,D121924,0.0,23.722568914480938,mag23,0.001869384778150155,373908,61642.20627010455,30.0,31.0,312.23052900564977,-17.803267454871637,83.7253105327916,i,0.0,373964,61642.23157612029,30.0,31.0,312.23052900564977,-17.803267454871637,78.47421536379193,z,0.0,373908-373964,True,6,True,6,O
inst00143_part008:S100eQjQa:61642,inst00143_part008.h5,2296,S100eQjQa,61642,2,34.18257205397822,34.18257205397822,262.18130992031695,-22.03618776603141,0.1429495764313165,0.0319809387810053,19.869983691865336,262.17961218819573,-22.03656458002415,61642.10585084488,61642.10542260414,19.98956621386418,i,97.01624263540451,262.18300765243816,-22.035810952038666,61642.12958874214,61642.1291605014,19.750401169866493,z,91.79577901240505,16.4591988243327,15.855193226358367,249557718.36942863,335747269.1119604,262.7501911102303,1.20664578597653,grid_dlon-070_lat+01,prob_maps_grid_dlon-070_lat+01.npz,2026-01-01T00:00:00,30.200006249932756,1.0,0.4364914750452419,MBA,2.3230577334283677,0.10208,2.08592,2,0.0010462169891450384,0.1306104494267831,0.039105999075240656,18_20,D124247,0.1,20.824790465506968,mag20,0.0014305890464804095,373684,61642.105671446734,30.0,31.0,262.3464125266547,-22.444355960056903,71.11750764041383,i,6.28642737865448e-07,373736,61642.12940934399,30.0,31.0,262.3464125266547,-22.444355960056903,70.824918879744,z,0.0,373684-373736,True,86,True,86,Z
inst00080_part012:S10077Bwa:61642,inst00080_part012.h5,1292,S10077Bwa,61642,2,36.52376041514799,36.52376041514799,291.9082756237925,-27.402641664451046,-0.06603020415096433,0.2741835610753549,22.980920476407462,291.9090830973434,-27.406116295571522,61642.195375061776,61642.19494682104,23.367803119110253,i,7.024209189387822,291.9074681502416,-27.399167033330574,61642.22073878429,61642.22031054355,22.59403783370467,z,4.391756270478196,21.155893560741184,20.556672141392607,166457428.6152863,296384126.68039155,289.4318022544266,-5.429552360438742,grid_dlon-040_lat-05,prob_maps_grid_dlon-040_lat-05.npz,2026-01-01T00:00:00,60.200006249932756,-5.0,3.8153562031957087,other,2.3093835885355323,0.31231,1.58814,2,0.010688356892507652,-0.017165545726331048,0.2798589929663063,mag22,D125236,0.08,23.924248335014855,mag23,0.04520460464987976,373882,61642.195195663626,30.0,31.0,291.7046191581302,-27.179875848535122,64.83657429004097,i,0.0,373938,61642.220559386136,30.0,31.0,291.7046191581302,-27.179875848535122,66.39172205669752,z,0.0,373882-373938,True,95,True,95,U
