snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260712T190001Z,2026-07-12T19:00:01.794010Z,A11EBEK,100,1.0,2026-07-12.10,20.4032,306.048,-47.2351,19.2,Added,July 12.36 UT,,4,0.05,21.1,0.605,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,A11EvW3,98,0.98,2026-07-12.20,18.1007,271.5105,-13.9782,19.5,Updated,July 12.37 UT,,9,0.2,28.1,0.426,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o4vO,100,1.0,2026-07-11.60,8.5414,128.12099999999998,-13.2208,22.9,Updated,July 12.08 UT,,3,0.01,26.3,1.191,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o4vF,96,0.96,2026-07-11.50,22.7045,340.5675,-18.3347,22.0,Updated,July 12.57 UT,,7,1.01,19.4,0.236,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o4vm,84,0.84,2026-07-11.50,22.4597,336.8955,-18.2011,20.9,Updated,July 12.57 UT,,7,1.01,18.4,0.241,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o4vl,97,0.97,2026-07-11.50,22.4158,336.237,-19.108,20.7,Updated,July 12.55 UT,,7,1.0,18.5,0.247,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o4vk,66,0.66,2026-07-11.50,22.3521,335.2815,-20.7926,20.7,Updated,July 12.55 UT,,10,21.97,19.1,0.252,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o4v9,100,1.0,2026-07-11.60,22.9784,344.676,-18.742,20.9,Updated,July 12.58 UT,,8,1.0,21.3,0.229,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,ZTF10El,100,1.0,2026-07-11.30,0.0496,0.744,-3.1269,20.6,Added,July 11.69 UT,,4,0.02,27.9,1.452,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,ZTF10En,100,1.0,2026-07-11.40,20.5921,308.88149999999996,16.0297,19.1,Added,July 11.69 UT,,2,0.0,23.7,1.389,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,S001621,100,1.0,2026-07-11.20,22.0166,330.249,-32.8991,20.1,Added,July 11.59 UT,,3,0.04,20.3,1.524,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o2DL,100,1.0,2026-07-11.50,21.7576,326.364,7.2121,21.5,Updated,July 12.31 UT,,13,0.82,22.2,0.486,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o2DM,98,0.98,2026-07-11.50,21.7205,325.8075,2.7704,21.8,Updated,July 12.55 UT,,10,1.05,27.4,0.257,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,A11EvW0,100,1.0,2026-07-11.30,19.8115,297.17249999999996,-26.6276,19.2,Added,July 11.32 UT,,4,0.02,24.9,1.515,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,ST26G26,100,1.0,2026-07-10.50,20.487,307.30499999999995,2.0836,21.1,Updated,July 12.25 UT,,4,0.01,27.0,2.324,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,A11Evr9,100,1.0,2026-07-10.00,21.2951,319.42650000000003,-49.7628,18.0,Updated,July 12.51 UT,,11,2.35,24.2,0.405,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,TF26G22,100,1.0,2026-07-10.30,19.0471,285.7065,14.8938,20.0,Updated,July 11.28 UT,,2,0.94,25.8,1.554,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,ST26G18,100,1.0,2026-07-10.30,7.7992,116.988,61.8572,24.9,Updated,July 12.25 UT,,4,0.02,26.1,2.46,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,ST26G17,100,1.0,2026-07-10.30,7.6735,115.10249999999999,-18.5691,27.9,Updated,July 12.25 UT,,2,0.0,28.8,2.503,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,CEQKE72,78,0.78,2026-07-10.30,16.3029,244.54350000000002,10.9788,20.9,Updated,July 12.28 UT,,33,1.86,23.1,0.671,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,A11Evap,84,0.84,2026-07-09.90,19.8288,297.432,-35.6011,19.2,Updated,July 12.65 UT,,22,2.25,21.9,0.616,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o0YY,99,0.99,2026-07-09.50,20.7263,310.8945,-21.227,20.9,Updated,July 12.25 UT,,6,0.08,18.9,3.248,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,CEQJF02,74,0.74,2026-07-09.30,23.0947,346.4205,13.5689,21.6,Updated,July 12.54 UT,,26,3.01,27.2,0.441,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12o0Y1,100,1.0,2026-07-08.50,20.1883,302.8245,-29.4307,21.3,Updated,July 12.25 UT,,12,18.41,22.5,2.827,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12nXce,96,0.96,2026-07-08.50,21.7611,326.4165,-34.6753,21.1,Updated,July 12.31 UT,,14,3.65,21.5,0.631,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P12nXcA,68,0.68,2026-07-08.50,20.9652,314.478,-23.2473,19.4,Updated,July 12.14 UT,,21,3.51,22.8,0.776,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,A11EpSe,75,0.75,2026-07-08.20,19.6421,294.63149999999996,-29.5873,19.2,Updated,July 11.89 UT,,16,3.7,19.0,0.916,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,W2nCdO,79,0.79,2026-07-07.40,19.1585,287.3775,-24.7775,23.9,Updated,July 12.25 UT,,11,19.01,26.6,3.367,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,ST26G01,98,0.98,2026-07-07.20,21.2678,319.017,-60.9704,22.1,Updated,July 12.25 UT,,14,0.1,27.0,5.441,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P22nTNT,10,0.1,2026-07-06.50,18.2892,274.338,17.1797,21.1,Updated,July 12.14 UT,,27,5.67,19.1,0.659,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,MAS0006,35,0.35,2026-06-19.30,18.3527,275.29049999999995,23.9289,19.9,Updated,July 12.38 UT,,151,22.68,8.9,0.805,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,OMO0297,87,0.87,2026-06-25.80,23.71,355.65000000000003,3.9388,21.8,Updated,July 12.25 UT,,12,12.63,20.1,4.337,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260712T190001Z,2026-07-12T19:00:01.794010Z,P22nJzF,35,0.35,2026-06-22.50,22.4876,337.314,18.8203,21.5,Updated,July 12.25 UT,,23,25.46,14.1,2.783,https://minorplanetcenter.net/iau/NEO/neocp.txt
