snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260527T164624Z,2026-05-27T16:46:24.687158Z,C46D641,100,1.0,2026-05-27.30,14.56,218.4,22.5394,20.4,Added,May 27.47 UT,,4,0.01,20.7,0.365,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C1F44U5,100,1.0,2026-05-27.30,16.0715,241.0725,42.8202,21.7,Updated,May 27.45 UT,,8,0.11,25.0,0.263,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,CEP5YT2,100,1.0,2026-05-27.20,14.2178,213.267,38.2728,21.8,Updated,May 27.32 UT,,7,0.05,21.5,0.401,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,A11CWPw,100,1.0,2026-05-26.60,22.338,335.07,-14.7016,18.1,Added,May 26.81 UT,,4,0.02,28.7,1.122,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,P12nfxy,100,1.0,2026-05-26.60,17.4588,261.882,3.8842,20.8,Updated,May 27.30 UT,,9,0.9,24.5,0.409,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C1F4195,100,1.0,2026-05-26.40,16.1323,241.98450000000003,9.4283,22.4,Updated,May 26.45 UT,,7,0.07,27.6,1.249,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C1F4075,100,1.0,2026-05-26.40,16.0539,240.80849999999998,26.0285,22.2,Updated,May 27.70 UT,,13,6.94,25.2,0.292,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,P12nfxd,100,1.0,2026-05-25.60,17.8097,267.14549999999997,16.9162,21.9,Updated,May 26.45 UT,,14,2.0,22.6,1.264,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C1F32J5,100,1.0,2026-05-25.40,17.1883,257.8245,15.9641,22.0,Updated,May 27.70 UT,,11,1.88,23.6,0.364,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C1F3245,48,0.48,2026-05-25.40,16.9865,254.79749999999999,10.4959,22.6,Updated,May 26.78 UT,,11,1.0,20.2,1.253,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,SJA1250,100,1.0,2026-05-24.90,16.7903,251.85449999999997,60.8938,20.2,Updated,May 27.36 UT,,3,0.03,17.1,2.732,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C1F2HL5,100,1.0,2026-05-25.40,16.5519,248.2785,-11.9353,22.4,Updated,May 27.35 UT,,8,0.07,26.0,2.275,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C1F1TD5,100,1.0,2026-05-25.30,15.8276,237.41400000000002,4.5376,24.6,Updated,May 26.35 UT,,4,0.02,33.6,2.374,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,C03UYWZ,100,1.0,2026-05-23.40,16.7278,250.91699999999997,14.4967,22.3,Updated,May 27.18 UT,,9,2.98,23.2,1.276,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,P12nfw2,95,0.95,2026-05-24.60,21.133,316.995,-3.1956,21.7,Updated,May 27.69 UT,,14,3.01,20.3,0.097,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,NAOCLYL,85,0.85,2026-05-23.80,15.9065,238.5975,-18.2121,21.8,Updated,May 26.35 UT,,4,0.1,21.7,3.846,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260527T164624Z,2026-05-27T16:46:24.687158Z,A11CQzo,100,1.0,2026-05-24.40,22.0985,331.4775,-16.6775,21.4,Updated,May 26.35 UT,,5,0.05,29.8,3.268,https://minorplanetcenter.net/iau/NEO/neocp.txt
