snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260517T013539Z,2026-05-17T01:35:39.792212Z,A11Cvk7,100,1.0,2026-05-16.90,14.2213,213.3195,-73.5585,19.6,Added,May 16.99 UT,,4,0.03,21.5,0.141,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,CEMRK82,79,0.79,2026-05-16.50,21.5316,322.974,-9.8313,21.6,Added,May 16.49 UT,,3,0.01,17.7,0.605,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,6EF1B21,99,0.99,2026-05-16.20,15.2933,229.39950000000002,-17.8216,20.1,Added,May 16.40 UT,,3,0.01,21.4,0.881,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,ST26E98,88,0.88,2026-05-16.30,18.6328,279.492,24.8963,20.9,Updated,May 16.79 UT,,17,1.12,29.0,0.606,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,CEMK452,79,0.79,2026-05-16.30,14.2882,214.323,-4.5934,21.5,Updated,May 17.04 UT,,16,0.75,22.2,0.038,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,ST26E89,84,0.84,2026-05-16.20,13.0655,195.98250000000002,-4.4974,16.9,Updated,May 17.04 UT,,61,0.79,28.9,0.069,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,CEMEEG2,91,0.91,2026-05-16.20,12.3542,185.31300000000002,-9.1273,20.9,Updated,May 17.01 UT,,20,0.77,24.5,0.102,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,A11Cswo,100,1.0,2026-05-16.00,17.2639,258.9585,-23.6655,18.8,Added,May 16.13 UT,,4,0.02,20.7,1.068,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,ZTF10Du,100,1.0,2026-05-15.30,16.2556,243.834,-33.985,18.4,Added,May 15.45 UT,,4,0.03,26.1,1.771,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,ST26E84,98,0.98,2026-05-15.40,15.1381,227.0715,10.7846,20.3,Updated,May 16.23 UT,,6,0.47,26.4,1.18,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,ST26E76,86,0.86,2026-05-15.20,14.2702,214.05300000000003,8.4088,22.6,Updated,May 16.22 UT,,17,0.93,30.7,0.903,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260517T013539Z,2026-05-17T01:35:39.792212Z,ST26E75,98,0.98,2026-05-15.20,2.4127,36.1905,-31.844,23.7,Updated,May 16.82 UT,,7,0.09,28.6,1.75,https://minorplanetcenter.net/iau/NEO/neocp.txt
