snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260523T074307Z,2026-05-23T07:43:07.490344Z,C1EXH55,100,1.0,2026-05-23.30,13.9368,209.052,4.5636,22.3,Added,May 23.32 UT,,4,0.02,24.1,0.025,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,CENZ0T2,100,1.0,2026-05-23.30,15.8069,237.1035,59.0194,21.0,Added,May 23.29 UT,,4,0.02,24.6,0.048,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,TF26EG9,100,1.0,2026-05-23.20,15.2462,228.693,17.9796,18.0,Added,May 23.29 UT,,2,0.0,22.3,0.077,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,6EM4C21,20,0.2,2026-05-23.20,15.9654,239.48100000000002,-26.2587,17.8,Added,May 23.26 UT,,3,0.01,12.9,0.114,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,6EM3521,98,0.98,2026-05-23.10,13.2175,198.2625,-13.6,20.1,Updated,May 23.31 UT,,7,0.25,22.9,0.016,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,SO0006A,100,1.0,2026-05-22.70,21.7825,326.73749999999995,-36.67,19.3,Added,May 22.70 UT,,4,0.01,23.9,0.639,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,ST26EE4,98,0.98,2026-05-22.30,18.5331,277.9965,20.2023,21.4,Updated,May 22.46 UT,,18,0.13,29.0,0.871,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,NAOCBPP,99,0.99,2026-05-20.70,14.8578,222.867,-18.9562,22.1,Updated,May 22.70 UT,,4,0.13,22.4,2.476,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,8N2S001,93,0.93,2026-05-22.00,17.6567,264.8505,12.6715,19.4,Updated,May 23.19 UT,,18,1.14,22.7,0.14,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,CZYNHKZ,100,1.0,2026-05-14.40,16.349,245.235,2.2862,21.4,Updated,May 22.04 UT,,4,0.02,22.8,8.939,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,C46CD31,100,1.0,2026-05-21.40,0.2957,4.4355,-4.5208,23.8,Updated,May 21.45 UT,,5,0.05,28.5,1.883,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,ST26ED1,98,0.98,2026-05-21.20,1.3735,20.6025,-15.8049,25.5,Updated,May 21.71 UT,,20,0.16,30.2,1.941,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,TF26EE0,100,1.0,2026-05-20.50,16.388,245.82000000000002,8.8122,23.5,Updated,May 22.38 UT,,4,0.02,28.7,2.842,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,ST26EC8,98,0.98,2026-05-20.40,20.174,302.61,-28.1313,21.3,Updated,May 21.71 UT,,6,0.14,28.6,2.889,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,ST26EC7,98,0.98,2026-05-20.40,2.3979,35.9685,-8.3931,28.8,Updated,May 21.71 UT,,6,0.11,30.2,2.895,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,ST26EC5,100,1.0,2026-05-20.30,15.6906,235.359,-15.8329,19.7,Updated,May 22.38 UT,,4,0.03,24.9,2.987,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,P12nffX,10,0.1,2026-05-20.50,16.3536,245.304,-20.9421,21.7,Updated,May 22.44 UT,,15,7.94,19.3,0.929,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,P12nfaz,38,0.38,2026-05-20.30,13.2376,198.56400000000002,-28.0728,22.0,Updated,May 23.25 UT,,12,2.87,18.4,0.134,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,NAOCAN7,100,1.0,2026-05-17.70,15.2777,229.16549999999998,-21.8279,20.7,Updated,May 22.38 UT,,4,0.1,19.7,5.474,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,KPMa1Ih,87,0.87,2026-05-18.10,11.1239,166.85850000000002,-26.9986,23.3,Updated,May 22.38 UT,,5,0.01,20.8,5.223,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,CEMVK32,55,0.55,2026-05-17.40,16.6613,249.9195,9.5922,21.6,Updated,May 21.47 UT,,47,9.02,20.1,1.868,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260523T074307Z,2026-05-23T07:43:07.490344Z,P12neKs,35,0.35,2026-05-14.60,18.1039,271.5585,57.2818,20.0,Updated,May 23.30 UT,,136,8.5,15.1,0.249,https://minorplanetcenter.net/iau/NEO/neocp.txt
