snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260519T154008Z,2026-05-19T15:40:08.683782Z,LA0C0VD,100,1.0,2026-05-17.50,22.4007,336.0105,-69.2326,22.4,Added,May 19.61 UT,,6,0.07,30.8,2.031,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,ZTF10Dy,100,1.0,2026-05-19.30,15.6898,235.347,-22.1511,17.5,Added,May 19.49 UT,,4,0.05,27.7,0.307,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,CEN5QX2,100,1.0,2026-05-19.40,16.094,241.41000000000003,-15.284,21.1,Updated,May 19.46 UT,,8,0.06,24.2,0.198,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,ST26EB6,98,0.98,2026-05-19.30,16.8064,252.096,-9.1941,19.6,Updated,May 19.39 UT,,10,0.11,27.7,0.271,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,A11CGDH,100,1.0,2026-05-19.20,16.2214,243.321,-72.5264,19.3,Added,May 19.28 UT,,4,0.02,19.2,0.416,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,A11CGDI,100,1.0,2026-05-19.20,17.0911,256.36650000000003,-45.9591,18.8,Updated,May 19.48 UT,,8,0.17,20.7,0.294,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,ST26EB3,98,0.98,2026-05-19.30,15.6445,234.66750000000002,-7.6412,19.7,Updated,May 19.43 UT,,14,0.17,30.7,0.233,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,NAOCAN7,100,1.0,2026-05-17.70,15.2737,229.1055,-21.7289,20.6,Added,May 19.07 UT,,4,0.1,19.6,1.804,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,KPMa1Ih,87,0.87,2026-05-18.10,11.1326,166.989,-25.2908,23.2,Added,May 18.68 UT,,5,0.01,21.2,1.554,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,A11CDyX,100,1.0,2026-05-18.00,10.8519,162.7785,-32.5632,19.8,Updated,May 19.41 UT,,12,1.32,20.8,0.286,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,P22nf7G,100,1.0,2026-05-17.60,16.2392,243.588,36.0085,22.1,Updated,May 19.41 UT,,11,1.78,23.1,0.307,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,P22nf3F,12,0.12,2026-05-17.50,17.598,263.96999999999997,37.2112,21.4,Updated,May 19.46 UT,,16,1.96,19.0,0.201,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,CEMVK32,35,0.35,2026-05-17.40,16.9527,254.2905,11.3577,21.5,Updated,May 19.63 UT,,38,7.0,20.1,0.221,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,A11Cvk7,100,1.0,2026-05-16.90,13.3094,199.641,-71.4189,19.6,Updated,May 18.37 UT,,4,0.03,22.7,2.727,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,CEMRK82,84,0.84,2026-05-16.50,21.6047,324.07050000000004,-10.3339,21.5,Updated,May 18.37 UT,,3,0.01,17.3,3.191,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,A11Cswo,100,1.0,2026-05-16.00,17.1168,256.752,-23.0481,18.4,Updated,May 18.37 UT,,4,0.02,20.9,3.654,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,ST26E75,98,0.98,2026-05-15.20,2.5233,37.8495,-21.5704,27.3,Updated,May 18.37 UT,,7,0.09,28.6,4.336,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,P12neKs,35,0.35,2026-05-14.60,18.2222,273.333,57.6642,20.1,Updated,May 19.35 UT,,75,4.47,15.2,0.608,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,CEMAUH2,100,1.0,2026-05-14.40,15.8974,238.46099999999998,-15.6966,21.1,Updated,May 18.39 UT,,6,0.07,23.9,5.213,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T154008Z,2026-05-19T15:40:08.683782Z,C1EUYV5,35,0.35,2026-04-27.50,17.2038,258.057,19.0012,21.9,Updated,May 19.47 UT,,36,303.02,12.8,0.351,https://minorplanetcenter.net/iau/NEO/neocp.txt
