snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260519T144005Z,2026-05-19T14:40:05.410452Z,LA0C0VD,100,1.0,2026-05-17.50,22.3754,335.631,-69.4382,22.3,Added,May 19.61 UT,,6,0.07,30.8,1.989,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,ZTF10Dy,100,1.0,2026-05-19.30,15.6051,234.0765,-21.4161,17.6,Added,May 19.49 UT,,4,0.05,27.7,0.266,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,CEN5QX2,100,1.0,2026-05-19.40,16.0904,241.356,-15.2978,21.1,Updated,May 19.46 UT,,8,0.06,24.2,0.157,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,ST26EB6,98,0.98,2026-05-19.30,16.7716,251.57399999999998,-9.0104,19.6,Updated,May 19.39 UT,,10,0.11,27.7,0.229,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,A11CGDH,100,1.0,2026-05-19.20,16.2163,243.24450000000002,-72.5528,19.3,Added,May 19.28 UT,,4,0.02,19.2,0.374,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,A11CGDI,100,1.0,2026-05-19.20,17.0856,256.284,-46.0117,18.8,Updated,May 19.48 UT,,8,0.17,20.7,0.252,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,ST26EB3,98,0.98,2026-05-19.30,15.6751,235.12650000000002,-7.4377,19.7,Updated,May 19.43 UT,,14,0.17,30.7,0.191,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,6EI3621,98,0.98,2026-05-19.10,12.7458,191.18699999999998,-8.4354,20.3,Updated,May 19.21 UT,,13,0.13,27.0,0.411,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,NAOCAN7,100,1.0,2026-05-17.70,15.2737,229.1055,-21.7277,20.6,Added,May 19.07 UT,,4,0.1,19.6,1.763,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,KPMa1Ih,87,0.87,2026-05-18.10,11.1328,166.992,-25.2706,23.2,Added,May 18.68 UT,,5,0.01,21.2,1.512,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,A11CDyX,100,1.0,2026-05-18.00,10.8496,162.744,-32.5932,19.8,Updated,May 19.41 UT,,12,1.32,20.8,0.244,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,P22nf7G,100,1.0,2026-05-17.60,16.238,243.57,35.969,22.1,Updated,May 19.41 UT,,11,1.78,23.1,0.266,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,P22nf3F,12,0.12,2026-05-17.50,17.5981,263.9715,37.2046,21.4,Updated,May 19.46 UT,,16,1.96,19.0,0.16,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,CEMVK32,35,0.35,2026-05-17.40,16.9562,254.343,11.3776,21.5,Updated,May 19.44 UT,,36,7.0,20.1,0.179,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260519T144005Z,2026-05-19T14:40:05.410452Z,A11Cvk7,100,1.0,2026-05-16.90,13.3226,199.839,-71.4623,19.6,Updated,May 18.37 UT,,4,0.03,22.7,2.685,https://minorplanetcenter.net/iau/NEO/neocp.txt
