snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELY6P2,100,1.0,2026-05-11.40,17.0139,255.2085,18.1563,21.0,Updated,May 11.47 UT,,8,0.05,23.0,0.39,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ST26E38,100,1.0,2026-05-11.30,17.3491,260.2365,6.9885,20.0,Updated,May 11.66 UT,,6,0.14,25.7,0.403,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,C469HY1,100,1.0,2026-05-11.40,17.185,257.775,7.5058,18.5,Updated,May 11.64 UT,,13,0.06,26.0,0.401,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,6EA3I21,62,0.62,2026-05-11.30,19.4303,291.4545,-5.2895,17.0,Added,May 11.37 UT,,3,0.01,13.0,0.525,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELXZH2,100,1.0,2026-05-11.30,14.8056,222.084,24.0058,22.7,Added,May 11.37 UT,,3,0.01,22.0,0.51,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELXRN2,98,0.98,2026-05-11.30,13.1569,197.3535,26.6588,20.9,Updated,May 11.39 UT,,7,0.11,18.4,0.475,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,TF26E51,100,1.0,2026-05-11.30,15.3013,229.5195,8.787,19.2,Added,May 11.28 UT,,2,0.0,23.3,0.583,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ST26E34,100,1.0,2026-05-10.50,14.7065,220.5975,24.1985,21.2,Added,May 10.70 UT,,2,0.0,26.4,1.397,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,6E94521,100,1.0,2026-05-10.40,19.397,290.955,-57.2891,19.4,Updated,May 11.30 UT,,13,0.92,19.0,0.58,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELUGK2,93,0.93,2026-05-10.30,14.8123,222.1845,27.6691,21.5,Updated,May 11.19 UT,,21,0.85,24.4,0.672,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ZTF10Do,98,0.98,2026-05-10.20,13.89,208.35000000000002,10.1327,18.2,Updated,May 11.58 UT,,11,1.27,27.1,0.353,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELU1Q2,98,0.98,2026-05-10.20,11.5863,173.7945,31.2793,21.4,Updated,May 11.21 UT,,13,0.99,26.1,0.664,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ST26E24,98,0.98,2026-05-10.20,3.2081,48.1215,-16.5775,25.8,Updated,May 10.52 UT,,13,0.29,29.1,1.382,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ZTF10Dn,100,1.0,2026-05-09.30,16.8544,252.81599999999997,-12.9054,20.3,Updated,May 11.31 UT,,4,0.04,26.9,2.522,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,XA9ttXA,97,0.97,2026-05-08.80,15.1182,226.773,1.8477,22.6,Updated,May 11.23 UT,,13,2.46,21.8,0.639,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ST26E18,100,1.0,2026-05-09.40,15.4728,232.09199999999998,-14.2473,22.7,Updated,May 11.31 UT,,4,0.0,30.1,2.491,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELT0C2,79,0.79,2026-05-09.20,12.6519,189.77849999999998,44.8276,20.9,Updated,May 11.05 UT,,26,1.8,22.8,0.808,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELRZD2,100,1.0,2026-05-09.20,12.5129,187.6935,35.8715,22.1,Updated,May 11.31 UT,,8,0.1,22.6,2.509,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,TF26E23,100,1.0,2026-05-09.20,12.975,194.625,-3.9204,17.6,Updated,May 11.85 UT,,2,0.0,19.6,2.641,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ZTF10Dl,100,1.0,2026-05-08.30,18.8134,282.201,-15.5286,21.1,Updated,May 10.31 UT,,4,0.03,27.0,3.489,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ST26E14,100,1.0,2026-05-08.40,13.3578,200.367,-3.2901,17.9,Updated,May 10.31 UT,,2,0.0,21.3,3.433,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,P22n0vC,24,0.24,2026-05-08.30,14.8013,222.0195,9.7676,22.4,Updated,May 11.21 UT,,25,2.87,19.9,0.653,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,CELLEH2,86,0.86,2026-05-08.30,15.8705,238.0575,-16.5536,23.5,Updated,May 11.82 UT,,14,1.86,32.7,1.701,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,P22n0fQ,97,0.97,2026-05-07.40,15.0824,226.236,10.0021,22.6,Updated,May 11.31 UT,,3,0.04,24.4,4.45,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,ZTF10Di,100,1.0,2026-05-07.40,22.1349,332.02349999999996,-10.8607,22.9,Updated,May 11.31 UT,,4,0.02,27.4,4.465,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,S001563,73,0.73,2026-05-07.00,12.9948,194.922,-26.9465,21.5,Updated,May 11.31 UT,,3,0.03,17.9,4.781,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,P22mZLU,68,0.68,2026-05-06.30,11.8043,177.06449999999998,-16.2704,21.0,Updated,May 11.60 UT,,17,4.96,20.7,0.624,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,A11BRI6,51,0.51,2026-05-03.00,10.9346,164.019,-39.5247,18.8,Updated,May 11.39 UT,,55,7.13,19.8,1.715,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260511T203046Z,2026-05-11T20:30:46.810117Z,C1EUYV5,35,0.35,2026-04-27.50,17.3118,259.677,18.6074,21.7,Updated,May 11.29 UT,,30,13.8,12.6,0.589,https://minorplanetcenter.net/iau/NEO/neocp.txt
