snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n55t,75,0.75,2026-05-12.40,15.05,225.75,-13.4025,21.2,Added,May 12.53 UT,,4,0.04,22.3,0.129,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n52K,100,1.0,2026-05-12.40,15.2287,228.4305,-11.34,20.9,Added,May 12.53 UT,,2,0.01,24.3,0.151,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4V7,100,1.0,2026-05-12.40,14.425,216.375,-20.1952,21.6,Added,May 12.47 UT,,3,0.04,22.3,0.18,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4V6,100,1.0,2026-05-12.40,14.0326,210.489,-22.8349,21.6,Added,May 12.47 UT,,4,0.04,17.8,0.184,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4V9,97,0.97,2026-05-12.40,14.4023,216.0345,-16.5732,21.8,Added,May 12.46 UT,,4,0.04,23.9,0.179,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4V8,100,1.0,2026-05-12.40,14.3787,215.6805,-16.0674,21.0,Added,May 12.46 UT,,3,0.02,22.2,0.179,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CEM28F2,100,1.0,2026-05-12.40,17.4573,261.8595,15.4424,21.1,Updated,May 12.47 UT,,9,0.06,25.2,0.146,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4PE,100,1.0,2026-05-12.30,13.6541,204.8115,-9.1771,20.3,Added,May 12.43 UT,,3,0.04,24.6,0.228,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4PD,100,1.0,2026-05-12.40,13.7606,206.409,-8.6111,20.8,Added,May 12.42 UT,,3,0.02,25.9,0.225,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4PC,69,0.69,2026-05-12.40,13.9731,209.59650000000002,-14.9194,20.7,Added,May 12.42 UT,,3,0.02,18.6,0.221,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n4PB,93,0.93,2026-05-12.30,13.6432,204.648,-10.3387,20.8,Added,May 12.42 UT,,4,0.04,20.8,0.228,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,C469Q01,100,1.0,2026-05-12.40,16.6188,249.282,-4.5751,18.4,Updated,May 12.47 UT,,12,0.07,26.5,0.139,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CEM26R2,69,0.69,2026-05-12.40,16.6302,249.45299999999997,15.5374,20.7,Updated,May 12.43 UT,,7,0.04,17.8,0.181,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,C469P61,100,1.0,2026-05-12.40,15.8857,238.2855,-6.7523,18.8,Updated,May 12.44 UT,,11,0.07,27.5,0.168,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CEM1YU2,98,0.98,2026-05-12.30,15.1769,227.6535,11.8613,20.6,Updated,May 12.43 UT,,12,0.1,28.1,0.183,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CEM20F2,98,0.98,2026-05-12.30,14.8206,222.309,17.5475,22.0,Updated,May 12.43 UT,,12,0.1,27.0,0.18,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CEM1XD2,75,0.75,2026-05-12.30,14.5472,218.208,17.7743,22.0,Updated,May 12.41 UT,,11,0.11,17.1,0.193,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,ST26E41,98,0.98,2026-05-12.30,15.1565,227.3475,-15.7309,19.2,Updated,May 12.40 UT,,12,0.11,28.7,0.216,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CEM1R02,100,1.0,2026-05-12.30,13.6575,204.8625,16.8985,21.7,Updated,May 12.42 UT,,12,0.14,21.2,0.188,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,ST26E39,100,1.0,2026-05-12.20,12.9779,194.6685,-19.8464,19.5,Updated,May 12.26 UT,,10,0.07,23.5,0.345,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,6EB3121,100,1.0,2026-05-12.00,10.3,154.5,-9.3288,20.0,Updated,May 12.18 UT,,9,0.19,23.7,0.443,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,SO0005e,100,1.0,2026-05-11.70,21.726,325.89,-20.3099,20.8,Added,May 12.10 UT,,3,0.0,28.8,0.897,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,SO0005d,100,1.0,2026-05-11.70,17.9111,268.66650000000004,-30.4205,19.1,Added,May 12.10 UT,,4,0.0,27.8,0.895,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,SO0005c,100,1.0,2026-05-11.70,19.8278,297.417,-36.6689,20.0,Added,May 12.05 UT,,3,0.0,28.5,0.949,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,SO0005b,100,1.0,2026-05-11.60,22.0027,330.0405,-17.7451,19.2,Added,May 12.04 UT,,3,0.0,26.6,0.96,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,C469HY1,91,0.91,2026-05-11.40,18.3369,275.0535,29.4832,18.8,Updated,May 12.32 UT,,40,0.92,25.7,0.29,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CELXZH2,100,1.0,2026-05-11.30,14.7904,221.856,24.0855,22.7,Added,May 11.37 UT,,3,0.01,22.0,1.26,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,ST26E34,100,1.0,2026-05-10.50,14.8757,223.1355,17.7856,22.9,Updated,May 12.32 UT,,2,0.0,28.1,2.147,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,6E94521,84,0.84,2026-05-10.40,19.4581,291.8715,-59.049,19.5,Updated,May 12.49 UT,,28,2.04,19.0,0.205,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,XA9ttXA,77,0.77,2026-05-08.80,15.1026,226.53900000000002,1.8806,22.5,Updated,May 12.19 UT,,16,3.41,21.8,0.439,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,ST26E18,100,1.0,2026-05-09.40,15.4957,232.4355,-14.486,23.2,Updated,May 11.31 UT,,4,0.0,30.1,3.241,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,CELRZD2,100,1.0,2026-05-09.20,12.4705,187.0575,36.2869,22.3,Updated,May 12.32 UT,,8,0.1,22.7,3.259,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,ZTF10Dl,100,1.0,2026-05-08.30,18.9164,283.746,-15.5254,21.4,Updated,May 12.32 UT,,4,0.03,26.9,4.239,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,ST26E14,100,1.0,2026-05-08.40,13.3449,200.17350000000002,-3.1595,18.2,Updated,May 12.32 UT,,2,0.0,19.8,4.183,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n0vC,10,0.1,2026-05-08.30,14.7829,221.74349999999998,9.6539,22.3,Updated,May 12.45 UT,,31,4.1,19.9,0.178,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22n0fQ,97,0.97,2026-05-07.40,15.0781,226.17149999999998,10.0565,22.7,Updated,May 11.31 UT,,3,0.04,24.4,5.2,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,S001563,73,0.73,2026-05-07.00,12.9934,194.90099999999998,-26.9808,21.6,Updated,May 12.31 UT,,3,0.03,18.9,5.531,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,P22mZLU,73,0.73,2026-05-06.30,11.8338,177.507,-15.6607,21.0,Updated,May 11.60 UT,,17,4.96,20.7,1.374,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,A11BRI6,35,0.35,2026-05-03.00,11.0809,166.2135,-39.1254,19.0,Updated,May 12.26 UT,,64,9.09,19.9,0.501,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T143119Z,2026-05-12T14:31:19.128626Z,C1EUYV5,35,0.35,2026-04-27.50,17.3017,259.5255,18.6495,21.8,Updated,May 12.54 UT,,33,15.04,12.7,0.099,https://minorplanetcenter.net/iau/NEO/neocp.txt
