snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1F44U5,100,1.0,2026-05-27.30,16.1786,242.679,42.1762,21.7,Updated,May 28.23 UT,,11,0.89,25.3,0.076,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,CEP5YT2,100,1.0,2026-05-27.20,14.2783,214.1745,38.191,21.3,Updated,May 28.19 UT,,11,0.93,25.0,0.109,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,A11CWPw,100,1.0,2026-05-26.60,23.0785,346.17749999999995,-9.3443,18.4,Added,May 26.81 UT,,4,0.02,28.7,1.709,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1F4195,100,1.0,2026-05-26.40,16.1424,242.13599999999997,10.1524,22.6,Updated,May 26.45 UT,,7,0.07,27.6,1.836,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,P12nfxd,100,1.0,2026-05-25.60,17.8001,267.0015,17.1558,21.9,Updated,May 26.45 UT,,14,2.0,22.6,1.85,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1F32J5,100,1.0,2026-05-25.40,17.1814,257.721,17.1326,22.0,Updated,May 27.70 UT,,11,1.88,23.6,0.951,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1F3245,48,0.48,2026-05-25.40,16.9736,254.604,10.4395,22.6,Updated,May 26.78 UT,,11,1.0,20.2,1.839,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,SJA1250,100,1.0,2026-05-24.90,16.7541,251.31150000000002,60.6471,20.2,Updated,May 27.36 UT,,3,0.03,17.1,3.318,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1F2HL5,100,1.0,2026-05-25.40,16.6232,249.348,-12.0824,22.4,Updated,May 27.35 UT,,8,0.07,26.0,2.861,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1F1TD5,100,1.0,2026-05-25.30,15.8508,237.762,4.4731,24.9,Updated,May 26.35 UT,,4,0.02,33.6,2.96,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C03UYWZ,98,0.98,2026-05-23.40,16.7211,250.8165,15.5389,22.2,Updated,May 27.70 UT,,13,5.98,23.1,1.862,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,P12nfw2,95,0.95,2026-05-24.60,21.1665,317.4975,-2.9518,21.7,Updated,May 27.69 UT,,14,3.01,20.3,0.683,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,NAOCLYL,85,0.85,2026-05-23.80,15.909,238.63500000000002,-17.6608,21.8,Updated,May 26.35 UT,,4,0.1,21.7,4.432,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,A11CQzo,100,1.0,2026-05-24.40,22.2487,333.7305,-16.2966,21.8,Updated,May 26.35 UT,,5,0.05,29.8,3.854,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,oKr0080,100,1.0,2026-05-23.90,23.4952,352.428,18.6082,20.4,Updated,May 27.35 UT,,3,0.0,18.0,4.399,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1F1535,97,0.97,2026-05-24.40,16.758,251.36999999999998,7.0499,22.3,Updated,May 26.35 UT,,11,0.87,23.3,3.003,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,6EN3D21,100,1.0,2026-05-24.20,16.1138,241.70700000000002,-80.5693,18.7,Updated,May 27.35 UT,,3,0.01,20.4,4.053,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,C1EYPU5,100,1.0,2026-05-23.40,15.8962,238.443,3.5958,22.8,Updated,May 26.35 UT,,11,1.87,24.1,3.04,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T064818Z,2026-05-28T06:48:18.678490Z,NAOCBPP,99,0.99,2026-05-20.70,14.9316,223.974,-22.0514,22.3,Updated,May 27.35 UT,,4,0.13,22.3,7.438,https://minorplanetcenter.net/iau/NEO/neocp.txt
