snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260516T103512Z,2026-05-16T10:35:12.532190Z,ST26EA1,100,1.0,2026-05-16.40,13.6372,204.558,21.1742,19.1,Updated,May 16.44 UT,,4,0.02,19.8,0.016,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,6EF1B21,99,0.99,2026-05-16.20,15.2671,229.0065,-18.0062,20.0,Added,May 16.40 UT,,3,0.01,21.4,0.256,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,C46AFY1,100,1.0,2026-05-16.40,15.3848,230.772,3.766,17.6,Updated,May 16.44 UT,,7,0.06,25.6,0.01,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,ST26E98,98,0.98,2026-05-16.30,17.7603,266.4045,12.8982,19.6,Updated,May 16.43 UT,,10,0.09,28.5,0.02,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,CEMK452,91,0.91,2026-05-16.30,14.2788,214.18200000000002,-4.6973,21.4,Updated,May 16.34 UT,,8,0.05,20.4,0.116,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,ST26E93,98,0.98,2026-05-16.20,15.1419,227.1285,10.8706,19.6,Updated,May 16.37 UT,,19,0.12,27.1,0.076,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,ST26E89,98,0.98,2026-05-16.20,13.8186,207.279,9.6178,19.0,Updated,May 16.31 UT,,10,0.1,28.5,0.137,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,CEMEEG2,100,1.0,2026-05-16.20,12.3763,185.6445,-7.3008,21.0,Updated,May 16.29 UT,,12,0.06,24.5,0.159,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,A11Cswo,100,1.0,2026-05-16.00,17.2943,259.4145,-23.7812,18.8,Added,May 16.13 UT,,4,0.02,20.7,0.443,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,ZTF10Du,100,1.0,2026-05-15.30,15.7716,236.57399999999998,-31.369,17.7,Added,May 15.45 UT,,4,0.03,26.1,1.146,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,ST26E84,98,0.98,2026-05-15.40,14.9766,224.649,10.7837,20.1,Updated,May 16.23 UT,,6,0.47,26.4,0.555,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,ST26E76,86,0.86,2026-05-15.20,14.3579,215.3685,7.8526,21.9,Updated,May 16.22 UT,,17,0.93,30.7,0.278,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T103512Z,2026-05-16T10:35:12.532190Z,ST26E75,100,1.0,2026-05-15.20,14.8186,222.279,-19.0087,18.2,Updated,May 15.38 UT,,4,0.01,25.6,1.208,https://minorplanetcenter.net/iau/NEO/neocp.txt
