snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260514T053315Z,2026-05-14T05:33:15.274863Z,MZ26075,100,1.0,2026-05-13.80,16.4978,247.467,-6.3655,19.4,Added,May 14.13 UT,,3,0.01,25.1,0.412,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,A11CmCW,100,1.0,2026-05-13.30,3.557,53.355,-78.8448,18.6,Added,May 13.75 UT,,4,0.02,24.5,0.86,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,A11CmCS,100,1.0,2026-05-13.30,16.3421,245.1315,-40.0939,18.9,Added,May 13.75 UT,,4,0.04,25.4,0.918,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,OCA1642,84,0.84,2026-05-13.10,13.7678,206.517,-31.1598,19.4,Added,May 13.56 UT,,3,0.02,13.4,1.106,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,P22nay8,74,0.74,2026-05-13.40,15.763,236.445,-1.9385,21.5,Updated,May 14.14 UT,,6,0.69,16.5,0.107,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,P22nawA,100,1.0,2026-05-13.40,15.1683,227.52450000000002,-3.1785,21.2,Updated,May 14.19 UT,,13,0.74,24.7,0.053,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,A11Cmv6,100,1.0,2026-05-13.00,8.6121,129.1815,-50.6143,18.8,Updated,May 14.10 UT,,10,0.91,18.6,0.27,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,P22n4V7,96,0.96,2026-05-12.40,14.3747,215.62050000000002,-19.6239,21.8,Updated,May 14.13 UT,,15,1.72,21.1,0.118,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,P22n4V6,81,0.81,2026-05-12.40,13.9382,209.073,-22.9638,21.6,Updated,May 14.09 UT,,19,1.59,23.5,0.253,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,CEM28F2,91,0.91,2026-05-12.40,18.0961,271.4415,19.5561,20.6,Updated,May 14.05 UT,,25,1.61,24.7,0.222,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,P22n4PC,55,0.55,2026-05-12.40,13.9686,209.529,-13.6508,20.6,Updated,May 14.21 UT,,17,1.83,21.0,0.042,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,CEM26R2,30,0.3,2026-05-12.40,16.6013,249.01949999999997,15.4649,20.6,Updated,May 13.26 UT,,16,1.45,17.0,1.239,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,CEM1XD2,13,0.13,2026-05-12.30,14.5126,217.68900000000002,17.5588,22.2,Updated,May 14.22 UT,,20,6.88,19.2,0.025,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,SO0005e,100,1.0,2026-05-11.70,23.8958,358.437,3.1737,25.7,Updated,May 13.34 UT,,3,0.0,28.9,2.523,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,SO0005d,100,1.0,2026-05-11.70,18.8138,282.207,-26.3365,21.2,Updated,May 13.34 UT,,4,0.0,28.3,2.522,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,SO0005c,100,1.0,2026-05-11.70,22.4897,337.3455,-30.6006,23.0,Updated,May 13.34 UT,,3,0.0,28.3,2.576,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,SO0005b,100,1.0,2026-05-11.60,22.6545,339.8175,-11.4828,21.7,Updated,May 13.33 UT,,3,0.0,26.7,2.587,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,CELXZH2,100,1.0,2026-05-11.30,14.7608,221.412,24.238,22.6,Updated,May 13.34 UT,,3,0.01,22.1,2.886,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,ST26E34,100,1.0,2026-05-10.50,14.8534,222.80100000000002,18.7894,24.0,Updated,May 13.34 UT,,2,0.0,28.1,3.773,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,6E94521,10,0.1,2026-05-10.40,19.6117,294.1755,-62.8642,19.5,Updated,May 14.20 UT,,41,3.81,19.0,0.059,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,ST26E18,100,1.0,2026-05-09.40,15.5063,232.59449999999998,-14.5124,24.1,Updated,May 13.34 UT,,4,0.0,30.3,4.868,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,CELRZD2,100,1.0,2026-05-09.20,12.3986,185.979,36.9656,22.6,Updated,May 13.33 UT,,8,0.1,22.9,4.886,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,ST26E14,100,1.0,2026-05-08.40,13.3143,199.7145,-2.8053,18.6,Updated,May 13.34 UT,,2,0.0,17.6,5.809,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,P22n0fQ,97,0.97,2026-05-07.40,15.0216,225.32399999999998,10.7828,21.7,Updated,May 13.34 UT,,3,0.04,23.4,6.826,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,S001563,73,0.73,2026-05-07.00,12.9884,194.826,-27.0495,21.5,Updated,May 13.34 UT,,3,0.03,18.4,7.157,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,A11BRI6,10,0.1,2026-05-03.00,11.3557,170.3355,-38.2568,19.2,Updated,May 13.96 UT,,86,10.91,19.9,0.307,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T053315Z,2026-05-14T05:33:15.274863Z,C1EUYV5,35,0.35,2026-04-27.50,17.2795,259.1925,18.7373,21.9,Updated,May 13.76 UT,,36,297.21,12.8,0.736,https://minorplanetcenter.net/iau/NEO/neocp.txt
