snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260516T203532Z,2026-05-16T20:35:32.472903Z,CEMRK82,79,0.79,2026-05-16.50,21.5257,322.8855,-9.7925,21.6,Added,May 16.49 UT,,3,0.01,17.7,0.397,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,6EF1B21,99,0.99,2026-05-16.20,15.2845,229.26749999999998,-17.8832,20.1,Added,May 16.40 UT,,3,0.01,21.4,0.673,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,ST26E98,88,0.88,2026-05-16.30,18.3538,275.307,21.3546,20.6,Updated,May 16.79 UT,,17,1.12,29.0,0.398,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,CEMK452,91,0.91,2026-05-16.30,14.2845,214.26749999999998,-4.6274,21.5,Updated,May 16.34 UT,,8,0.05,20.4,0.532,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,ST26E89,86,0.86,2026-05-16.20,13.5275,202.9125,4.2244,18.0,Updated,May 16.86 UT,,25,0.63,28.9,0.018,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,CEMEEG2,100,1.0,2026-05-16.20,12.3624,185.43599999999998,-8.4984,20.9,Updated,May 16.81 UT,,14,0.09,24.7,0.576,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,A11Cswo,100,1.0,2026-05-16.00,17.2743,259.1145,-23.7049,18.8,Added,May 16.13 UT,,4,0.02,20.7,0.859,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,ZTF10Du,100,1.0,2026-05-15.30,16.1203,241.80450000000002,-33.3112,18.2,Added,May 15.45 UT,,4,0.03,26.1,1.563,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,ST26E84,98,0.98,2026-05-15.40,15.0873,226.3095,10.7873,20.3,Updated,May 16.23 UT,,6,0.47,26.4,0.972,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260516T203532Z,2026-05-16T20:35:32.472903Z,ST26E76,86,0.86,2026-05-15.20,14.2941,214.4115,8.2589,22.4,Updated,May 16.22 UT,,17,0.93,30.7,0.695,https://minorplanetcenter.net/iau/NEO/neocp.txt
