snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1F0L35,96,0.96,2026-05-24.30,15.0767,226.15050000000002,2.5219,22.5,Added,May 24.37 UT,,4,0.02,16.1,0.051,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,ST26EG3,100,1.0,2026-05-24.30,17.3603,260.4045,-1.1859,19.7,Updated,May 24.39 UT,,9,0.05,27.4,0.019,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1F0EU5,82,0.82,2026-05-24.30,15.4522,231.783,-10.0939,22.0,Updated,May 24.39 UT,,8,0.07,14.8,0.019,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1F0295,100,1.0,2026-05-24.30,15.3533,230.29950000000002,-7.494,22.1,Updated,May 24.40 UT,,8,0.08,23.2,0.012,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,CEP1CX2,100,1.0,2026-05-24.30,15.0505,225.7575,2.635,20.9,Updated,May 24.37 UT,,12,0.08,24.6,0.043,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,6EN3D21,100,1.0,2026-05-24.20,16.7239,250.8585,-78.7945,19.1,Added,May 24.29 UT,,3,0.01,19.2,0.174,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,CEP0PP2,98,0.98,2026-05-24.20,14.759,221.385,-5.6597,20.7,Updated,May 24.40 UT,,15,0.16,28.5,0.008,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,ST26EF6,98,0.98,2026-05-24.20,13.629,204.435,-2.6652,19.3,Updated,May 24.33 UT,,19,0.13,26.1,0.078,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1EYRR5,100,1.0,2026-05-23.40,15.8701,238.0515,2.2219,22.4,Updated,May 24.37 UT,,13,0.56,25.0,0.467,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1EYQL5,100,1.0,2026-05-23.40,15.8599,237.89849999999998,1.119,22.0,Updated,May 24.28 UT,,10,0.89,24.4,0.146,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1EYPU5,100,1.0,2026-05-23.40,15.8296,237.444,3.0308,22.8,Updated,May 24.37 UT,,9,0.64,24.0,0.391,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1EYPT5,89,0.89,2026-05-23.40,15.8225,237.3375,1.8566,21.7,Updated,May 24.24 UT,,18,0.86,24.2,0.169,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1EYD55,64,0.64,2026-05-23.30,15.8022,237.033,-13.0801,22.1,Updated,May 24.30 UT,,12,0.95,20.1,0.13,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260524T094346Z,2026-05-24T09:43:46.627951Z,C1EXH55,93,0.93,2026-05-23.30,14.004,210.06,5.6255,22.4,Updated,May 24.21 UT,,20,0.91,23.7,0.217,https://minorplanetcenter.net/iau/NEO/neocp.txt
