snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260518T093627Z,2026-05-18T09:36:27.283415Z,A11CDyX,100,1.0,2026-05-18.00,10.7831,161.7465,-33.4457,19.6,Added,May 18.22 UT,,4,0.02,21.1,0.338,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,P22nf7J,100,1.0,2026-05-17.60,16.4013,246.0195,33.1691,21.0,Updated,May 18.37 UT,,9,20.57,23.1,0.424,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,P22nf7G,100,1.0,2026-05-17.60,16.2051,243.0765,34.8287,22.1,Added,May 17.77 UT,,4,0.04,22.8,0.8,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,P22nf3F,32,0.32,2026-05-17.50,17.5994,263.991,37.0045,21.4,Updated,May 18.35 UT,,12,0.81,19.0,0.103,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,CEMVK32,100,1.0,2026-05-17.40,17.0583,255.87449999999998,11.9544,21.6,Updated,May 18.33 UT,,30,5.77,20.2,0.198,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,A11Cvk7,100,1.0,2026-05-16.90,13.729,205.935,-72.6,19.6,Updated,May 18.37 UT,,4,0.03,22.7,1.475,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,CEMRK82,84,0.84,2026-05-16.50,21.5693,323.5395,-10.0862,21.5,Updated,May 18.37 UT,,3,0.01,17.3,1.94,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,A11Cswo,100,1.0,2026-05-16.00,17.1926,257.889,-23.3625,18.6,Updated,May 18.37 UT,,4,0.02,20.9,2.402,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,ZTF10Du,100,1.0,2026-05-15.30,16.8609,252.9135,-36.3296,19.5,Updated,May 18.37 UT,,4,0.03,26.4,3.106,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,ST26E84,98,0.98,2026-05-15.40,15.4063,231.0945,10.7187,20.7,Updated,May 18.37 UT,,6,0.47,26.4,2.515,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,ST26E75,98,0.98,2026-05-15.20,2.5017,37.5255,-23.6807,26.2,Updated,May 18.37 UT,,7,0.09,28.6,3.084,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,P12neKs,35,0.35,2026-05-14.60,18.261,273.91499999999996,57.7695,20.2,Updated,May 18.33 UT,,58,3.67,15.3,0.165,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,RFD0300,100,1.0,2026-05-13.00,19.2583,288.87449999999995,-43.9524,25.1,Updated,May 18.38 UT,,2,0.0,29.8,5.374,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,CEMAUH2,100,1.0,2026-05-14.40,16.0355,240.53249999999997,-11.4486,21.2,Updated,May 18.39 UT,,6,0.07,23.9,3.961,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,ST26E61,100,1.0,2026-05-14.30,16.6975,250.46250000000003,0.731,23.8,Updated,May 18.39 UT,,6,0.05,28.9,4.038,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,MZ26075,100,1.0,2026-05-13.80,17.9688,269.53200000000004,21.5934,21.0,Updated,May 18.37 UT,,3,0.01,25.0,4.582,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,A11CmCW,100,1.0,2026-05-13.30,6.4059,96.0885,-69.834,21.1,Updated,May 18.39 UT,,4,0.02,25.6,5.029,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,A11CmCS,100,1.0,2026-05-13.30,17.2266,258.399,-30.5088,20.7,Updated,May 18.37 UT,,4,0.04,25.6,5.088,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,OCA1642,84,0.84,2026-05-13.10,13.7001,205.50150000000002,-31.3986,19.5,Updated,May 18.37 UT,,3,0.02,14.2,5.276,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,S001563,73,0.73,2026-05-07.00,12.9755,194.6325,-27.2506,21.6,Updated,May 18.37 UT,,3,0.03,17.7,11.327,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T093627Z,2026-05-18T09:36:27.283415Z,C1EUYV5,35,0.35,2026-04-27.50,17.2215,258.3225,18.9444,21.9,Updated,May 16.81 UT,,36,300.17,12.8,1.943,https://minorplanetcenter.net/iau/NEO/neocp.txt
