snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260522T174247Z,2026-05-22T17:42:47.727483Z,SO0006A,100,1.0,2026-05-22.70,20.7847,311.7705,-35.0157,19.1,Added,May 22.70 UT,,4,0.01,23.9,0.055,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26EE8,98,0.98,2026-05-22.20,15.3424,230.136,12.5739,18.7,Updated,May 22.69 UT,,5,0.22,27.0,0.271,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,MKp7968,95,0.95,2026-05-17.70,14.1218,211.827,5.3739,21.6,Added,May 22.41 UT,,6,4.04,23.0,1.04,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,C46CH71,100,1.0,2026-05-22.30,15.1878,227.81699999999998,24.8539,19.6,Updated,May 22.39 UT,,8,0.04,23.6,0.354,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26EE4,98,0.98,2026-05-22.30,18.3111,274.6665,17.6928,20.7,Updated,May 22.46 UT,,18,0.13,29.0,0.288,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26EE3,98,0.98,2026-05-22.30,16.4359,246.5385,7.5132,19.6,Updated,May 22.47 UT,,12,0.21,28.4,0.279,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,CENWC52,98,0.98,2026-05-22.30,15.7145,235.7175,-2.9946,20.1,Updated,May 22.49 UT,,15,0.18,27.7,0.26,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,CENU0L2,98,0.98,2026-05-22.20,14.0585,210.8775,-3.3218,21.8,Updated,May 22.37 UT,,9,0.13,27.4,0.377,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,CENV8M2,98,0.98,2026-05-22.30,15.8376,237.564,7.399,17.4,Updated,May 22.42 UT,,19,0.12,31.1,0.341,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,NAOCBPP,99,0.99,2026-05-20.70,14.8496,222.744,-18.5715,22.1,Updated,May 22.70 UT,,4,0.13,22.4,1.893,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,8N2S001,100,1.0,2026-05-22.00,17.763,266.44500000000005,15.2941,19.1,Added,May 22.24 UT,,3,0.01,24.4,0.69,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,Sar2899,98,0.98,2026-05-22.00,16.0127,240.1905,11.529,20.8,Updated,May 22.45 UT,,24,0.46,29.6,0.296,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,CZYNHKZ,100,1.0,2026-05-14.40,16.3685,245.5275,2.4096,21.4,Updated,May 22.04 UT,,4,0.02,22.8,8.356,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,C46CD31,100,1.0,2026-05-21.40,23.3354,350.031,-5.3206,21.9,Updated,May 21.45 UT,,5,0.05,28.5,1.3,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26ED8,79,0.79,2026-05-21.30,17.6564,264.846,18.1318,20.3,Updated,May 22.42 UT,,39,1.08,25.8,0.329,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26ED1,98,0.98,2026-05-21.20,1.0082,15.123,-16.9259,24.0,Updated,May 21.71 UT,,20,0.16,30.2,1.358,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,TF26EE0,100,1.0,2026-05-20.50,16.4025,246.0375,8.7971,23.1,Updated,May 22.38 UT,,4,0.02,28.7,2.259,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26EC8,98,0.98,2026-05-20.40,19.4626,291.93899999999996,-25.3912,20.7,Updated,May 21.71 UT,,6,0.14,28.6,2.306,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26EC7,98,0.98,2026-05-20.40,2.3527,35.2905,-8.3604,28.3,Updated,May 21.71 UT,,6,0.11,30.2,2.312,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,ST26EC5,100,1.0,2026-05-20.30,15.9108,238.662,-14.3705,19.4,Updated,May 22.38 UT,,4,0.03,24.9,2.404,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,P12nffX,10,0.1,2026-05-20.50,16.3643,245.4645,-20.8868,21.7,Updated,May 22.44 UT,,15,7.94,19.3,0.346,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,P12nffV,45,0.45,2026-05-20.50,16.4989,247.4835,-18.6319,20.5,Updated,May 22.27 UT,,23,2.72,20.2,0.709,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,P12nfaz,48,0.48,2026-05-20.30,13.2424,198.636,-28.183,22.0,Updated,May 22.18 UT,,10,1.84,18.4,0.575,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,NAOCAN7,100,1.0,2026-05-17.70,15.2769,229.15349999999998,-21.8127,20.7,Updated,May 22.38 UT,,4,0.1,19.7,4.89,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,KPMa1Ih,87,0.87,2026-05-18.10,11.1244,166.86599999999999,-26.7359,23.3,Updated,May 22.38 UT,,5,0.01,20.8,4.64,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260522T174247Z,2026-05-22T17:42:47.727483Z,CEMVK32,55,0.55,2026-05-17.40,16.7057,250.5855,9.8731,21.6,Updated,May 21.47 UT,,47,9.02,20.1,1.284,https://minorplanetcenter.net/iau/NEO/neocp.txt
