snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260514T163353Z,2026-05-14T16:33:53.643185Z,P12nc1w,100,1.0,2026-05-14.50,16.2171,243.2565,-5.7195,20.9,Added,May 14.58 UT,,4,0.04,23.6,0.173,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,P12nc1d,100,1.0,2026-05-14.50,16.9299,253.9485,-5.415,21.3,Added,May 14.58 UT,,3,0.04,22.8,0.168,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,P12nc1c,100,1.0,2026-05-14.50,16.8177,252.26549999999997,-6.8146,21.8,Added,May 14.58 UT,,4,0.04,22.6,0.169,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,RFD0300,100,1.0,2026-05-13.00,23.268,349.02,-38.002,23.5,Added,May 14.52 UT,,2,0.0,29.5,1.663,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,P12nc08,100,1.0,2026-05-14.40,15.9912,239.868,-18.5775,21.0,Added,May 14.52 UT,,3,0.02,17.5,0.224,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,CEMAUH2,100,1.0,2026-05-14.40,16.5223,247.83450000000002,4.3471,21.3,Updated,May 14.46 UT,,6,0.07,24.0,0.25,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,CEMAY32,100,1.0,2026-05-14.40,16.7345,251.0175,4.2078,20.3,Updated,May 14.47 UT,,9,0.07,23.8,0.228,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,C46A061,98,0.98,2026-05-14.40,15.1014,226.521,-4.3077,17.8,Updated,May 14.61 UT,,19,0.16,30.5,0.152,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,CEMANR2,98,0.98,2026-05-14.40,16.3623,245.4345,3.7836,19.8,Updated,May 14.67 UT,,14,0.29,21.2,0.036,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,C469ZZ1,98,0.98,2026-05-14.40,14.0472,210.708,7.568,17.5,Updated,May 14.50 UT,,21,0.13,26.9,0.204,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,ST26E67,98,0.98,2026-05-14.30,16.0641,240.9615,0.1572,19.6,Updated,May 14.66 UT,,11,0.3,30.0,0.07,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260514T163353Z,2026-05-14T16:33:53.643185Z,CEMA5R2,100,1.0,2026-05-14.30,15.5266,232.899,6.6618,20.1,Updated,May 14.67 UT,,16,0.15,23.8,0.215,https://minorplanetcenter.net/iau/NEO/neocp.txt
