snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260518T213921Z,2026-05-18T21:39:21.770227Z,ST26EA7,100,1.0,2026-05-18.50,16.0866,241.299,7.6635,16.9,Added,May 18.76 UT,,2,0.0,18.0,0.406,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,KPMa1Ih,82,0.82,2026-05-18.10,11.1358,167.037,-24.9255,23.2,Added,May 18.68 UT,,5,0.01,21.2,0.804,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,A11CDyX,100,1.0,2026-05-18.00,10.8086,162.129,-33.1345,19.7,Added,May 18.22 UT,,4,0.02,21.1,0.839,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,P22nf7G,100,1.0,2026-05-17.60,16.2175,243.26250000000002,35.2729,22.1,Added,May 17.77 UT,,4,0.04,22.8,1.301,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,P22nf3F,32,0.32,2026-05-17.50,17.599,263.985,37.0892,21.4,Updated,May 18.35 UT,,12,0.81,19.0,0.604,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,CEMVK32,100,1.0,2026-05-17.40,17.0156,255.23399999999998,11.716,21.7,Updated,May 18.33 UT,,30,5.77,20.2,0.7,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,A11Cvk7,100,1.0,2026-05-16.90,13.5553,203.32950000000002,-72.1582,19.6,Updated,May 18.37 UT,,4,0.03,22.7,1.977,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,CEMRK82,84,0.84,2026-05-16.50,21.5835,323.7525,-10.1844,21.5,Updated,May 18.37 UT,,3,0.01,17.3,2.441,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,A11Cswo,100,1.0,2026-05-16.00,17.1633,257.4495,-23.2418,18.5,Updated,May 18.37 UT,,4,0.02,20.9,2.904,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,ST26E84,98,0.98,2026-05-15.40,15.4868,232.30200000000002,10.6797,20.8,Updated,May 18.37 UT,,6,0.47,26.4,3.016,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,ST26E75,98,0.98,2026-05-15.20,2.5126,37.689,-22.6119,26.7,Updated,May 18.37 UT,,7,0.09,28.6,3.586,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,P12neKs,35,0.35,2026-05-14.60,18.2456,273.68399999999997,57.7288,20.2,Updated,May 18.80 UT,,60,3.67,15.3,0.666,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,CEMAUH2,100,1.0,2026-05-14.40,15.9787,239.6805,-13.2159,21.2,Updated,May 18.39 UT,,6,0.07,23.9,4.463,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260518T213921Z,2026-05-18T21:39:21.770227Z,C1EUYV5,35,0.35,2026-04-27.50,17.2145,258.21750000000003,18.9675,21.9,Updated,May 16.81 UT,,36,300.17,12.8,2.444,https://minorplanetcenter.net/iau/NEO/neocp.txt
