snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260528T174834Z,2026-05-28T17:48:34.248517Z,CEP5YT2,100,1.0,2026-05-27.20,14.3238,214.857,38.107,21.3,Updated,May 28.19 UT,,11,0.93,25.0,0.567,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,A11CWPw,100,1.0,2026-05-26.60,1.4342,21.512999999999998,10.0268,20.5,Updated,May 28.36 UT,,4,0.02,28.8,2.167,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C1F4195,100,1.0,2026-05-26.40,16.1498,242.24699999999999,10.6636,22.8,Updated,May 28.36 UT,,7,0.07,27.7,2.294,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,P12nfxd,100,1.0,2026-05-25.60,17.7925,266.8875,17.3363,21.9,Updated,May 28.36 UT,,14,2.0,22.6,2.308,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C1F32J5,100,1.0,2026-05-25.40,17.1758,257.637,18.0394,22.1,Updated,May 27.70 UT,,11,1.88,23.6,1.409,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C1F3245,48,0.48,2026-05-25.40,16.9634,254.451,10.3934,22.7,Updated,May 28.36 UT,,11,1.0,20.3,2.298,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,SJA1250,100,1.0,2026-05-24.90,16.7263,250.89449999999997,60.451,20.2,Updated,May 27.36 UT,,3,0.03,17.1,3.776,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C1F2HL5,100,1.0,2026-05-25.40,16.6857,250.2855,-12.2114,22.4,Updated,May 28.36 UT,,8,0.07,25.5,3.32,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C1F1TD5,100,1.0,2026-05-25.30,15.8302,237.453,4.5316,25.6,Updated,May 28.36 UT,,4,0.02,33.9,3.418,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C03UYWZ,98,0.98,2026-05-23.40,16.7156,250.73399999999998,16.3521,22.2,Updated,May 27.70 UT,,13,5.98,23.1,2.32,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,P12nfw2,100,1.0,2026-05-24.60,21.1927,317.8905,-2.76,21.7,Updated,May 27.69 UT,,14,3.01,20.3,1.141,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,NAOCLYL,85,0.85,2026-05-23.80,15.9109,238.6635,-17.2549,21.9,Updated,May 28.36 UT,,4,0.1,21.5,4.89,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,A11CQzo,100,1.0,2026-05-24.40,22.3297,334.9455,-16.1051,22.1,Updated,May 28.36 UT,,5,0.05,29.8,4.312,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,oKr0080,100,1.0,2026-05-23.90,23.4962,352.44300000000004,18.617,20.4,Updated,May 28.36 UT,,3,0.0,17.8,4.857,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C1F1535,97,0.97,2026-05-24.40,16.7579,251.36849999999998,7.1788,22.3,Updated,May 28.36 UT,,11,0.87,23.3,3.461,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,6EN3D21,100,1.0,2026-05-24.20,16.0812,241.218,-80.5764,18.9,Updated,May 28.36 UT,,3,0.01,18.8,4.512,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,C1EYPU5,100,1.0,2026-05-23.40,15.9042,238.563,3.6501,22.9,Updated,May 28.37 UT,,11,1.87,24.1,3.498,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,NAOCBPP,99,0.99,2026-05-20.70,14.9385,224.0775,-22.3208,22.4,Updated,May 28.36 UT,,4,0.13,22.4,7.897,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,ST26EC8,98,0.98,2026-05-20.40,22.2969,334.4535,-30.93,24.2,Updated,May 28.36 UT,,6,0.14,28.6,8.31,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,P12nfaz,43,0.43,2026-05-20.30,13.2019,198.0285,-27.0529,22.1,Updated,May 28.36 UT,,12,2.87,18.4,5.555,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,NAOCAN7,100,1.0,2026-05-17.70,15.2912,229.368,-21.9719,21.2,Updated,May 28.37 UT,,4,0.1,20.1,10.895,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,KPMa1Ih,87,0.87,2026-05-18.10,11.1328,166.992,-29.276,23.6,Updated,May 28.36 UT,,5,0.01,20.8,10.644,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260528T174834Z,2026-05-28T17:48:34.248517Z,CEMVK32,51,0.51,2026-05-17.40,16.2836,244.254,7.0236,21.8,Updated,May 27.66 UT,,59,13.11,20.1,3.205,https://minorplanetcenter.net/iau/NEO/neocp.txt
