snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260526T084500Z,2026-05-26T08:45:00.468356Z,C46CYH1,100,1.0,2026-05-26.30,16.2369,243.55349999999999,4.8856,17.0,Updated,May 26.35 UT,S,8,0.05,33.3,0.045,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,P12nfxd,98,0.98,2026-05-25.60,17.8315,267.47249999999997,16.3343,21.9,Updated,May 26.25 UT,,9,1.79,22.6,0.137,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,P12nfwU,94,0.94,2026-05-25.50,16.9131,253.69650000000001,14.5605,21.7,Updated,May 26.28 UT,,11,8.88,23.4,0.095,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F32J5,100,1.0,2026-05-25.40,17.2033,258.04949999999997,13.2761,21.9,Updated,May 26.31 UT,,7,0.85,23.5,0.067,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F3245,75,0.75,2026-05-25.40,17.015,255.22500000000002,10.6159,22.9,Added,May 25.48 UT,,4,0.02,16.9,0.897,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,SJA1250,100,1.0,2026-05-24.90,16.8743,253.11450000000002,61.4405,20.3,Added,May 25.42 UT,,3,0.03,17.5,1.398,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F2X35,96,0.96,2026-05-25.40,16.3355,245.0325,1.1106,21.8,Updated,May 26.18 UT,,12,0.79,22.7,0.206,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F2HL5,100,1.0,2026-05-25.40,16.3879,245.81849999999997,-11.5921,22.4,Updated,May 25.43 UT,,8,0.07,25.5,0.942,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F2HK5,81,0.81,2026-05-25.40,16.1721,242.5815,-11.9269,21.7,Updated,May 26.35 UT,,17,1.99,22.7,0.028,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F1TD5,100,1.0,2026-05-25.30,15.7294,235.941,4.7811,23.5,Updated,May 26.35 UT,,4,0.02,33.6,1.04,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C03UYWZ,100,1.0,2026-05-23.40,16.7427,251.14049999999997,12.1171,22.4,Updated,May 26.16 UT,,7,2.0,23.1,0.925,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,A11CUyv,94,0.94,2026-05-24.10,17.5844,263.76599999999996,-56.8049,19.2,Updated,May 26.35 UT,,17,1.97,19.1,0.256,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,P12nfw2,97,0.97,2026-05-24.60,21.0572,315.858,-3.7443,21.7,Updated,May 26.34 UT,,8,1.73,20.3,0.046,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,NAOCLYL,85,0.85,2026-05-23.80,15.9008,238.512,-19.4911,21.7,Updated,May 26.35 UT,,4,0.1,21.7,2.513,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,A11CQzo,100,1.0,2026-05-24.40,21.4403,321.60450000000003,-18.0329,20.1,Updated,May 26.35 UT,,5,0.05,29.8,1.934,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,oKr0080,100,1.0,2026-05-23.90,23.4886,352.329,18.5484,20.2,Updated,May 26.34 UT,,3,0.0,17.1,2.479,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F1535,97,0.97,2026-05-24.40,16.7577,251.3655,6.5119,22.4,Updated,May 26.35 UT,,11,0.87,23.3,1.083,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F0TQ5,77,0.77,2026-05-24.40,15.8511,237.7665,-8.4234,21.8,Updated,May 26.20 UT,,18,3.85,24.4,0.183,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F0EU5,80,0.8,2026-05-24.30,15.4123,231.1845,-10.0888,22.0,Updated,May 26.33 UT,,13,1.97,20.0,0.081,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1F0295,80,0.8,2026-05-24.30,15.3164,229.746,-7.0944,22.1,Updated,May 26.10 UT,,20,1.78,22.2,0.277,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,6EN3D21,100,1.0,2026-05-24.20,16.4799,247.19850000000002,-79.745,18.7,Updated,May 25.35 UT,,3,0.01,21.1,2.134,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1EYPU5,100,1.0,2026-05-23.40,15.863,237.945,3.3394,22.8,Updated,May 26.35 UT,,11,1.87,24.1,1.12,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C1EYD55,69,0.69,2026-05-23.30,15.7439,236.1585,-13.5387,22.2,Updated,May 25.35 UT,,12,0.95,20.1,2.09,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,NAOCBPP,99,0.99,2026-05-20.70,14.9021,223.53150000000002,-20.8977,22.3,Updated,May 25.35 UT,,4,0.13,22.4,5.519,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,C46CD31,100,1.0,2026-05-21.40,1.5631,23.4465,-2.9748,27.6,Updated,May 25.35 UT,,7,0.05,28.6,4.926,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,ST26ED1,98,0.98,2026-05-21.20,1.7332,25.998,-14.5144,28.1,Updated,May 25.35 UT,,20,0.16,30.2,4.984,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,ST26EC8,98,0.98,2026-05-20.40,21.8606,327.90900000000005,-31.0056,23.3,Updated,May 25.35 UT,,6,0.14,28.6,5.932,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,ST26EC7,98,0.98,2026-05-20.40,2.4816,37.224,-8.3851,30.2,Updated,May 25.35 UT,,6,0.11,30.3,5.938,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,P12nfaz,43,0.43,2026-05-20.30,13.2156,198.234,-27.4984,22.0,Updated,May 26.35 UT,,12,2.87,18.3,3.177,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,NAOCAN7,100,1.0,2026-05-17.70,15.2858,229.287,-21.9164,20.9,Updated,May 26.35 UT,,4,0.1,19.7,8.517,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,KPMa1Ih,87,0.87,2026-05-18.10,11.1261,166.89149999999998,-28.3614,23.5,Updated,May 26.35 UT,,5,0.01,20.9,8.266,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,CEMVK32,53,0.53,2026-05-17.40,16.4413,246.61949999999996,8.1377,21.7,Updated,May 26.27 UT,,52,11.97,20.1,1.964,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260526T084500Z,2026-05-26T08:45:00.468356Z,P12neKs,35,0.35,2026-05-14.60,18.0014,270.021,56.8753,19.9,Updated,May 26.32 UT,,173,11.53,15.1,0.267,https://minorplanetcenter.net/iau/NEO/neocp.txt
