snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260713T070001Z,2026-07-13T07:00:01.578202Z,A11EBEK,100,1.0,2026-07-12.10,20.4873,307.3095,-47.7479,19.4,Updated,July 13.24 UT,,12,0.93,23.1,0.218,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,P12o4vO,100,1.0,2026-07-11.60,9.2875,139.3125,-11.7439,24.0,Updated,July 13.24 UT,,3,0.01,26.0,1.691,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,P12o4vF,96,0.96,2026-07-11.50,22.7121,340.68149999999997,-18.3319,22.0,Updated,July 12.57 UT,,7,1.01,19.4,0.736,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,P12o4vm,84,0.84,2026-07-11.50,22.4652,336.978,-18.266,20.9,Updated,July 12.57 UT,,7,1.01,18.4,0.741,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,P12o4vl,97,0.97,2026-07-11.50,22.4211,336.31649999999996,-19.0602,20.7,Updated,July 12.55 UT,,7,1.0,18.5,0.747,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,P12o4vk,66,0.66,2026-07-11.50,22.3587,335.3805,-20.8617,20.7,Updated,July 12.55 UT,,10,21.97,19.1,0.752,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,P12o4v9,100,1.0,2026-07-11.60,23.0156,345.234,-18.4471,20.8,Updated,July 12.58 UT,,8,1.0,21.3,0.729,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,ZTF10El,100,1.0,2026-07-11.30,0.3174,4.761,-3.1273,21.1,Updated,July 13.24 UT,,4,0.02,27.7,1.952,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,ZTF10En,100,1.0,2026-07-11.40,9.9283,148.9245,-26.081,27.2,Updated,July 13.24 UT,,2,0.0,29.8,1.889,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260713T070001Z,2026-07-13T07:00:01.578202Z,S001621,100,1.0,2026-07-11.20,22.0474,330.711,-33.0561,20.0,Updated,July 13.24 UT,,3,0.04,19.6,2.024,https://minorplanetcenter.net/iau/NEO/neocp.txt
