snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260510T002940Z,2026-05-10T00:29:40.738319Z,P22n4ou,91,0.91,2026-05-09.40,14.7362,221.043,7.5694,21.0,Added,May 9.81 UT,,4,0.03,20.3,0.629,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,ZTF10Dn,100,1.0,2026-05-09.30,16.0105,240.1575,-11.3196,17.8,Added,May 9.51 UT,,4,0.04,26.9,0.687,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,XA9ttXA,96,0.96,2026-05-08.80,15.1557,227.3355,1.7592,21.4,Added,May 9.48 UT,,3,0.03,19.7,1.231,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,ST26E18,100,1.0,2026-05-09.40,15.4171,231.2565,-13.9107,19.9,Added,May 9.37 UT,,4,0.0,28.7,0.657,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,CELT2A2,100,1.0,2026-05-09.30,13.7338,206.007,36.0008,20.9,Updated,May 9.39 UT,,8,0.1,20.0,0.642,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,CELT0C2,100,1.0,2026-05-09.20,12.9904,194.856,38.7992,21.0,Updated,May 9.37 UT,,8,0.1,21.3,0.666,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,CELRZD2,100,1.0,2026-05-09.20,12.6381,189.5715,34.6132,21.6,Updated,May 9.36 UT,,8,0.1,22.8,0.675,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,TF26E23,100,1.0,2026-05-09.20,13.142,197.13,-5.0623,16.6,Added,May 9.23 UT,,2,0.0,17.7,0.806,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,gb00845,79,0.79,2026-05-08.80,13.0592,195.888,-6.693,20.0,Updated,May 10.02 UT,,40,1.18,23.9,0.039,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,P22n0x5,74,0.74,2026-05-08.50,15.2418,228.62699999999998,-16.2162,20.1,Updated,May 9.99 UT,,27,1.6,30.0,0.039,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,P22n0w4,74,0.74,2026-05-08.40,15.3518,230.27700000000002,2.643,20.1,Updated,May 10.00 UT,,29,1.62,23.8,0.035,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260510T002940Z,2026-05-10T00:29:40.738319Z,ZTF10Dl,100,1.0,2026-05-08.30,18.1059,271.58849999999995,-15.3112,19.5,Added,May 8.49 UT,,4,0.03,27.0,1.654,https://minorplanetcenter.net/iau/NEO/neocp.txt
