snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260512T063105Z,2026-05-12T06:31:05.507502Z,ST26E39,100,1.0,2026-05-12.20,13.1793,197.68949999999998,-17.6777,19.4,Updated,May 12.26 UT,,10,0.07,23.5,0.011,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,6EB3121,100,1.0,2026-05-12.00,10.2819,154.2285,-7.7135,20.0,Updated,May 12.18 UT,,9,0.19,23.7,0.11,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,SO0005e,100,1.0,2026-05-11.70,20.2758,304.137,-30.8308,19.2,Added,May 12.10 UT,,3,0.0,28.8,0.563,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,SO0005d,100,1.0,2026-05-11.70,17.2891,259.3365,-32.3159,18.3,Added,May 12.10 UT,,4,0.0,27.8,0.562,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,SO0005c,100,1.0,2026-05-11.70,18.4871,277.3065,-34.5322,19.1,Added,May 12.05 UT,,3,0.0,28.5,0.616,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,SO0005b,100,1.0,2026-05-11.60,21.3152,319.728,-23.3749,18.0,Added,May 12.04 UT,,3,0.0,26.6,0.627,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,C469HY1,91,0.91,2026-05-11.40,17.769,266.53499999999997,19.5757,18.5,Updated,May 12.24 UT,,28,0.68,25.7,0.194,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,6EA3I21,62,0.62,2026-05-11.30,19.431,291.46500000000003,-5.2026,17.0,Added,May 11.37 UT,,3,0.01,13.0,0.941,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,CELXZH2,100,1.0,2026-05-11.30,14.7971,221.9565,24.0511,22.7,Added,May 11.37 UT,,3,0.01,22.0,0.926,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,CELXRN2,89,0.89,2026-05-11.30,13.1286,196.929,26.9144,21.1,Updated,May 12.27 UT,,32,0.9,22.3,0.098,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,TF26E51,100,1.0,2026-05-11.30,15.3823,230.73450000000003,9.1689,19.3,Added,May 11.28 UT,,2,0.0,23.3,1.0,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,ST26E34,100,1.0,2026-05-10.50,14.6319,219.4785,27.0934,21.6,Added,May 10.70 UT,,2,0.0,26.4,1.813,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,6E94521,96,0.96,2026-05-10.40,19.4303,291.4545,-58.2668,19.5,Updated,May 12.19 UT,,19,1.81,19.1,0.1,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,ZTF10Dn,100,1.0,2026-05-09.30,16.9162,253.743,-12.9994,20.6,Updated,May 11.31 UT,,4,0.04,26.9,2.938,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,XA9ttXA,77,0.77,2026-05-08.80,15.1096,226.644,1.8664,22.5,Updated,May 12.19 UT,,16,3.41,21.8,0.106,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,ST26E18,100,1.0,2026-05-09.40,15.4868,232.30200000000002,-14.393,22.9,Updated,May 11.31 UT,,4,0.0,30.1,2.908,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,CELRZD2,100,1.0,2026-05-09.20,12.4911,187.3665,36.0829,22.2,Updated,May 11.31 UT,,8,0.1,22.6,2.926,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,TF26E23,100,1.0,2026-05-09.20,12.9444,194.166,-3.7201,17.8,Updated,May 12.26 UT,,2,0.0,19.6,3.057,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,ZTF10Dl,100,1.0,2026-05-08.30,18.8871,283.3065,-15.5231,21.3,Updated,May 10.31 UT,,4,0.03,27.0,3.906,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,ST26E14,100,1.0,2026-05-08.40,13.3468,200.202,-3.1737,17.9,Updated,May 10.31 UT,,2,0.0,21.3,3.849,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,P22n0vC,24,0.24,2026-05-08.30,14.7911,221.8665,9.7049,22.3,Updated,May 12.21 UT,,28,3.86,19.9,0.075,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260512T063105Z,2026-05-12T06:31:05.507502Z,P22n0fQ,97,0.97,2026-05-07.40,15.08,226.2,10.034,22.6,Updated,May 11.31 UT,,3,0.04,24.4,4.867,https://minorplanetcenter.net/iau/NEO/neocp.txt
