snapshot_id,fetched_at_utc,designation,score,score_0_1,discovery_date_mpc,ra_hours,ra_deg,dec_deg,v_mag,status,updated_mpc,note,nobs,arc_days,h_mag,not_seen_days,source_url
20260513T073145Z,2026-05-13T07:31:45.844689Z,ST26E50,100,1.0,2026-05-13.20,14.5784,218.67600000000002,-4.0832,19.6,Updated,May 13.29 UT,,4,0.02,20.6,0.044,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,ST26E49,100,1.0,2026-05-13.20,14.2943,214.4145,-6.9666,19.0,Added,May 13.26 UT,,2,0.0,20.4,0.067,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,A11Cmv6,100,1.0,2026-05-13.00,8.7297,130.94549999999998,-50.9637,19.1,Added,May 13.18 UT,,4,0.02,18.7,0.247,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,ST26E47,100,1.0,2026-05-12.40,15.1463,227.1945,-18.567,19.0,Updated,May 13.19 UT,,15,0.77,25.0,0.132,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n55t,38,0.38,2026-05-12.40,15.0287,225.4305,-13.5326,21.4,Updated,May 12.82 UT,,8,4.22,19.5,0.773,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n52K,100,1.0,2026-05-12.40,15.1867,227.8005,-11.6471,21.0,Updated,May 13.20 UT,,11,0.74,24.9,0.135,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n4V7,100,1.0,2026-05-12.40,14.403,216.04500000000002,-19.949,21.8,Updated,May 13.05 UT,,8,0.65,21.1,0.276,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n4V6,96,0.96,2026-05-12.40,13.9928,209.89200000000002,-22.8889,21.6,Updated,May 13.31 UT,,12,0.92,23.5,0.013,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n4V9,95,0.95,2026-05-12.40,14.4183,216.27450000000002,-15.8506,21.8,Updated,May 13.03 UT,,11,0.63,24.7,0.293,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n4V8,98,0.98,2026-05-12.40,14.3298,214.947,-17.9062,21.2,Updated,May 13.08 UT,,9,0.67,27.4,0.245,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,CEM28F2,100,1.0,2026-05-12.40,17.7062,265.59299999999996,17.1184,21.0,Updated,May 12.47 UT,,9,0.06,25.2,0.854,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n4PC,67,0.67,2026-05-12.40,13.9711,209.5665,-14.3653,20.7,Updated,May 13.03 UT,,8,0.65,21.2,0.303,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,P22n4PB,74,0.74,2026-05-12.30,13.6653,204.9795,-9.6867,21.1,Updated,May 13.19 UT,,16,25.54,24.0,0.339,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,CEM26R2,25,0.25,2026-05-12.40,16.6177,249.26549999999997,15.5079,20.6,Updated,May 13.26 UT,,16,1.45,17.0,0.321,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,CEM1XD2,75,0.75,2026-05-12.30,14.5318,217.977,17.6836,22.1,Updated,May 12.41 UT,,11,0.11,17.1,0.902,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,CEM1R02,91,0.91,2026-05-12.30,13.6051,204.0765,16.9308,21.7,Updated,May 13.19 UT,,18,0.89,22.1,0.139,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,6EB3121,81,0.81,2026-05-12.00,10.3409,155.1135,-12.8358,20.0,Updated,May 13.28 UT,,19,1.16,23.9,0.174,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,SO0005e,100,1.0,2026-05-11.70,22.6863,340.29449999999997,-10.6791,22.8,Added,May 12.10 UT,,3,0.0,28.8,1.605,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,SO0005d,100,1.0,2026-05-11.70,18.5477,278.21549999999996,-27.6804,20.2,Added,May 12.10 UT,,4,0.0,27.8,1.604,https://minorplanetcenter.net/iau/NEO/neocp.txt
20260513T073145Z,2026-05-13T07:31:45.844689Z,SO0005c,100,1.0,2026-05-11.70,21.3334,320.00100000000003,-34.9846,21.5,Added,May 12.05 UT,,3,0.0,28.5,1.658,https://minorplanetcenter.net/iau/NEO/neocp.txt
